round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,177,50,-1,-1,100,0.378027532,223.285694,999.1888641,986.5109776,820.7782471,1152.243708,0.09878552101,0.03144320418
2,87,50,-1,-1,100,0.3697854668,111.004399,382.550905,378.9320823,369.8203585,388.0438061,0.03088966683,0.0180854031
