Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.9303337872,0,0.9303337872
1,0.9311719048,1,0.9311719048
2,0.9334944388,2,0.9334944388
3,0.936967557,3,0.936967557
4,0.9412242468,4,0.9412242468
5,0.9458955271,5,0.9458955271
6,0.9506370811,6,0.9506370811
7,0.9551512317,7,0.9551512317
8,0.9592037356,8,0.9592037356
9,0.9626346897,9,0.9626346897
10,0.9653629162,10,0.9653629162
11,0.9673834477,11,0.9673834477
12,0.9687580765,12,0.9687580765
13,0.9695992396,13,0.9695992396
14,0.9700476881,14,0.9700476881
15,0.9702443735,15,0.9702443735
16,0.9702967578,16,0.9702967578
