round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,266,7,7,-1,20480,0.3589574101,64.716825,251.969624,248.3879446,172.9928453,926.9438388,0.09159800086,0.09159800086
