Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.67290666,-15.0272106,9.745390156,-1.741218739e-06,5.399915882,5.087865181e-08,30.0043831,-23.43628234,-6.999903614,-3.074766548e-05,29.69092943,-0.0001647997846
1,29.66081345,-15.0272106,9.745390156,-1.741218739e-06,5.399915875,5.087865181e-08,29.99215497,-23.43628233,-6.999903614,-3.074766548e-05,29.69092942,-0.0001647997846
2,29.6248018,-15.0272106,9.745390156,-1.741218739e-06,5.399915854,5.087865181e-08,29.95574156,-23.43628232,-6.999903614,-3.074766548e-05,29.6909294,-0.0001647997846
3,29.56527371,-15.0272106,9.745390156,-1.741218739e-06,5.39991582,5.087865181e-08,29.89554935,-23.43628229,-6.999903614,-3.074766548e-05,29.69092936,-0.0001647997846
4,29.48263117,-15.0272106,9.745390156,-1.741218739e-06,5.399915772,5.087865181e-08,29.81198481,-23.43628225,-6.999903614,-3.074766548e-05,29.69092932,-0.0001647997846
5,29.37727617,-15.0272106,9.745390156,-1.741218739e-06,5.399915711,5.087865181e-08,29.70545442,-23.4362822,-6.999903614,-3.074766548e-05,29.69092925,-0.0001647997846
6,29.24961069,-15.0272106,9.745390156,-1.741218739e-06,5.399915637,5.087865181e-08,29.57636465,-23.43628214,-6.999903614,-3.074766548e-05,29.69092918,-0.0001647997846
7,29.10003674,-15.0272106,9.745390156,-1.741218739e-06,5.399915551,5.087865181e-08,29.42512198,-23.43628207,-6.999903614,-3.074766548e-05,29.69092909,-0.0001647997846
8,28.92895629,-15.0272106,9.745390156,-1.741218739e-06,5.399915452,5.087865181e-08,29.25213288,-23.43628199,-6.999903614,-3.074766548e-05,29.690929,-0.0001647997846
9,28.73677135,-15.0272106,9.745390156,-1.741218739e-06,5.399915341,5.087865181e-08,29.05780384,-23.4362819,-6.999903614,-3.074766548e-05,29.69092888,-0.0001647997846
10,28.5238839,-15.0272106,9.745390156,-1.741218739e-06,5.399915217,5.087865181e-08,28.84254131,-23.43628181,-6.999903614,-3.074766548e-05,29.69092876,-0.0001647997846
