round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,85,8,8,-1,20480,0.3529969756,19.789859,322.6350532,320.765423,373.9105607,267.6202853,0.09102246465,0.1374324031
2,86,8,8,-1,20480,0.3583030182,19.532961,131.8439714,128.7796216,188.9233165,68.63592671,0.0807812073,0.1205621333
