Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-30,-10,4,0,6,0,-30,-39,12,0,27,0
1,-29.98756944,-10,4,0,6,0,-29.98756944,-39,12,0,27,0
2,-29.95055556,-10,4,0,6,0,-29.95055556,-39,12,0,27,0
3,-29.889375,-10,4,0,6,0,-29.889375,-39,12,0,27,0
4,-29.80444444,-10,4,0,6,0,-29.80444444,-39,12,0,27,0
5,-29.69618056,-10,4,0,6,0,-29.69618056,-39,12,0,27,0
6,-29.565,-10,4,0,6,0,-29.565,-39,12,0,27,0
7,-29.41131944,-10,4,0,6,0,-29.41131944,-39,12,0,27,0
8,-29.23555556,-10,4,0,6,0,-29.23555556,-39,12,0,27,0
9,-29.038125,-10,4,0,6,0,-29.038125,-39,12,0,27,0
10,-28.81944444,-10,4,0,6,0,-28.81944444,-39,12,0,27,0
11,-28.57993056,-10,4,0,6,0,-28.57993056,-39,12,0,27,0
12,-28.32,-10,4,0,6,0,-28.32,-39,12,0,27,0
13,-28.04006944,-10,4,0,6,0,-28.04006944,-39,12,0,27,0
14,-27.74055556,-10,4,0,6,0,-27.74055556,-39,12,0,27,0
15,-27.421875,-10,4,0,6,0,-27.421875,-39,12,0,27,0
16,-27.08444444,-10,4,0,6,0,-27.08444444,-39,12,0,27,0
17,-26.72868056,-10,4,0,6,0,-26.72868056,-39,12,0,27,0
18,-26.355,-10,4,0,6,0,-26.355,-39,12,0,27,0
19,-25.96381944,-10,4,0,6,0,-25.96381944,-39,12,0,27,0
20,-25.55555556,-10,4,0,6,0,-25.55555556,-39,12,0,27,0
21,-25.130625,-10,4,0,6,0,-25.130625,-39,12,0,27,0
22,-24.68944444,-10,4,0,6,0,-24.68944444,-39,12,0,27,0
23,-24.23243056,-10,4,0,6,0,-24.23243056,-39,12,0,27,0
24,-23.76,-10,4,0,6,0,-23.76,-39,12,0,27,0
25,-23.27256944,-10,4,0,6,0,-23.27256944,-39,12,0,27,0
26,-22.77055556,-10,4,0,6,0,-22.77055556,-39,12,0,27,0
27,-22.254375,-10,4,0,6,0,-22.254375,-39,12,0,27,0
28,-21.72444444,-10,4,0,6,0,-21.72444444,-39,12,0,27,0
29,-21.18118056,-10,4,0,6,0,-21.18118056,-39,12,0,27,0
30,-20.625,-10,4,0,6,0,-20.625,-39,12,0,27,0
31,-20.05631944,-10,4,0,6,0,-20.05631944,-39,12,0,27,0
32,-19.47555556,-10,4,0,6,0,-19.47555556,-39,12,0,27,0
33,-18.883125,-10,4,0,6,0,-18.883125,-39,12,0,27,0
34,-18.27944444,-10,4,0,6,0,-18.27944444,-39,12,0,27,0
35,-17.66493056,-10,4,0,6,0,-17.66493056,-39,12,0,27,0
36,-17.04,-10,4,0,6,0,-17.04,-39,12,0,27,0
37,-16.40506944,-10,4,0,6,0,-16.40506944,-39,12,0,27,0
38,-15.76055556,-10,4,0,6,0,-15.76055556,-39,12,0,27,0
39,-15.106875,-10,4,0,6,0,-15.106875,-39,12,0,27,0
40,-14.44444444,-10,4,0,6,0,-14.44444444,-39,12,0,27,0
41,-13.77368056,-10,4,0,6,0,-13.77368056,-39,12,0,27,0
42,-13.095,-10,4,0,6,0,-13.095,-39,12,0,27,0
43,-12.40881944,-10,4,0,6,0,-12.40881944,-39,12,0,27,0
44,-11.71555556,-10,4,0,6,0,-11.71555556,-39,12,0,27,0
45,-11.015625,-10,4,0,6,0,-11.015625,-39,12,0,27,0
46,-10.30944444,-10,4,0,6,0,-10.30944444,-39,12,0,27,0
47,-9.597430556,-10,4,0,6,0,-9.597430556,-39,12,0,27,0
48,-8.88,-10,4,0,6,0,-8.88,-39,12,0,27,0
49,-8.157569444,-10,4,0,6,0,-8.157569444,-39,12,0,27,0
50,-7.430555556,-10,4,0,6,0,-7.430555556,-39,12,0,27,0
51,-6.699375,-10,4,0,6,0,-6.699375,-39,12,0,27,0
52,-5.964444444,-10,4,0,6,0,-5.964444444,-39,12,0,27,0
53,-5.226180556,-10,4,0,6,0,-5.226180556,-39,12,0,27,0
54,-4.485,-10,4,0,6,0,-4.485,-39,12,0,27,0
55,-3.741319444,-10,4,0,6,0,-3.741319444,-39,12,0,27,0
56,-2.995555556,-10,4,0,6,0,-2.995555556,-39,12,0,27,0
57,-2.248125,-10,4,0,6,0,-2.248125,-39,12,0,27,0
58,-1.499444444,-10,4,0,6,0,-1.499444444,-39,12,0,27,0
59,-0.7499305556,-10,4,0,6,0,-0.7499305556,-39,12,0,27,0
60,8.326672685e-15,-10,4,0,6,0,8.326672685e-15,-39,12,0,27,0
61,0.7499305556,-10,4,0,6,0,0.7499305556,-39,12,0,27,0
62,1.499444444,-10,4,0,6,0,1.499444444,-39,12,0,27,0
63,2.248125,-10,4,0,6,0,2.248125,-39,12,0,27,0
64,2.995555556,-10,4,0,6,0,2.995555556,-39,12,0,27,0
65,3.741319444,-10,4,0,6,0,3.741319444,-39,12,0,27,0
66,4.485,-10,4,0,6,0,4.485,-39,12,0,27,0
