round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,54,27,27,-1,100,0.3599008134,68.527613,199.1772823,198.6907953,616.0837461,152.3138008,0.02088271063,0.0432699806
