round,inner_step,G_norm,d_norm,alpha
1,1,16.02052506,55.16476744,1
1,2,34.02251918,73.57425625,1
1,3,14.85328086,31.23953382,1
1,4,9.711919748,23.83905054,1
1,5,7.444475922,16.31984697,1
1,6,4.532600211,24.72009647,1
1,7,5.459600871,13.43004623,1
1,8,1.374090956,8.105007534,1
1,9,1.141136553,1.954137612,1
1,10,0.06129788658,0.3725341606,1
1,11,0.9869949626,1.348202347,1
1,12,0.04318917443,0.06375183718,1
1,13,1.063824351,1.604411224,1
1,14,0.05438455685,0.09199860701,1
1,15,1.139971615,1.955090384,1
1,16,0.07351176309,0.1533172975,1
1,17,1.198494982,2.462357663,1
1,18,0.1124788175,0.3301578247,1
1,19,0.002302678817,0.00601812461,1
1,20,1.176638489,3.243984583,1
1,21,0.2015577282,1.05249214,1
1,22,0.02633260608,0.1216658512,1
1,23,0.9878900179,3.018768254,1
1,24,0.2074643855,1.468032337,1
1,25,0.06068364874,0.1922612975,1
1,26,1.07433488,1.260010627,1
1,27,0.03506489086,0.1599641866,1
1,28,0.7789129887,0.4855932504,1
1,29,0.01241968532,0.02728460757,1
1,30,0.8944791084,0.5046489535,1
1,31,0.02586521497,0.03206391645,1
1,32,0.8242088183,0.8339148307,1
1,33,0.06164828273,0.1369278545,1
1,34,0.4673391827,0.4346098759,1
1,35,0.01063537472,0.07123777204,1
1,36,0.3470218628,0.2487643341,1
1,37,0.002953657456,0.01632672563,1
1,38,0.2549113803,0.2104795117,1
1,39,0.001846232665,0.01309297396,1
1,40,0.1766019888,0.1535073113,1
1,41,0.0008600504234,0.00591116371,1
1,42,0.16597537,0.2183369276,1
1,43,0.002235322042,0.01257152021,1
1,44,0.05200477478,0.05857906322,1
1,45,0.03198670414,0.06491658516,1
1,46,0.02658729219,0.06549985435,1
1,47,0.0247025833,0.06312698019,1
1,48,0.02382228814,0.0600118331,1
1,49,0.02322223695,0.05685222152,1
1,50,0.02270462099,0.05380846904,1
1,51,0.02221916739,0.05092041745,1
1,52,0.0217545986,0.04820001665,1
1,53,0.0213091208,0.04565031789,1
1,54,0.02088271063,0.0432699806,1
