Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.66423904,-15.02677676,9.74502187,-1.741218739e-06,5.399194905,5.498251971e-05,-30.03075026,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
1,-29.65214948,-15.02677677,9.74502187,-1.741218739e-06,5.399194898,5.499371341e-05,-30.01851642,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
2,-29.61614873,-15.02677681,9.74502187,-1.741218739e-06,5.399194877,5.502704645e-05,-29.98208599,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
3,-29.55663866,-15.02677686,9.74502187,-1.741218739e-06,5.399194842,5.508214674e-05,-29.92186564,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
4,-29.47402112,-15.02677694,9.74502187,-1.741218739e-06,5.399194795,5.515864219e-05,-29.83826204,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
5,-29.368698,-15.02677704,9.74502187,-1.741218739e-06,5.399194734,5.525616072e-05,-29.73168185,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
6,-29.24107116,-15.02677717,9.74502187,-1.741218739e-06,5.39919466,5.537433022e-05,-29.60253174,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
7,-29.09154247,-15.02677731,9.74502187,-1.741218739e-06,5.399194573,5.551277861e-05,-29.45121838,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
8,-28.92051379,-15.02677747,9.74502187,-1.741218739e-06,5.399194474,5.567113381e-05,-29.27814842,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
9,-28.728387,-15.02677765,9.74502187,-1.741218739e-06,5.399194363,5.584902372e-05,-29.08372854,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
10,-28.51556397,-15.02677786,9.74502187,-1.741218739e-06,5.39919424,5.604607625e-05,-28.8683654,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
11,-28.28244656,-15.02677808,9.74502187,-1.741218739e-06,5.399194105,5.626191931e-05,-28.63246566,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
12,-28.02943664,-15.02677832,9.74502187,-1.741218739e-06,5.399193959,5.649618082e-05,-28.37643599,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
13,-27.75693608,-15.02677858,9.74502187,-1.741218739e-06,5.399193801,5.674848868e-05,-28.10068306,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
14,-27.46534676,-15.02677886,9.74502187,-1.741218739e-06,5.399193632,5.70184708e-05,-27.80561352,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
15,-27.15507053,-15.02677915,9.74502187,-1.741218739e-06,5.399193453,5.73057551e-05,-27.49163405,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
