round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,273,7,7,-1,20480,0.3590507272,60.294299,251.9877025,248.3726438,173.2309874,924.6475516,0.03956428647,0.03956428647
