round,inner_step,G_norm,d_norm,alpha
1,1,17.06961626,17.06961626,0.3019223403
1,2,7.578480825,7.578480825,0.74557818
1,3,9.897169772,9.897169772,0.2676063896
1,4,5.866607656,5.866607656,0.3800708887
1,5,6.797942223,6.797942223,0.236114948
1,6,4.97445274,4.97445274,0.371909132
1,7,5.765088321,5.765088321,0.2363197396
1,8,4.254290845,4.254290845,0.371190918
1,9,4.937343258,4.937343258,0.2366454645
1,10,3.658388616,3.658388616,0.3708108889
1,11,4.252813488,4.252813488,0.2369006911
1,12,3.160831508,3.160831508,0.3705640631
1,13,3.679013094,3.679013094,0.2370558559
1,14,2.739754082,2.739754082,0.3703926104
1,15,3.191501253,3.191501253,0.2371179708
1,16,2.379207521,2.379207521,0.3702925844
1,17,2.772969555,2.772969555,0.2371007558
1,18,2.067875093,2.067875093,0.3702772314
1,19,2.411109792,2.411109792,0.2370159954
1,20,1.797583163,1.797583163,0.3703638367
1,21,2.096891503,2.096891503,0.2368714313
1,22,1.562200382,1.562200382,0.3705697099
1,23,1.823402162,1.823402162,0.2366707867
1,24,1.356920586,1.356920586,0.3709118146
1,25,1.585121089,1.585121089,0.2364143779
1,26,1.177821746,1.177821746,0.3714076437
1,27,1.377479813,1.377479813,0.2360997395
1,28,1.021601346,1.021601346,0.3720763886
1,29,1.196597965,1.196597965,0.235722095
1,30,0.8854176719,0.8854176719,0.3729401202
1,31,1.264511185,1.264511185,0.2707278108
1,32,0.8459906285,0.8459906285,0.2566187248
1,33,0.6345863509,0.6345863509,0.2900455971
1,34,0.5643347678,0.5643347678,0.2738175458
1,35,0.4886498456,0.4886498456,0.2984099807
1,36,5.787576866,5.787576866,0.3490542598
1,37,3.528916723,3.528916723,0.3079175214
1,38,2.787325557,2.787325557,0.2726439503
1,39,2.438382769,2.438382769,0.2547454444
1,40,2.127236218,2.127236218,0.2635311095
1,41,1.95798314,1.95798314,0.2481575928
1,42,1.718718533,1.718718533,0.2619335213
1,43,1.606815195,1.606815195,0.2436002452
1,44,1.406327513,1.406327513,0.2629720055
1,45,1.3340666,1.3340666,0.2401847276
1,46,1.160211779,1.160211779,0.2657013668
1,47,1.117754817,1.117754817,0.2370589582
1,48,0.9634284754,0.9634284754,0.2695480371
1,49,0.9440510003,0.9440510003,0.2337845526
1,50,0.8044163804,0.8044163804,0.2743593681
1,51,0.8031972919,0.8031972919,0.2301688227
1,52,0.6747132474,0.6747132474,0.2802030375
1,53,0.6879598029,0.6879598029,0.2261229686
1,54,0.5679657439,0.5679657439,0.2872683752
1,55,0.5928729653,0.5928729653,0.2216021081
1,56,0.4793577043,0.4793577043,0.2958428682
1,57,0.5137730954,0.5137730954,0.2165836773
1,58,0.4052161219,0.4052161219,0.3063276263
1,59,0.4474690012,0.4474690012,0.2110600305
1,60,0.3427207627,0.3427207627,0.3192807388
1,61,0.3914974471,0.3914974471,0.2050360707
1,62,0.2896868242,0.2896868242,0.33549464
1,63,0.3439394221,0.3439394221,0.1985287349
1,64,0.2444023952,0.2444023952,0.3561296738
1,65,2.531057756,2.531057756,0.3243930387
1,66,2.052630368,2.052630368,0.1791673668
1,67,1.055330199,1.055330199,0.2655490017
1,68,0.9946571103,0.9946571103,0.1592958878
1,69,0.6119100227,0.6119100227,0.2398972528
1,70,0.6213858536,0.6213858536,0.1578628295
1,71,0.4232794721,0.4232794721,0.2388912793
1,72,0.4475924269,0.4475924269,0.1633006107
1,73,0.3249413242,0.3249413242,0.2368799876
1,74,0.350187248,0.350187248,0.1689606959
1,75,0.2687398152,0.2687398152,0.2312722781
1,76,0.2880423431,0.2880423431,0.1751770153
1,77,0.2328892041,0.2328892041,0.2231587038
1,78,0.2437216143,0.2437216143,0.1824080961
1,79,0.2077236223,0.2077236223,0.2135012092
1,80,0.2094740358,0.2094740358,0.1911387534
1,81,0.1888157306,0.1888157306,0.2029832793
1,82,0.1816364339,0.1816364339,0.2019102201
1,83,0.1740083551,0.1740083551,0.1920647594
1,84,0.1582987828,0.1582987828,0.2154114126
1,85,0.1621568801,0.1621568801,0.1810647677
1,86,0.1383409947,0.1383409947,0.2326074397
1,87,0.1525982476,0.1525982476,0.170215701
1,88,0.1210272881,0.1210272881,0.2549397472
1,89,30.01665858,30.01665858,0.08600739095
1,90,13.52061095,13.52061095,0.1139958722
