round,step,MaxD_in,MaxD_out
1,0,0.1803932533,0.1803932533
1,1,0.1804284903,0.1804284903
1,2,0.1805333804,0.1805333804
1,3,0.1807066353,0.1807066353
1,4,0.1809468919,0.1809468919
1,5,0.1812527149,0.1812527149
1,6,0.1816225981,0.1816225981
1,7,0.1820549652,0.1820549652
1,8,0.1825481699,0.1825481699
1,9,0.1831004958,0.1831004958
1,10,0.1837101555,0.1837101555
1,11,0.1843752897,0.1843752897
1,12,0.1850939662,0.1850939662
1,13,0.1858641783,0.1858641783
1,14,0.1866838435,0.1866838435
1,15,0.1875508019,0.1875508019
1,16,0.1884628151,0.1884628151
1,17,0.1894175647,0.1894175647
1,18,0.1921438374,0.1921438374
1,19,0.1951979346,0.1951979346
1,20,0.1983658355,0.1983658355
1,21,0.2016387975,0.2016387975
1,22,0.2050073028,0.2050073028
1,23,0.2084610218,0.2084610218
1,24,0.2119887841,0.2119887841
1,25,0.2155785574,0.2155785574
1,26,0.2192174347,0.2192174347
1,27,0.2228916318,0.2228916318
1,28,0.2265864967,0.2265864967
1,29,0.2302865299,0.2302865299
1,30,0.2339754183,0.2339754183
1,31,0.2376360829,0.2376360829
1,32,0.2412507405,0.2412507405
1,33,0.2448009805,0.2448009805
1,34,0.2482678558,0.2482678558
1,35,0.2516319891,0.2516319891
1,36,0.2548736933,0.2548736933
1,37,0.2579731054,0.2579731054
1,38,0.2609103329,0.2609103329
1,39,0.2636656117,0.2636656117
1,40,0.2662194737,0.2662194737
1,41,0.2959490721,0.2959490721
1,42,0.329655487,0.3111583534
1,43,0.3656003995,0.3257012971
1,44,0.4035933469,0.339538225
1,45,0.4433689921,0.3526038807
1,46,0.484583772,0.3648082673
1,47,0.5268152668,0.3760400703
1,48,0.5695647805,0.3861723388
1,49,0.612263502,0.3950700305
1,50,0.6542824458,0.4025989414
1,51,0.6949461619,0.4086354379
1,52,0.7335499606,0.4130763163
1,53,0.7693801449,0.4158480583
1,54,0.8017364882,0.4169147524
1,55,0.8417192379,0.4162840252
1,56,0.8869698689,0.414010481
1,57,0.9250532863,0.410196365
1,58,0.9547681858,0.4049894305
1,59,0.975147098,0.3985782585
1,60,0.9855116427,0.3911855231
1,61,0.98551224,0.3950111432
1,62,0.9751488702,0.3993600759
1,63,0.9547710747,0.4030340714
1,64,0.9250571983,0.4063204603
1,65,0.8869746809,0.4091397655
1,66,0.8417248036,0.4115246877
1,67,0.7906765037,0.4135071142
1,68,0.7352945611,0.4151180432
1,69,0.6770675944,0.4163875333
1,70,0.6174408851,0.4173446675
1,71,0.5731022225,0.4180175267
1,72,0.5297743272,0.4184331671
1,73,0.4868843411,0.4186175977
1,74,0.4449582057,0.4185957556
1,75,0.4044450462,0.4183914785
1,76,0.3657133778,0.4180274713
1,77,0.3290507778,0.4175252694
1,78,0.2946665588,0.4169051968
1,79,0.2706474623,0.4161863206
1,80,0.2685527284,0.4153864021
1,81,0.2662192354,0.414521846
1,82,0.2636653295,0.4136076472
1,83,0.2609100084,0.4126573382
1,84,0.2579727403,0.4116829357
1,85,0.2548732893,0.4106948889
1,86,0.251631548,0.4097020295
1,87,0.2482673793,0.4087115239
1,88,0.2448004706,0.4077288293
1,89,0.241250199,0.4067576537
1,90,0.2376355116,0.4057999203
1,91,0.2339748192,0.4048557379
1,92,0.2302859048,0.4039233782
1,93,0.2268121074,0.4029992601
1,94,0.2264397642,0.4020779436
1,95,0.2260438091,0.401152133
1,96,0.2256274323,0.4002269518
1,97,0.2251938335,0.3992891732
1,98,0.2247462119,0.398340856
1,99,0.224287755,0.3973856114
1,100,0.2238216291,0.3964284713
1,101,0.2233509697,0.3954757586
1,102,0.222878872,0.3945349572
1,103,0.2224083824,0.3936145862
1,104,0.2219424902,0.392724075
1,105,0.2214841197,0.3918736409
1,106,0.2210361223,0.3910741677
1,107,0.2206012698,0.3903370839
1,108,0.2201822469,0.389674239
1,109,0.219781645,0.3890977752
1,110,0.2194019556,0.3886199908
1,111,0.2190455638,0.3882531931
1,112,0.218714742,0.3880095341
1,113,0.218411644,0.3879008252
1,114,0.2181382984,0.3879383243
1,115,0.2178966023,0.3881324867
1,116,0.2176883145,0.3884926737
1,117,0.2175150488,0.3890268069
1,118,0.2173782665,0.3897409583
1,119,0.2172792687,0.3906388643
1,120,0.2172191881,0.3917213496
1,121,0.2171989798,0.392985646
1,122,nan,0.3944245923
1,123,nan,0.396025698
1,124,nan,0.3977700576
1,125,nan,0.3996311032
1,126,nan,0.4015731875
1,127,nan,0.4034818302
1,128,nan,0.4050838864
1,129,nan,0.4060620079
1,130,nan,0.4061337969
1,131,nan,0.4050612785
1,132,nan,0.4026595279
1,133,nan,0.3988033124
1,134,nan,0.3934307732
1,135,nan,0.3865434865
1,136,nan,0.3794243135
1,137,nan,0.382081837
1,138,nan,0.3828423065
1,139,nan,0.3816732549
1,140,nan,0.3785895881
1,141,nan,0.3736454839
1,142,nan,0.3669238821
1,143,nan,0.3585246491
1,144,nan,0.3485526105
1,145,nan,0.3371066548
1,146,nan,0.3242710491
1,147,nan,0.3101100215
1,148,nan,0.2946665588
1,149,nan,0.2706474623
1,150,nan,0.2685527284
1,151,nan,0.2662192354
1,152,nan,0.2636653295
1,153,nan,0.2609100084
1,154,nan,0.2579727403
1,155,nan,0.2548732893
1,156,nan,0.251631548
1,157,nan,0.2482673793
1,158,nan,0.2448004706
1,159,nan,0.241250199
1,160,nan,0.2376355116
1,161,nan,0.2339748192
1,162,nan,0.2302859048
1,163,nan,0.2268121074
1,164,nan,0.2264397642
1,165,nan,0.2260438091
1,166,nan,0.2256274323
1,167,nan,0.2251938335
1,168,nan,0.2247462119
1,169,nan,0.224287755
1,170,nan,0.2238216291
1,171,nan,0.2233509697
1,172,nan,0.222878872
1,173,nan,0.2224083824
1,174,nan,0.2219424902
1,175,nan,0.2214841197
1,176,nan,0.2210361223
1,177,nan,0.2206012698
1,178,nan,0.2201822469
1,179,nan,0.219781645
1,180,nan,0.2194019556
1,181,nan,0.2190455638
1,182,nan,0.218714742
1,183,nan,0.218411644
1,184,nan,0.2181382984
1,185,nan,0.2178966023
1,186,nan,0.2176883145
1,187,nan,0.2175150488
1,188,nan,0.2173782665
1,189,nan,0.2172792687
1,190,nan,0.2172191881
1,191,nan,0.2171989798
