Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.66429191,-15.0267579,9.74500513,-1.741218739e-06,5.399160572,0.0001099141608,-30.03226088,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
1,-29.65220233,-15.02675791,9.74500513,-1.741218739e-06,5.399160565,0.0001099141608,-30.02002647,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
2,-29.61620152,-15.02675795,9.74500513,-1.741218739e-06,5.399160545,0.0001099141608,-29.98359435,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
3,-29.55669134,-15.026758,9.74500513,-1.741218739e-06,5.39916051,0.0001099141608,-29.92337122,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
4,-29.47407365,-15.02675808,9.74500513,-1.741218739e-06,5.399160462,0.0001099141608,-29.83976374,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
5,-29.36875034,-15.02675818,9.74500513,-1.741218739e-06,5.399160401,0.0001099141608,-29.73317862,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
6,-29.24112328,-15.0267583,9.74500513,-1.741218739e-06,5.399160328,0.0001099141608,-29.60402253,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
7,-29.09159432,-15.02675845,9.74500513,-1.741218739e-06,5.399160241,0.0001099141608,-29.45270216,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
8,-28.92056533,-15.02675861,9.74500513,-1.741218739e-06,5.399160142,0.0001099141608,-29.27962418,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
9,-28.7284382,-15.02675879,9.74500513,-1.741218739e-06,5.399160031,0.0001099141608,-29.08519529,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
10,-28.51561479,-15.02675899,9.74500513,-1.741218739e-06,5.399159908,0.0001099141608,-28.86982218,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
11,-28.28249696,-15.02675922,9.74500513,-1.741218739e-06,5.399159773,0.0001099141608,-28.63391151,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
12,-28.0294866,-15.02675946,9.74500513,-1.741218739e-06,5.399159626,0.0001099141608,-28.37786998,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
13,-27.75698556,-15.02675972,9.74500513,-1.741218739e-06,5.399159469,0.0001099141608,-28.10210427,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
14,-27.46539571,-15.02676,9.74500513,-1.741218739e-06,5.3991593,0.0001099141608,-27.80702107,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
15,-27.15511893,-15.02676029,9.74500513,-1.741218739e-06,5.39915912,0.0001099141608,-27.49302706,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
16,-26.82655709,-15.02676061,9.74500513,-1.741218739e-06,5.39915893,0.0001099141608,-27.16052892,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
17,-26.48011205,-15.02676094,9.74500513,-1.741218739e-06,5.39915873,0.0001099141608,-26.80993334,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
18,-26.11618569,-15.02676128,9.74500513,-1.741218739e-06,5.399158519,0.0001099141608,-26.441647,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
19,-25.73517987,-15.02676165,9.74500513,-1.741218739e-06,5.399158299,0.0001099141608,-26.05607659,-23.43565062,-6.999113972,-6.465610994e-05,29.69089509,-0.001263432597
