round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,6011,50,-1,-1,2000,0.5041876688,1331.752481,453.1526889,429.3153553,413.8172362,568.7984273,0.08705474296,0.2725274064
2,6605,50,-1,-1,2000,0.5208645131,1429.00651,648.5510986,603.2081992,587.5872451,743.7967861,2.748710078,23.67327602
3,6796,50,-1,-1,2000,0.4530488992,1468.079432,392.8003478,436.569202,373.1321872,1007.502335,0.09522882206,0.33819136
4,145,13,13,-1,2000,0.4061986342,32.414491,322.9871872,321.0772535,203.5086707,1379.194499,0.09150665941,0.149171293
