round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,5.135856166e-05,-8.159461036,27.25547171,-1.741218739e-06,-109.4235082,-0.0001647440445,-0.0001029843131,-29.54877318,-37.59482365,3.160778972e-06,-23.18468856,-0.0001098681439
1,1,5.134806241e-05,-8.158386574,27.25080764,-1.741250096e-06,-109.4199186,-0.0001647308912,-0.0001029729835,-29.54557404,-37.59070359,3.160728702e-06,-23.19200765,-0.0001098560684
1,2,5.131673402e-05,-8.155180518,27.23689065,-1.741343661e-06,-109.4092076,-0.0001646916432,-0.0001029391776,-29.53602822,-37.57840987,3.160578701e-06,-23.21384687,-0.0001098200364
1,3,5.12648305e-05,-8.149868864,27.21383359,-1.741498676e-06,-109.391462,-0.0001646266189,-0.0001028831694,-29.52021311,-37.55804216,3.160330186e-06,-23.25002915,-0.0001097603402
1,4,5.119260587e-05,-8.142477606,27.1817493,-1.741714382e-06,-109.3667688,-0.0001645361364,-0.000102805233,-29.49820611,-37.52970014,3.159984374e-06,-23.30037741,-0.0001096772719
1,5,5.110031413e-05,-8.133032739,27.14075061,-1.74199002e-06,-109.3352148,-0.000164420514,-0.0001027056425,-29.47008462,-37.4934835,3.15954248e-06,-23.36471458,-0.0001095711236
1,6,5.09882093e-05,-8.121560259,27.09095037,-1.742324832e-06,-109.2968868,-0.0001642800699,-0.000102584672,-29.43592605,-37.44949191,3.159005721e-06,-23.44286358,-0.0001094421876
1,7,5.085654539e-05,-8.10808616,27.03246142,-1.742718059e-06,-109.2518716,-0.0001641151224,-0.0001024425957,-29.39580778,-37.39782505,3.158375313e-06,-23.53464734,-0.0001092907559
1,8,5.070557643e-05,-8.092636438,26.9653966,-1.743168942e-06,-109.2002561,-0.0001639259896,-0.0001022796875,-29.34980723,-37.3385826,3.157652473e-06,-23.63988878,-0.0001091171207
1,9,5.053555642e-05,-8.075237087,26.88986874,-1.743676724e-06,-109.1421272,-0.0001637129899,-0.0001020962218,-29.29800178,-37.27186424,3.156838415e-06,-23.75841083,-0.0001089215742
1,10,5.034673937e-05,-8.055914103,26.80599069,-1.744240644e-06,-109.0775717,-0.0001634764413,-0.0001018924724,-29.24046883,-37.19776964,3.155934357e-06,-23.89003641,-0.0001087044086
1,11,5.013937931e-05,-8.03469348,26.7138753,-1.744859945e-06,-109.0066765,-0.0001632166622,-0.0001016687136,-29.17728579,-37.11639849,3.154941515e-06,-24.03458845,-0.0001084659158
1,12,4.991373023e-05,-8.011601214,26.61363539,-1.745533867e-06,-108.9295283,-0.0001629339708,-0.0001014252194,-29.10853005,-37.02785046,3.153861106e-06,-24.19188988,-0.0001082063882
1,13,4.967004617e-05,-7.9866633,26.50538381,-1.746261653e-06,-108.8462141,-0.0001626286853,-0.000101162264,-29.03427901,-36.93222523,3.152694344e-06,-24.36176361,-0.0001079261179
1,14,4.940858113e-05,-7.959905733,26.3892334,-1.747042544e-06,-108.7568206,-0.0001623011239,-0.0001008801214,-28.95461007,-36.82962249,3.151442447e-06,-24.54403258,-0.000107625397
1,15,4.912958913e-05,-7.931354508,26.265297,-1.74787578e-06,-108.6614348,-0.0001619516048,-0.0001005790657,-28.86960062,-36.72014191,3.150106631e-06,-24.73851971,-0.0001073045177
1,16,4.883332418e-05,-7.901035619,26.13368746,-1.748760604e-06,-108.5601434,-0.0001615804464,-0.0001002593711,-28.77932808,-36.60388316,3.148688111e-06,-24.94504792,-0.0001069637721
1,17,4.852004029e-05,-7.868975062,25.9945176,-1.749696256e-06,-108.4530334,-0.0001611879667,-9.992131162e-05,-28.68386983,-36.48094594,3.147188105e-06,-25.16344015,-0.0001066034523
1,18,4.818999148e-05,-7.835198833,25.84790028,-1.750681979e-06,-108.3401915,-0.0001607744841,-9.95651614e-05,-28.58330327,-36.35142991,3.145607828e-06,-25.3935193,-0.0001062238506
1,19,4.784343176e-05,-7.799732925,25.69394833,-1.751717013e-06,-108.2217047,-0.0001603403167,-9.919119454e-05,-28.4777058,-36.21543476,3.143948497e-06,-25.63510832,-0.0001058252591
1,20,4.748061515e-05,-7.762603334,25.5327746,-1.7528006e-06,-108.0976597,-0.0001598857829,-9.879968513e-05,-28.36715483,-36.07306016,3.142211328e-06,-25.88803013,-0.0001054079698
1,21,4.710179566e-05,-7.723836056,25.36449191,-1.753931981e-06,-107.9681434,-0.0001594112007,-9.839090728e-05,-28.25172774,-35.9244058,3.140397536e-06,-26.15210764,-0.0001049722751
1,22,4.670722731e-05,-7.683457085,25.18921312,-1.755110397e-06,-107.8332426,-0.0001589168885,-9.796513509e-05,-28.13150194,-35.76957135,3.138508339e-06,-26.42716379,-0.000104518467
1,23,4.62971641e-05,-7.641492415,25.00705107,-1.75633509e-06,-107.6930443,-0.0001584031645,-9.752264267e-05,-28.00655483,-35.60865649,3.136544953e-06,-26.71302151,-0.0001040468377
1,24,4.587186005e-05,-7.597968043,24.81811859,-1.757605302e-06,-107.5476352,-0.0001578703468,-9.70637041e-05,-27.87696381,-35.4417609,3.134508593e-06,-27.00950371,-0.0001035576793
