Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.67220475,-15.02698425,9.745206013,-1.741218739e-06,5.39957256,5.087865181e-08,-30.02522277,-23.43598021,-6.999525959,-6.465610994e-05,29.69089509,-0.0006591845502
1,-29.66011142,-15.02698426,9.745206013,-1.741218739e-06,5.399572553,5.087865181e-08,-30.01298831,-23.43598022,-6.999525959,-6.464920025e-05,29.6908951,-0.0006591733565
2,-29.62409944,-15.02698428,9.745206013,-1.741218739e-06,5.399572532,5.087865181e-08,-29.97655607,-23.43598024,-6.999525959,-6.462862428e-05,29.69089512,-0.0006591400234
3,-29.56457078,-15.02698432,9.745206013,-1.741218739e-06,5.399572497,5.087865181e-08,-29.91633273,-23.43598026,-6.999525959,-6.459461173e-05,29.69089516,-0.0006590849231
4,-29.48192745,-15.02698437,9.745206013,-1.741218739e-06,5.39957245,5.087865181e-08,-29.83272497,-23.4359803,-6.999525959,-6.454739228e-05,29.6908952,-0.0006590084277
5,-29.37657145,-15.02698444,9.745206013,-1.741218739e-06,5.399572389,5.087865181e-08,-29.72613948,-23.43598035,-6.999525959,-6.448719562e-05,29.69089526,-0.0006589109092
6,-29.24890476,-15.02698452,9.745206013,-1.741218739e-06,5.399572315,5.087865181e-08,-29.59698294,-23.43598041,-6.999525959,-6.441425143e-05,29.69089534,-0.0006587927397
7,-29.09932939,-15.02698461,9.745206013,-1.741218739e-06,5.399572228,5.087865181e-08,-29.44566205,-23.43598048,-6.999525959,-6.43287894e-05,29.69089542,-0.0006586542913
8,-28.92824732,-15.02698472,9.745206013,-1.741218739e-06,5.399572129,5.087865181e-08,-29.27258348,-23.43598056,-6.999525959,-6.423103921e-05,29.69089552,-0.0006584959361
9,-28.73606055,-15.02698485,9.745206013,-1.741218739e-06,5.399572018,5.087865181e-08,-29.07815393,-23.43598065,-6.999525959,-6.412123054e-05,29.69089564,-0.0006583180462
10,-28.52317107,-15.02698498,9.745206013,-1.741218739e-06,5.399571895,5.087865181e-08,-28.86278007,-23.43598075,-6.999525959,-6.399959309e-05,29.69089576,-0.0006581209936
11,-28.28998088,-15.02698513,9.745206013,-1.741218739e-06,5.39957176,5.087865181e-08,-28.6268686,-23.43598085,-6.999525959,-6.386635654e-05,29.69089589,-0.0006579051506
12,-28.03689197,-15.02698529,9.745206013,-1.741218739e-06,5.399571614,5.087865181e-08,-28.37082619,-23.43598097,-6.999525959,-6.372175057e-05,29.69089604,-0.0006576708891
13,-27.76430634,-15.02698546,9.745206013,-1.741218739e-06,5.399571456,5.087865181e-08,-28.09505954,-23.4359811,-6.999525959,-6.356600487e-05,29.6908962,-0.0006574185812
14,-27.47262599,-15.02698565,9.745206013,-1.741218739e-06,5.399571287,5.087865181e-08,-27.79997532,-23.43598123,-6.999525959,-6.339934912e-05,29.69089637,-0.0006571485991
15,-27.16225289,-15.02698585,9.745206013,-1.741218739e-06,5.399571108,5.087865181e-08,-27.48598023,-23.43598138,-6.999525959,-6.322201301e-05,29.69089655,-0.0006568613148
16,-26.83358906,-15.02698605,9.745206013,-1.741218739e-06,5.399570917,5.087865181e-08,-27.15348095,-23.43598153,-6.999525959,-6.303422622e-05,29.69089674,-0.0006565571004
17,-26.48703648,-15.02698627,9.745206013,-1.741218739e-06,5.399570717,5.087865181e-08,-26.80288417,-23.43598169,-6.999525959,-6.283621844e-05,29.69089694,-0.0006562363281
18,-26.12299715,-15.02698651,9.745206013,-1.741218739e-06,5.399570506,5.087865181e-08,-26.43459657,-23.43598186,-6.999525959,-6.262821936e-05,29.69089715,-0.0006558993698
