round,inner_step,G_norm,d_norm,alpha
1,1,19.07415174,19.07415174,0.6228967865
1,2,9.800989162,11.01896955,0.5359829136
1,3,5.679557674,6.782928119,0.3272169811
1,4,1.638732444,1.736951095,0.5556920505
1,5,0.957831919,1.139605087,0.4134009862
1,6,0.8193536264,0.8193536264,0.4832123624
1,7,0.2977744573,0.3238786202,0.4700685074
1,8,3.7258282,3.7258282,0.5021081589
1,9,1.344591706,1.436903979,0.6183636513
1,10,0.7794764489,0.9264031469,0.3624392075
1,11,0.2712844389,0.2966497008,0.6389246915
1,12,0.2144067291,0.2826662583,0.5009171213
1,13,16.55157423,16.55157423,0.1957563955
1,14,7.978199459,8.850015427,0.2186874203
1,15,4.262002418,4.947101587,0.3649171664
1,16,4.195967077,6.363882959,0.1892849167
1,17,2.673799027,3.714061968,0.2150879227
1,18,2.315875519,3.627485529,0.2299877342
1,19,1.708113477,2.619224669,0.2183213432
1,20,1.549816837,2.665057459,0.2542915192
1,21,1.089888881,1.718211,0.1384371887
1,22,0.4845173094,0.5987543825,0.1518756573
1,23,0.2554753615,0.3127616996,0.1734781764
1,24,0.1929338519,0.2662182741,0.3804509238
1,25,0.2428293817,0.4789828595,0.2045091961
1,26,0.1573899379,0.2449556852,0.1958859739
1,27,0.120965102,0.1799961837,0.1814434765
1,28,6.915678632,6.915678632,0.1755443957
1,29,1.281619812,1.299801681,0.2309417784
1,30,0.6575231024,0.7350845658,0.2841238691
1,31,0.309615596,0.3488636622,0.4848745571
1,32,0.1593198687,0.1891177941,0.5903512524
1,33,0.1343172201,0.1945309717,0.1940505417
1,34,0.03272417634,0.03997907449,0.06043998063
1,35,2.447512106,2.447512106,0.149935883
1,36,0.4375409997,0.4416690556,0.2187150985
1,37,0.2029133963,0.2196710656,0.3559680676
1,38,0.09015866148,0.1017960246,0.4627095158
1,39,14.43661341,14.43661341,0.04679887572
1,40,0.7732445081,0.7732995095,0.08776571981
1,41,0.4159345307,0.4668764541,0.2549875145
1,42,0.2221516981,0.2587946089,0.08882304991
1,43,0.120119941,0.1476524027,0.3566182556
1,44,0.1313081667,0.2163913475,0.06456759425
1,45,0.05331895596,0.0660965413,0.3070513374
1,46,3.308404123,3.308404123,0.05089426545
1,47,0.3072132104,0.3065027618,0.06688005965
1,48,0.06286150484,0.06233679735,0.2734339001
2,1,7.741828468,7.741828468,0.7269720672
2,2,4.705320626,5.500449207,0.4015704037
2,3,1.547483371,1.654601426,0.4947644281
2,4,0.5972999037,0.6487595146,0.718959242
2,5,0.6319869118,0.6319869118,0.5561807294
2,6,0.3743240648,0.4468756598,0.3987176481
2,7,2.621577194,2.621577194,0.8496896428
2,8,1.502355251,1.745027683,0.3585150486
2,9,0.4974887234,0.537463099,0.6667241246
2,10,0.2953013753,0.3503348195,0.5256295457
2,11,0.1313728342,0.1466191418,0.3691986475
2,12,6.386155511,6.386155511,0.2987760431
2,13,1.331194823,1.355577611,0.3276665499
2,14,0.8200194431,0.9569831773,0.4870457206
2,15,0.09684621202,0.09561494411,0.4231610474
2,16,28.36372565,28.36372565,0.08661073167
2,17,3.230591542,3.248563711,0.1026703743
2,18,1.268872771,1.365479159,0.2725836644
2,19,1.906272711,3.607686339,0.2003414151
2,20,0.7067801647,0.8551088236,0.1014784485
2,21,0.1987886047,0.2123167013,0.1161017384
2,22,0.1599447774,0.2071895182,0.267630675
2,23,0.1077239098,0.1420162027,0.1627815021
2,24,0.08092492089,0.1191492242,0.2306337638
2,25,4.84232009,4.84232009,0.1033174715
2,26,0.8988153817,0.9114023541,0.09240195186
2,27,0.4170916088,0.4583487853,0.241014551
2,28,0.5110165511,0.8599995475,0.274269571
2,29,0.1958793232,0.2286896111,0.3392654157
2,30,0.1609373517,0.2233986083,0.1285884437
2,31,0.07247152185,0.07891935117,0.0907943007
