round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,330,50,-1,-1,100,0.3811004616,421.131078,972.8087765,956.6167709,802.551125,1110.682417,0.0003612050436,0.0001055969432
2,83,50,-1,-1,100,0.3742198379,106.83718,428.7733572,423.4020201,405.3946744,441.4093658,0.06200434004,0.02631977195
3,77,50,-1,-1,100,0.3662837075,98.948915,81.40384793,76.8485402,93.63474519,60.06233521,0.0476535431,0.05255348256
