Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,30.29125416,-15.47266912,10.2363156,-1.741218739e-06,4.908998877,5.087865181e-08,30.00452043,-22.6726776,-6.563609237,7.097766789e-05,30.10902788,-0.0001647997846
1,30.27903492,-15.47266915,10.23631563,-1.741218739e-06,4.908998912,5.087865181e-08,29.99229201,-22.67267774,-6.563609307,7.09569388e-05,30.10902802,-0.0001647885909
2,30.24264798,-15.47266924,10.23631572,-1.741218739e-06,4.908999016,5.087865181e-08,29.95587775,-22.67267814,-6.563609515,7.08952109e-05,30.10902846,-0.0001647552578
3,30.18249952,-15.47266939,10.23631587,-1.741218739e-06,4.908999189,5.087865181e-08,29.89568412,-22.6726788,-6.56360986,7.079317325e-05,30.10902918,-0.0001647001575
4,30.09899572,-15.4726696,10.23631608,-1.741218739e-06,4.908999428,5.087865181e-08,29.81211763,-22.67267971,-6.563610338,7.065151491e-05,30.10903019,-0.0001646236621
5,29.99254277,-15.47266987,10.23631635,-1.741218739e-06,4.908999732,5.087865181e-08,29.70558474,-22.67268088,-6.563610947,7.047092492e-05,30.10903147,-0.0001645261436
6,29.86354683,-15.4726702,10.23631668,-1.741218739e-06,4.909000102,5.087865181e-08,29.57649194,-22.6726823,-6.563611686,7.025209236e-05,30.10903302,-0.0001644079741
7,29.7124141,-15.47267058,10.23631706,-1.741218739e-06,4.909000534,5.087865181e-08,29.42524572,-22.67268396,-6.563612551,6.999570626e-05,30.10903484,-0.0001642695257
8,29.53955074,-15.47267101,10.23631749,-1.741218739e-06,4.909001029,5.087865181e-08,29.25225257,-22.67268586,-6.563613541,6.970245568e-05,30.10903691,-0.0001641111705
9,29.34536295,-15.4726715,10.23631798,-1.741218739e-06,4.909001585,5.087865181e-08,29.05791896,-22.672688,-6.563614653,6.937302969e-05,30.10903925,-0.0001639332806
10,29.1302569,-15.47267204,10.23631852,-1.741218739e-06,4.909002201,5.087865181e-08,28.84265139,-22.67269036,-6.563615884,6.900811734e-05,30.10904183,-0.000163736228
11,28.89463877,-15.47267263,10.23631911,-1.741218739e-06,4.909002875,5.087865181e-08,28.60685633,-22.67269295,-6.563617233,6.860840768e-05,30.10904467,-0.000163520385
12,28.63891474,-15.47267328,10.23631975,-1.741218739e-06,4.909003608,5.087865181e-08,28.35094028,-22.67269577,-6.563618697,6.817458977e-05,30.10904774,-0.0001632861235
13,28.36349098,-15.47267397,10.23632044,-1.741218739e-06,4.909004396,5.087865181e-08,28.07530972,-22.67269879,-6.563620274,6.770735266e-05,30.10905105,-0.0001630338156
14,28.06877369,-15.47267471,10.23632119,-1.741218739e-06,4.90900524,5.087865181e-08,27.78037113,-22.67270203,-6.563621962,6.720738541e-05,30.1090546,-0.0001627638335
15,27.75516904,-15.4726755,10.23632197,-1.741218739e-06,4.909006137,5.087865181e-08,27.46653099,-22.67270548,-6.563623757,6.667537708e-05,30.10905837,-0.0001624765492
16,27.4230832,-15.47267634,10.23632281,-1.741218739e-06,4.909007088,5.087865181e-08,27.1341958,-22.67270913,-6.563625659,6.611201672e-05,30.10906236,-0.0001621723348
17,27.07292237,-15.47267722,10.23632369,-1.741218739e-06,4.909008091,5.087865181e-08,26.78377203,-22.67271298,-6.563627663,6.551799338e-05,30.10906657,-0.0001618515624
18,26.70509271,-15.47267814,10.23632461,-1.741218739e-06,4.909009144,5.087865181e-08,26.41566617,-22.67271702,-6.563629769,6.489399613e-05,30.10907099,-0.0001615146042
19,26.32000041,-15.47267911,10.23632558,-1.741218739e-06,4.909010246,5.087865181e-08,26.03028471,-22.67272126,-6.563631974,6.424071401e-05,30.10907562,-0.0001611618321
20,25.91805165,-15.47268012,10.23632659,-1.741218739e-06,4.909011397,5.087865181e-08,25.62803414,-22.67272568,-6.563634276,6.355883609e-05,30.10908046,-0.0001607936183
21,25.49965261,-15.47268118,10.23632764,-1.741218739e-06,4.909012594,5.087865181e-08,25.20932092,-22.67273027,-6.563636671,6.284905142e-05,30.10908549,-0.0001604103348
22,25.06520946,-15.47268227,10.23632873,-1.741218739e-06,4.909013838,5.087865181e-08,24.77455156,-22.67273505,-6.563639158,6.211204905e-05,30.10909071,-0.0001600123538
23,24.6151284,-15.4726834,10.23632986,-1.741218739e-06,4.909015126,5.087865181e-08,24.32413254,-22.67274,-6.563641735,6.134851804e-05,30.10909612,-0.0001596000474
24,24.14981559,-15.47268457,10.23633103,-1.741218739e-06,4.909016459,5.087865181e-08,23.85847033,-22.67274511,-6.563644399,6.055914745e-05,30.10910172,-0.0001591737876
25,23.66967722,-15.47268578,10.23633224,-1.741218739e-06,4.909017833,5.087865181e-08,23.37797143,-22.67275039,-6.563647148,5.974462632e-05,30.10910749,-0.0001587339465
26,23.17511946,-15.47268703,10.23633348,-1.741218739e-06,4.909019249,5.087865181e-08,22.88304232,-22.67275583,-6.56364998,5.890564373e-05,30.10911344,-0.0001582808962
27,22.6665485,-15.47268831,10.23633476,-1.741218739e-06,4.909020705,5.087865181e-08,22.37408948,-22.67276142,-6.563652892,5.804288872e-05,30.10911955,-0.0001578150088
28,22.14437052,-15.47268962,10.23633607,-1.741218739e-06,4.9090222,5.087865181e-08,21.8515194,-22.67276716,-6.563655882,5.715705034e-05,30.10912583,-0.0001573366564
29,21.6089917,-15.47269097,10.23633742,-1.741218739e-06,4.909023732,5.087865181e-08,21.31573857,-22.67277304,-6.563658947,5.624881766e-05,30.10913227,-0.0001568462111
30,21.06081821,-15.47269235,10.23633879,-1.741218739e-06,4.909025301,5.087865181e-08,20.76715346,-22.67277907,-6.563662085,5.531887973e-05,30.10913886,-0.000156344045
31,20.50025624,-15.47269376,10.2363402,-1.741218739e-06,4.909026906,5.087865181e-08,20.20617057,-22.67278523,-6.563665295,5.43679256e-05,30.1091456,-0.0001558305302
32,19.92771196,-15.4726952,10.23634164,-1.741218739e-06,4.909028545,5.087865181e-08,19.63319638,-22.67279153,-6.563668573,5.339664433e-05,30.10915248,-0.0001553060386
33,19.34359156,-15.47269667,10.23634311,-1.741218739e-06,4.909030217,5.087865181e-08,19.04863737,-22.67279795,-6.563671917,5.240572498e-05,30.1091595,-0.0001547709426
34,18.74830122,-15.47269817,10.2363446,-1.741218739e-06,4.909031922,5.087865181e-08,18.45290003,-22.67280449,-6.563675326,5.13958566e-05,30.10916666,-0.000154225614
35,18.14224711,-15.47269969,10.23634613,-1.741218739e-06,4.909033657,5.087865181e-08,17.84639084,-22.67281115,-6.563678795,5.036772824e-05,30.10917395,-0.0001536704251
36,17.52583541,-15.47270124,10.23634767,-1.741218739e-06,4.909035421,5.087865181e-08,17.22951629,-22.67281793,-6.563682325,4.932202897e-05,30.10918136,-0.0001531057479
37,16.89947231,-15.47270282,10.23634925,-1.741218739e-06,4.909037214,5.087865181e-08,16.60268286,-22.67282482,-6.563685911,4.825944784e-05,30.10918889,-0.0001525319545
38,16.26356399,-15.47270442,10.23635085,-1.741218739e-06,4.909039035,5.087865181e-08,15.96629704,-22.67283181,-6.563689552,4.71806739e-05,30.10919654,-0.000151949417
39,15.61851662,-15.47270604,10.23635247,-1.741218739e-06,4.909040881,5.087865181e-08,15.32076532,-22.6728389,-6.563693245,4.608639621e-05,30.10920429,-0.0001513585075
40,14.96473638,-15.47270769,10.23635411,-1.741218739e-06,4.909042753,5.087865181e-08,14.66649417,-22.67284608,-6.563696988,4.497730383e-05,30.10921215,-0.000150759598
41,14.30262946,-15.47270935,10.23635577,-1.741218739e-06,4.909044648,5.087865181e-08,14.00389008,-22.67285336,-6.563700779,4.38540858e-05,30.10922011,-0.0001501530607
