round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,170,7,7,-1,20480,0.3563518747,37.668038,446.5535614,443.0813692,585.3636357,300.7991027,0.09989792337,0.3281028641
2,70,7,7,-1,20480,0.356544327,15.944165,311.9737216,307.1083187,492.6171572,121.5994801,0.08931629906,0.1522113556
3,66,7,7,-1,20480,0.3581503804,14.789523,249.4593041,244.7805993,392.5056121,97.05558652,0.0639026831,0.09754871486
4,111,7,7,-1,20480,0.3580280154,24.743507,188.3672619,184.7017825,291.7985681,77.60499687,0.08937953955,0.2242912563
