Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.66368969,-15.02683335,9.74502187,-1.741218739e-06,5.399160572,0.0001099141608,30.00527574,-23.43567809,-6.999148304,-6.465610994e-05,29.69089509,-0.001208500956
1,29.651599,-15.02683334,9.745021874,-1.741218739e-06,5.399160586,0.0001099029671,29.9930417,-23.4356781,-6.999148311,-6.465610994e-05,29.69089509,-0.001208489763
2,29.61559486,-15.02683332,9.745021884,-1.741218739e-06,5.399160628,0.000109869634,29.95661071,-23.43567811,-6.999148332,-6.465610994e-05,29.69089509,-0.00120845643
3,29.55607918,-15.02683328,9.745021901,-1.741218739e-06,5.399160697,0.0001098145337,29.89638943,-23.43567814,-6.999148367,-6.465610994e-05,29.69089509,-0.001208401329
4,29.47345387,-15.02683323,9.745021924,-1.741218739e-06,5.399160793,0.0001097380383,29.81278454,-23.43567818,-6.999148414,-6.465610994e-05,29.69089509,-0.001208324834
5,29.36812083,-15.02683316,9.745021954,-1.741218739e-06,5.399160914,0.0001096405198,29.70620271,-23.43567823,-6.999148475,-6.465610994e-05,29.69089509,-0.001208227315
6,29.24048197,-15.02683308,9.74502199,-1.741218739e-06,5.399161062,0.0001095223503,29.57705061,-23.43567829,-6.999148549,-6.465610994e-05,29.69089509,-0.001208109146
7,29.09093919,-15.02683299,9.745022032,-1.741218739e-06,5.399161235,0.0001093839019,29.42573491,-23.43567835,-6.999148636,-6.465610994e-05,29.69089509,-0.001207970698
8,28.91989441,-15.02683288,9.74502208,-1.741218739e-06,5.399161433,0.0001092255467,29.25266228,-23.43567843,-6.999148735,-6.465610994e-05,29.69089509,-0.001207812342
9,28.72774953,-15.02683275,9.745022134,-1.741218739e-06,5.399161656,0.0001090476568,29.0582394,-23.43567852,-6.999148846,-6.465610994e-05,29.69089509,-0.001207634452
10,28.51490646,-15.02683262,9.745022194,-1.741218739e-06,5.399161902,0.0001088506042,28.84287293,-23.43567862,-6.999148969,-6.465610994e-05,29.69089509,-0.0012074374
