round,inner_step,G_norm,d_norm,alpha
1,1,21.10016125,21.10016125,0.3829563984
1,2,5.396306778,5.567421102,2.082042105
1,3,11.74664555,28.85723142,0.1392176783
1,4,11.23671208,28.67179613,0.09607097417
1,5,10.37579616,26.53382454,0.08785226966
1,6,9.420415325,23.79837549,0.08514143386
1,7,8.763453649,22.37563118,0.08817958229
1,8,8.744132701,23.93712729,0.0916327069
1,9,9.022780054,27.05233854,0.0871440252
1,10,8.63471331,26.25893611,0.07675956591
1,11,7.259475558,19.95510942,0.07180168044
1,12,5.889425374,14.41942398,0.07751983091
1,13,5.260678285,12.67398048,0.08986811411
1,14,5.240297275,13.64348524,0.09222253446
1,15,5.092176753,13.86814094,0.08104142815
1,16,4.425294189,11.38120428,0.0751676509
1,17,3.760155062,9.043156913,0.08121844357
1,18,3.557971005,8.845559724,0.0951162533
1,19,3.814785502,10.85686059,0.1002901278
1,20,4.020607711,12.70450049,0.0876315524
1,21,3.564358527,10.5905203,0.07519717728
1,22,2.747627718,6.852264316,0.07389867502
1,23,2.183264176,4.827557993,0.08383054962
1,24,2.046278323,4.685806351,0.09697163893
1,25,2.199300168,5.81748502,0.0954001893
1,26,2.296061742,6.719702226,0.08058624147
1,27,2.07924075,5.870274732,0.07033561833
1,28,1.746669867,4.483913147,0.07076945978
1,29,1.565130345,3.924508551,0.07891009471
1,30,1.577633027,4.298041017,0.08507311745
1,31,1.648916215,4.99434044,0.07993851901
1,32,1.565790957,4.790106958,0.0704316235
1,33,1.312906334,3.63777491,0.06713244341
1,34,1.077556209,2.698396899,0.07207203162
1,35,0.9660001711,2.392113291,0.08050777047
1,36,1.258287142,1.258287142,0.6594507736
1,37,0.8820141286,1.086780293,0.3459325958
1,38,0.2558687531,0.2741746001,0.3642586671
1,39,6.87952484,6.87952484,0.3305566863
1,40,3.004122585,3.284530188,0.5146901734
1,41,1.71614108,2.032697161,0.2129015322
1,42,0.2810331938,0.2880393372,0.4102504154
1,43,0.1684099461,0.207265054,0.5039980847
1,44,37.54881977,37.54881977,0.05480030139
1,45,4.402046597,4.430164945,0.1677042408
1,46,2.584504435,2.9918276,0.45829788
1,47,1.509395632,1.804992937,0.137604979
1,48,0.9581034481,1.187146848,0.1971475832
1,49,0.6178988471,0.7781801304,0.1747106248
1,50,0.3158563085,0.3564966134,0.390427698
1,51,0.1413258145,0.152617392,0.1501022995
1,52,0.1052255356,0.1299238768,0.2049505718
1,53,10.01979852,10.01979852,0.08902591841
1,54,2.33344001,2.391217584,0.1468959082
1,55,0.8391416341,0.889605888,0.6570045455
1,56,0.521150858,0.6068820127,0.1696850828
1,57,0.276504364,0.3211005282,0.1842419953
1,58,0.2056068718,0.2570080345,0.2611896932
1,59,0.09407541218,0.09779183536,0.4595603681
1,60,31.13001778,31.13001778,0.03452794546
1,61,10.38347697,10.93958883,0.05842948411
1,62,2.186612808,2.237963321,0.0643805212
1,63,1.82125026,2.367574083,0.2150528678
1,64,1.985986586,3.421443633,0.1112698034
1,65,1.902986627,3.645802813,0.06993875618
1,66,0.9031674051,1.207950403,0.2330885151
1,67,1.319660803,2.867063167,0.05603372966
1,68,0.4287443368,0.5104876448,0.1693263058
1,69,0.4098564067,0.6004005769,0.08935631052
1,70,0.408912232,0.7213761704,0.103702894
1,71,0.146471051,0.1710535947,0.1009390269
1,72,0.1540295406,0.2583954982,0.1676509232
1,73,0.2171435349,0.5635468913,0.1020594493
1,74,0.08825840704,0.1348026909,0.09169209483
1,75,9.475493768,9.475493768,0.05937191814
1,76,5.8377655,6.846995874,0.05650458133
1,77,0.3994249156,0.4007896128,0.5019964748
1,78,0.587006142,1.03881513,0.1721297049
1,79,0.6493165816,1.413418627,0.04796894916
1,80,0.1576182926,0.165453635,0.2698960054
1,81,0.1615042668,0.2318133973,0.05269858334
1,82,0.08188501791,0.08663351946,0.1512653684
1,83,2.213134608,2.213134608,0.1073252568
1,84,0.2161400676,0.2164120175,0.04006846715
1,85,0.09112454279,0.09201383502,0.2208724607
