Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.67298018,-15.0272106,9.745390156,-1.741218739e-06,5.39988155,5.087865181e-08,-30.00359343,-23.43625487,-6.999903614,-3.074766548e-05,29.69089509,-0.0001647997846
1,-29.66088699,-15.0272106,9.74539016,-1.741218739e-06,5.399881564,5.087865181e-08,-29.99136564,-23.43625488,-6.999903621,-3.074075579e-05,29.69089509,-0.0001647885909
2,-29.62487542,-15.02721062,9.74539017,-1.741218739e-06,5.399881606,5.087865181e-08,-29.95495326,-23.43625492,-6.999903642,-3.072017982e-05,29.69089509,-0.0001647552578
3,-29.56534745,-15.02721064,9.745390187,-1.741218739e-06,5.399881674,5.087865181e-08,-29.89476273,-23.43625497,-6.999903676,-3.068616727e-05,29.69089509,-0.0001647001575
4,-29.48270508,-15.02721066,9.74539021,-1.741218739e-06,5.39988177,5.087865181e-08,-29.81120054,-23.43625505,-6.999903724,-3.063894783e-05,29.69089509,-0.0001646236621
5,-29.3773503,-15.02721069,9.74539024,-1.741218739e-06,5.399881892,5.087865181e-08,-29.70467313,-23.43625515,-6.999903785,-3.057875116e-05,29.69089509,-0.0001645261436
6,-29.24968509,-15.02721074,9.745390276,-1.741218739e-06,5.39988204,5.087865181e-08,-29.57558698,-23.43625526,-6.999903859,-3.050580697e-05,29.69089509,-0.0001644079741
7,-29.10011145,-15.02721078,9.745390318,-1.741218739e-06,5.399882213,5.087865181e-08,-29.42434855,-23.4362554,-6.999903945,-3.042034494e-05,29.69089509,-0.0001642695257
8,-28.92903136,-15.02721084,9.745390366,-1.741218739e-06,5.399882411,5.087865181e-08,-29.25136431,-23.43625556,-6.999904044,-3.032259475e-05,29.69089509,-0.0001641111705
9,-28.73684681,-15.0272109,9.74539042,-1.741218739e-06,5.399882633,5.087865181e-08,-29.05704071,-23.43625574,-6.999904156,-3.021278609e-05,29.69089509,-0.0001639332806
10,-28.5239598,-15.02721097,9.74539048,-1.741218739e-06,5.399882879,5.087865181e-08,-28.84178422,-23.43625594,-6.999904279,-3.009114864e-05,29.69089509,-0.000163736228
11,-28.29077231,-15.02721104,9.745390546,-1.741218739e-06,5.399883149,5.087865181e-08,-28.6060013,-23.43625615,-6.999904414,-2.995791208e-05,29.69089509,-0.000163520385
12,-28.03768634,-15.02721112,9.745390618,-1.741218739e-06,5.399883442,5.087865181e-08,-28.35009843,-23.43625639,-6.99990456,-2.981330611e-05,29.69089509,-0.0001632861235
13,-27.76510386,-15.02721121,9.745390694,-1.741218739e-06,5.399883757,5.087865181e-08,-28.07448206,-23.43625664,-6.999904718,-2.965756041e-05,29.69089509,-0.0001630338156
14,-27.47342688,-15.0272113,9.745390777,-1.741218739e-06,5.399884095,5.087865181e-08,-27.77955865,-23.43625691,-6.999904887,-2.949090466e-05,29.69089509,-0.0001627638335
15,-27.16305739,-15.0272114,9.745390864,-1.741218739e-06,5.399884454,5.087865181e-08,-27.46573468,-23.43625719,-6.999905066,-2.931356855e-05,29.69089509,-0.0001624765492
