round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,270,11,11,-1,2560,0.3558155566,58.317753,199.213685,198.9669836,618.1084204,152.3957128,0.09645050385,0.09645050385
