round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,82,7,7,-1,20480,0.355489534,20.437105,329.836871,326.2218281,369.7206036,282.7230526,0.06695868898,0.09852140011
2,78,8,8,-1,20480,0.358364682,21.205755,133.5502923,130.5975814,185.7586734,75.43648949,0.08506025077,0.1246463077
