round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,61,11,11,-1,1280,0.4097573211,14.606019,2436.808552,2433.341291,4058.672974,808.0096068,0.06199661897,0.05990704247
