Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,44,0.330624127,44,0.330624127,-11.71555556,-10,4,0,6,0,-11.71555556,-39,12,0,27,0,-11.71555556,-10,4,0,6,0,-11.71555556,-39,12,0,27,0
q1,1,52,0.6883464711,58,0.396036773,-5.964444444,-10,4,0,6,0,-5.964444444,-39,12,0,27,0,-9.688451276,-11.28069454,1.569840608,0.0062272685,6.064504159,-0.01153495441,-7.234054405,-35.80480392,13.71164826,-0.03635853769,26.85981021,-0.01153495441
peak,1,60,0.9683260929,73,0.4090951878,8.326672685e-15,-10,4,0,6,0,8.326672685e-15,-39,12,0,27,0,-7.471198555,-12.42984816,-1.116459966,0.0259183217,6.163674429,-0.01503039514,-2.296017286,-32.04163942,15.72787608,-0.05601862142,26.7064903,-0.01503039514
q3,1,68,0.6883464711,107,0.4078188917,5.964444444,-10,4,0,6,0,5.964444444,-39,12,0,27,0,6.050309738,-13.46947732,-0.1084523963,0.006399959753,6.15002696,-0.01153495441,6.968514241,-33.82430257,14.99725151,0.01155623694,26.76813063,-0.01153495441
Tail,1,76,0.2702126138,129,0.2702126138,11.71555556,-10,4,0,6,0,11.71555556,-39,12,0,27,0,11.71555556,-10,4,0,6,0,11.71555556,-39,12,0,27,0
