Step,DF_001,DF_002,DF_003,DF_004,DF_005,DF_006,DF_007,DF_008,DF_009,DF_010,DF_011,DF_012,DF_013,DF_014,DF_015,DF_016,DF_017,DF_018,DF_019,DF_020,DF_021,DF_022,DF_023,DF_024,DF_025,DF_026,DF_027,DF_028,DF_029,DF_030,DF_031,DF_032,DF_033,DF_034,DF_035,DF_036,DF_037,DF_038,DF_039,DF_040,DF_041,DF_042,DF_043,DF_044,DF_045,DF_046,DF_047,DF_048,DF_049,DF_050,DF_051,DF_052,DF_053,DF_054,DF_055,DF_056,DF_057,DF_058,DF_059,DF_060,DF_061,DF_062,DF_063,DF_064,DF_065,DF_066,DF_067,DF_068,DF_069,DF_070,DF_071,DF_072,DF_073,DF_074,DF_075,DF_076,DF_077,DF_078,DF_079,DF_080,DF_081,DF_082,DF_083,DF_084,DF_085,DF_086,DF_087,DF_088,DF_089,DF_090,DF_091,DF_092,DF_093,DF_094,DF_095,DF_096,DF_097,DF_098,DF_099,DF_100,DF_101,DF_102,DF_103,DF_104,DF_105,DF_106,DF_107,DF_108,DF_109,DF_110,DF_111,DF_112,DF_113,DF_114,DF_115,DF_116,DF_117,DF_118,DF_119,DF_120,DF_121,DF_122,DF_123,DF_124,DF_125,DF_126,DF_127,DF_128,DF_129,DF_130,DF_131,DF_132,DF_133,DF_134,DF_135,DF_136,DF_137,DF_138,DF_139,DF_140,DF_141,DF_142,DF_143,DF_144,DF_145,DF_146,DF_147,DF_148,DF_149,DF_150,DF_151,DF_152,DF_153,DF_154,DF_155,DF_156,DF_157,DF_158,DF_159,DF_160,DF_161,DF_162,DF_163,DF_164,DF_165,DF_166,DF_167,DF_168,DF_169,DF_170,DF_171,DF_172,DF_173,DF_174,DF_175,DF_176,DF_177,DF_178,DF_179,DF_180
0,0.03452442293,0.03312903129,0.02852557738,0.02256794203,0.09072988566,0.03935273343,0.06885909245,0.1031945959,0.129511928,0.1462153459,0.0489326315,0.04695489577,0.04043026495,0.03198630701,0.09814475594,0.03935273442,0.06885909476,0.1031946001,0.1295119344,0.1462153542,0.0008103770943,0.0007776236746,0.0006695687696,0.0005297277331,0.009427265463,0.001600313222,0.004511566253,0.01052842795,0.0189475964,0.02935845682,0.000571761638,0.0005486524595,0.0004724143107,0.0003737494538,0.008715032293,0.001600313182,0.004511566102,0.01052842752,0.01894759547,0.02935845517,0.01495913694,0.01003090427,0.006035552488,0.00343003669,0.01996433569,0.002414087481,0.0043820056,0.006794601844,0.008287694732,0.009045871823,0.02186471752,0.01466146671,0.008821742238,0.005013443194,0.02174612598,0.002414087547,0.00438200576,0.006794602148,0.008287695175,0.009045872379,0.0003850905255,0.0002582238722,0.0001553722098,8.82988575e-05,0.002157489062,0.0001006456791,0.0002889909529,0.0006859905752,0.001180760522,0.001743457424,0.0002634665598,0.0001766684734,0.0001063006719,6.041124017e-05,0.001980713066,0.0001006456763,0.0002889909424,0.0006859905445,0.001180760459,0.001743457317,1.039691372e-06,1.517625087e-06,1.676640092e-06,1.435500829e-06,0.002266377343,4.616837238e-05,0.0003965409206,0.002164891954,0.006611092011,0.01471142971,2.970605044e-09,7.726403556e-09,1.38137897e-08,1.6933373e-08,0.0009262888586,5.707885303e-06,0.0001047790837,0.001041773653,0.004817485911,0.01473672226,1.113675286e-08,3.926087549e-08,9.914540879e-08,1.733958147e-07,0.002457942362,7.967739764e-05,0.0009828581479,0.007069729779,0.02737641038,0.07364578085,2.285476675e-09,1.022863594e-08,3.279214907e-08,7.1483061e-08,0.002041888997,6.813192e-05,0.0008886823412,0.006732359514,0.0273237419,0.07677013986,2.396647856e-10,1.449967427e-09,6.283816514e-09,1.809254286e-08,0.001444630747,4.291264727e-05,0.0006006209225,0.004857953408,0.02070350836,0.06077432616,3.234766649e-12,3.268648725e-11,2.270369387e-10,9.74051832e-10,0.0008027919155,1.240911064e-05,0.0002338251806,0.002381938317,0.01166994074,0.03785078887,2.352430548e-15,6.401211832e-14,1.023967531e-12,8.258679878e-12,0.0005580535684,2.297965822e-06,9.411086906e-05,0.001657091835,0.01112509043,0.04375751395,1.328610019e-13,3.291687463e-12,4.79422333e-11,3.546100411e-10,0.001969083898,3.619611528e-05,0.0009456762371,0.01096926537,0.05442774572,0.1624551606,3.602402988e-12,8.065495204e-11,1.061569367e-09,7.151251871e-09,0.005280028455,0.0002923007023,0.005226463052,0.04262897861,0.1619362546,0.3780345625,1.495235801e-13,6.666935212e-12,1.553431056e-10,1.597027226e-09,0.00635597221,0.0003200748548,0.007299088067,0.06539706713,0.2454839955,0.5222345808
1,0.03452442293,0.03312903129,0.02852557738,0.02256794203,0.09072988565,0.03935273343,0.06885909245,0.1031945959,0.129511928,0.1462153459,0.0489326315,0.04695489577,0.04043026495,0.03198630701,0.09814475594,0.03935273442,0.06885909475,0.1031946001,0.1295119343,0.1462153542,0.0008103770943,0.0007776236746,0.0006695687695,0.000529727733,0.009427265462,0.001600313222,0.004511566253,0.01052842795,0.01894759639,0.02935845682,0.000571761638,0.0005486524594,0.0004724143107,0.0003737494537,0.008715032292,0.001600313181,0.004511566102,0.01052842752,0.01894759546,0.02935845516,0.01495913694,0.01003090427,0.006035552488,0.00343003669,0.01996433569,0.00241408748,0.0043820056,0.006794601844,0.008287694732,0.009045871823,0.02186471752,0.01466146671,0.008821742238,0.005013443194,0.02174612598,0.002414087547,0.00438200576,0.006794602147,0.008287695175,0.009045872378,0.0003850905255,0.0002582238722,0.0001553722098,8.829885749e-05,0.002157489061,0.000100645679,0.0002889909529,0.0006859905751,0.001180760522,0.001743457424,0.0002634665598,0.0001766684734,0.0001063006719,6.041124016e-05,0.001980713066,0.0001006456763,0.0002889909424,0.0006859905444,0.001180760459,0.001743457317,1.039691372e-06,1.517625087e-06,1.676640092e-06,1.435500829e-06,0.002266377342,4.616837237e-05,0.0003965409204,0.002164891953,0.00661109201,0.01471142971,2.970605044e-09,7.726403555e-09,1.38137897e-08,1.693337299e-08,0.0009262888584,5.7078853e-06,0.0001047790836,0.001041773653,0.00481748591,0.01473672226,1.113730469e-08,3.926286813e-08,9.91505601e-08,1.734050165e-07,0.002457999141,7.96809876e-05,0.0009828961016,0.0070699605,0.02737718469,0.07364757789,2.286020307e-09,1.023112805e-08,3.280032802e-08,7.150127136e-08,0.002042115414,6.814665616e-05,0.0008888470749,0.00673341419,0.02732745164,0.07677913196,2.397788143e-10,1.450674055e-09,6.286951497e-09,1.810176221e-08,0.001444951143,4.293121231e-05,0.0006008436154,0.004859475599,0.02070913057,0.06078856402,3.237893627e-12,3.271768627e-11,2.272508774e-10,9.749587333e-10,0.0008030852061,1.241811183e-05,0.0002339709854,0.002383198454,0.01167533122,0.03786600376,2.357863239e-15,6.414964618e-14,1.026002731e-12,8.273868085e-12,0.0005583591732,2.300647551e-06,9.420609304e-05,0.001658529792,0.01113370496,0.04378774544,1.332324939e-13,3.299919641e-12,4.80479838e-11,3.552956649e-10,0.001970061267,3.623130688e-05,0.0009464827289,0.01097740387,0.05446441776,0.1625548406,3.614415863e-12,8.088839553e-11,1.064174676e-09,7.165898285e-09,0.005282381639,0.0002925273047,0.005230092309,0.04265538058,0.1620300372,0.378240508,1.501255542e-13,6.690187385e-12,1.55801323e-10,1.600945335e-09,0.006359057811,0.0003203629972,0.007304934368,0.06544342001,0.2456461031,0.5225576485
2,0.03452442293,0.03312903129,0.02852557738,0.02256794203,0.09072988563,0.03935273342,0.06885909244,0.1031945959,0.129511928,0.1462153459,0.0489326315,0.04695489577,0.04043026494,0.031986307,0.09814475591,0.03935273441,0.06885909473,0.1031946001,0.1295119343,0.1462153542,0.0008103770944,0.0007776236745,0.0006695687694,0.0005297277329,0.009427265458,0.001600313221,0.004511566251,0.01052842795,0.01894759639,0.02935845681,0.000571761638,0.0005486524594,0.0004724143106,0.0003737494536,0.00871503229,0.001600313181,0.0045115661,0.01052842752,0.01894759546,0.02935845516,0.01495913694,0.01003090427,0.006035552487,0.003430036689,0.01996433568,0.00241408748,0.004382005599,0.006794601843,0.008287694732,0.009045871824,0.02186471752,0.01466146671,0.008821742236,0.005013443193,0.02174612598,0.002414087546,0.004382005759,0.006794602146,0.008287695174,0.009045872378,0.0003850905255,0.0002582238722,0.0001553722097,8.829885746e-05,0.002157489061,0.000100645679,0.0002889909527,0.0006859905748,0.001180760522,0.001743457423,0.0002634665598,0.0001766684734,0.0001063006719,6.041124014e-05,0.001980713065,0.0001006456762,0.0002889909422,0.0006859905442,0.001180760459,0.001743457317,1.039691372e-06,1.517625086e-06,1.676640091e-06,1.435500828e-06,0.002266377341,4.616837232e-05,0.0003965409201,0.002164891951,0.006611092006,0.0147114297,2.970605045e-09,7.726403553e-09,1.381378969e-08,1.693337297e-08,0.0009262888577,5.707885292e-06,0.0001047790835,0.001041773652,0.004817485906,0.01473672225,1.113893576e-08,3.926875771e-08,9.916578531e-08,1.734322126e-07,0.002458166938,7.969159712e-05,0.0009830082648,0.007070642328,0.0273794729,0.07365288829,2.287627733e-09,1.023849671e-08,3.282451118e-08,7.155511442e-08,0.00204278465,6.819022103e-05,0.0008893340484,0.006736531745,0.02733841684,0.07680570937,2.401161356e-10,1.452764413e-09,6.296225448e-09,1.812903504e-08,0.001445898369,4.298612009e-05,0.0006015021653,0.004863976491,0.02072575307,0.06083065572,3.24715082e-12,3.281004467e-11,2.278841716e-10,9.776432003e-10,0.0008039523542,1.244474322e-05,0.000234402282,0.002386925269,0.01169127116,0.03791098922,2.373983361e-15,6.455757579e-14,1.032037206e-12,8.318886018e-12,0.0005592625449,2.308583836e-06,9.448781309e-05,0.001662782802,0.01115917942,0.04387713064,1.343355565e-13,3.324346846e-12,4.836155739e-11,3.573273249e-10,0.001972948044,3.633531981e-05,0.0009488659327,0.01100144907,0.05457275636,0.1628493031,3.650115473e-12,8.158143958e-11,1.071901115e-09,7.209289006e-09,0.005289324632,0.0002931957957,0.005240798448,0.04273326471,0.1623067131,0.3788481498,1.519170007e-13,6.759302066e-12,1.571616332e-10,1.612562852e-09,0.006368163068,0.0003212132963,0.007322185615,0.06558019533,0.246124485,0.5235111453
3,0.03452442293,0.03312903129,0.02852557737,0.02256794202,0.0907298856,0.0393527334,0.06885909242,0.1031945959,0.129511928,0.146215346,0.0489326315,0.04695489576,0.04043026493,0.03198630699,0.09814475588,0.03935273439,0.06885909471,0.1031946001,0.1295119343,0.1462153541,0.0008103770944,0.0007776236743,0.0006695687691,0.0005297277325,0.009427265453,0.001600313219,0.004511566247,0.01052842794,0.01894759638,0.02935845679,0.000571761638,0.0005486524593,0.0004724143104,0.0003737494534,0.008715032285,0.001600313179,0.004511566097,0.01052842751,0.01894759545,0.02935845515,0.01495913694,0.01003090427,0.006035552485,0.003430036687,0.01996433568,0.002414087479,0.004382005598,0.006794601842,0.008287694732,0.009045871825,0.02186471752,0.01466146671,0.008821742234,0.005013443191,0.02174612597,0.002414087545,0.004382005757,0.006794602144,0.008287695172,0.009045872376,0.0003850905255,0.0002582238721,0.0001553722097,8.82988574e-05,0.002157489059,0.0001006456789,0.0002889909525,0.0006859905744,0.001180760521,0.001743457422,0.0002634665598,0.0001766684734,0.0001063006718,6.041124011e-05,0.001980713064,0.0001006456762,0.0002889909421,0.0006859905439,0.001180760458,0.001743457316,1.039691372e-06,1.517625086e-06,1.67664009e-06,1.435500826e-06,0.002266377339,4.616837224e-05,0.0003965409195,0.002164891949,0.006611092,0.01471142969,2.970605045e-09,7.726403549e-09,1.381378967e-08,1.693337294e-08,0.0009262888567,5.707885278e-06,0.0001047790833,0.00104177365,0.004817485899,0.01473672223,1.114160992e-08,3.927841333e-08,9.919074521e-08,1.734767959e-07,0.002458441958,7.970898692e-05,0.0009831921021,0.007071759812,0.02738322303,0.07366159112,2.290265063e-09,1.025058629e-08,3.286418707e-08,7.164344997e-08,0.002043881909,6.826167485e-05,0.000890132662,0.006741643736,0.02735639514,0.07684928088,2.406700981e-10,1.456197275e-09,6.311455484e-09,1.817382363e-08,0.001447452082,4.307625417e-05,0.0006025829369,0.004871361312,0.02075302139,0.06089969317,3.262375759e-12,3.29619297e-11,2.289255438e-10,9.820571048e-10,0.0008053749005,1.248849095e-05,0.0002351104908,0.00239304254,0.01171742804,0.03798479007,2.400615803e-15,6.523104039e-14,1.04199239e-12,8.393101219e-12,0.000560743914,2.32162723e-06,9.495054908e-05,0.001669764706,0.01120098472,0.04402377275,1.361604027e-13,3.364704387e-12,4.887891974e-11,3.606749008e-10,0.001977674275,3.650583539e-05,0.0009527713419,0.01104083884,0.05475020276,0.1633315426,3.709272656e-12,8.272759152e-11,1.084652448e-09,7.280751132e-09,0.005300667613,0.0002942876125,0.005258283111,0.04286045982,0.1627586375,0.37984089,1.548937925e-13,6.873877339e-12,1.594111679e-10,1.631728488e-09,0.006383042779,0.0003226028917,0.007350375271,0.06580368773,0.2469063142,0.5250698544
4,0.03452442294,0.03312903128,0.02852557736,0.02256794201,0.09072988556,0.03935273338,0.06885909239,0.1031945959,0.129511928,0.146215346,0.04893263151,0.04695489575,0.04043026492,0.03198630697,0.09814475583,0.03935273436,0.06885909467,0.1031946,0.1295119343,0.1462153541,0.0008103770944,0.0007776236741,0.0006695687687,0.0005297277321,0.009427265445,0.001600313218,0.004511566242,0.01052842793,0.01894759636,0.02935845677,0.0005717616381,0.0005486524592,0.0004724143101,0.0003737494531,0.008715032278,0.001600313178,0.004511566093,0.0105284275,0.01894759544,0.02935845514,0.01495913694,0.01003090427,0.006035552483,0.003430036686,0.01996433567,0.002414087478,0.004382005597,0.006794601841,0.008287694732,0.009045871826,0.02186471752,0.0146614667,0.00882174223,0.005013443188,0.02174612596,0.002414087543,0.004382005754,0.006794602141,0.008287695169,0.009045872375,0.0003850905255,0.000258223872,0.0001553722096,8.829885733e-05,0.002157489058,0.0001006456788,0.0002889909522,0.0006859905737,0.00118076052,0.001743457421,0.0002634665599,0.0001766684733,0.0001063006718,6.041124006e-05,0.001980713063,0.0001006456761,0.0002889909418,0.0006859905434,0.001180760458,0.001743457315,1.039691373e-06,1.517625085e-06,1.676640088e-06,1.435500824e-06,0.002266377336,4.616837213e-05,0.0003965409187,0.002164891945,0.006611091991,0.01471142968,2.970605046e-09,7.726403544e-09,1.381378965e-08,1.69333729e-08,0.0009262888552,5.70788526e-06,0.000104779083,0.001041773648,0.00481748589,0.01473672221,1.114529162e-08,3.929170612e-08,9.92251052e-08,1.735381665e-07,0.002458820426,7.973291933e-05,0.000983445091,0.007073297557,0.02738838322,0.07367356554,2.293900006e-09,1.026724837e-08,3.291886732e-08,7.176518832e-08,0.002045392662,6.836010878e-05,0.0008912326077,0.006748683256,0.02738114864,0.07690926391,2.414346521e-10,1.460935145e-09,6.332475257e-09,1.823563893e-08,0.001449592667,4.320057641e-05,0.0006040730923,0.004881539823,0.02079059523,0.06099479811,3.283434189e-12,3.317198312e-11,2.303655504e-10,9.881599008e-10,0.000807335142,1.254889509e-05,0.0002360877552,0.002401479083,0.01175348713,0.03808649172,2.43769892e-15,6.616777761e-14,1.055824241e-12,8.496110698e-12,0.0005627839712,2.339649392e-06,9.558935653e-05,0.001679395458,0.01125862088,0.04422585421,1.387063264e-13,3.420899002e-12,4.95978479e-11,3.653176005e-10,0.001984167518,3.674055603e-05,0.0009581441682,0.01109500144,0.05499414105,0.1639943715,3.792005474e-12,8.432582051e-11,1.102378649e-09,7.379791104e-09,0.005316202255,0.0002957821797,0.005282215367,0.04303455912,0.1633773724,0.3812005064,1.590738996e-13,7.034208669e-12,1.625476773e-10,1.658356194e-09,0.006403429565,0.0003245067755,0.007388992155,0.066109838,0.2479776107,0.5272064791
5,0.03452442294,0.03312903128,0.02852557735,0.02256794199,0.09072988551,0.03935273335,0.06885909236,0.1031945958,0.129511928,0.146215346,0.04893263151,0.04695489574,0.0404302649,0.03198630695,0.09814475577,0.03935273433,0.06885909462,0.1031946,0.1295119342,0.1462153541,0.0008103770945,0.0007776236739,0.0006695687683,0.0005297277315,0.009427265436,0.001600313215,0.004511566236,0.01052842792,0.01894759634,0.02935845675,0.0005717616381,0.000548652459,0.0004724143098,0.0003737494527,0.00871503227,0.001600313176,0.004511566088,0.01052842749,0.01894759543,0.02935845512,0.01495913695,0.01003090426,0.006035552481,0.003430036683,0.01996433566,0.002414087476,0.004382005595,0.006794601839,0.008287694732,0.009045871828,0.02186471752,0.0146614667,0.008821742226,0.005013443184,0.02174612594,0.002414087541,0.004382005751,0.006794602137,0.008287695166,0.009045872373,0.0003850905255,0.000258223872,0.0001553722095,8.829885723e-05,0.002157489055,0.0001006456786,0.0002889909518,0.0006859905729,0.001180760519,0.00174345742,0.0002634665599,0.0001766684733,0.0001063006717,6.041124e-05,0.001980713061,0.0001006456759,0.0002889909415,0.0006859905428,0.001180760457,0.001743457315,1.039691373e-06,1.517625084e-06,1.676640085e-06,1.43550082e-06,0.002266377332,4.616837199e-05,0.0003965409177,0.002164891941,0.006611091979,0.01471142966,2.970605046e-09,7.726403537e-09,1.381378962e-08,1.693337285e-08,0.0009262888534,5.707885236e-06,0.0001047790826,0.001041773645,0.004817485878,0.01473672218,1.114994587e-08,3.930850891e-08,9.926853473e-08,1.736157309e-07,0.002459298583,7.976315802e-05,0.0009837647205,0.007075240219,0.02739490173,0.07368869083,2.298501674e-09,1.028834079e-08,3.298808378e-08,7.191928415e-08,0.002047302615,6.848464112e-05,0.0008926238322,0.006757584734,0.02741244334,0.07698508339,2.424042805e-10,1.466943824e-09,6.359133049e-09,1.831403494e-08,0.001452301141,4.335811767e-05,0.0006059604945,0.004894425766,0.02083814671,0.06111511841,3.310217025e-12,3.343909133e-11,2.321963802e-10,9.959177855e-10,0.0008098160342,1.262554323e-05,0.0002373268541,0.002412168127,0.01179914926,0.03821521493,2.485274981e-15,6.736789511e-14,1.073519916e-12,8.627717449e-12,0.0005653637805,2.362538505e-06,9.639975053e-05,0.001691600201,0.01133161248,0.04448162356,1.419809684e-13,3.492993096e-12,5.051774055e-11,3.712428448e-10,0.001992352959,3.703718839e-05,0.0009649290845,0.01116335416,0.05530189506,0.1648304182,3.898753413e-12,8.638005729e-11,1.125070675e-09,7.506069082e-09,0.00533570329,0.0002976569961,0.005312233503,0.04325293572,0.1641537419,0.3829072726,1.644961793e-13,7.241237602e-12,1.665785132e-10,1.692417128e-09,0.006429035603,0.0003268978251,0.007437481952,0.06649425034,0.2493233052,0.529891765
6,0.03452442294,0.03312903127,0.02852557733,0.02256794198,0.09072988544,0.03935273332,0.06885909232,0.1031945958,0.129511928,0.146215346,0.04893263151,0.04695489573,0.04043026488,0.03198630692,0.09814475569,0.03935273428,0.06885909456,0.1031945999,0.1295119341,0.146215354,0.0008103770945,0.0007776236736,0.0006695687677,0.0005297277309,0.009427265425,0.001600313212,0.004511566229,0.0105284279,0.01894759632,0.02935845671,0.0005717616382,0.0005486524589,0.0004724143095,0.0003737494523,0.00871503226,0.001600313173,0.004511566082,0.01052842748,0.01894759541,0.0293584551,0.01495913695,0.01003090426,0.006035552478,0.003430036681,0.01996433564,0.002414087474,0.004382005592,0.006794601837,0.008287694731,0.00904587183,0.02186471752,0.0146614667,0.008821742221,0.00501344318,0.02174612593,0.002414087538,0.004382005747,0.006794602133,0.008287695162,0.00904587237,0.0003850905255,0.0002582238718,0.0001553722093,8.829885712e-05,0.002157489053,0.0001006456785,0.0002889909514,0.000685990572,0.001180760517,0.001743457418,0.0002634665599,0.0001766684732,0.0001063006716,6.041123993e-05,0.001980713058,0.0001006456758,0.0002889909411,0.0006859905421,0.001180760456,0.001743457314,1.039691373e-06,1.517625083e-06,1.676640082e-06,1.435500817e-06,0.002266377328,4.616837182e-05,0.0003965409165,0.002164891936,0.006611091966,0.01471142963,2.970605047e-09,7.726403529e-09,1.381378959e-08,1.693337279e-08,0.0009262888511,5.707885208e-06,0.0001047790822,0.001041773641,0.004817485864,0.01473672214,1.11555381e-08,3.932869603e-08,9.93207067e-08,1.737089015e-07,0.002459872686,7.979946784e-05,0.0009841484896,0.007077572497,0.02740272689,0.07370684631,2.304040395e-09,1.031372689e-08,3.307138592e-08,7.210473059e-08,0.002049597676,6.863441353e-05,0.0008942965018,0.006768283748,0.02745004854,0.07707617067,2.435739348e-10,1.474192008e-09,6.391289995e-09,1.840860347e-08,0.001455559074,4.354796902e-05,0.0006082336163,0.004909936332,0.0208953587,0.06125982444,3.342637555e-12,3.376235789e-11,2.344116698e-10,1.005302927e-09,0.0008128010982,1.271806453e-05,0.000238821119,0.00242504672,0.01185412863,0.0383701107,2.543482248e-15,6.883367014e-14,1.095094857e-12,8.787909265e-12,0.0005684646894,2.390196759e-06,9.737763046e-05,0.001706308353,0.01141950402,0.04478938205,1.459997198e-13,3.581191071e-12,5.163944441e-11,3.784452043e-10,0.00200215347,3.739342375e-05,0.0009730699085,0.01124530141,0.05567072276,0.1658321195,4.030257241e-12,8.88987577e-11,1.152755531e-09,7.659373237e-09,0.005358929845,0.0002998876797,0.005347946237,0.04351275423,0.165077876,0.384940054,1.712196446e-13,7.49651182e-12,1.715197241e-10,1.733931868e-09,0.006459554053,0.0003297467794,0.007495247707,0.06695220269,0.25092728,0.5330945853
7,0.03452442295,0.03312903126,0.02852557732,0.02256794196,0.09072988537,0.03935273328,0.06885909228,0.1031945958,0.1295119279,0.146215346,0.04893263151,0.04695489572,0.04043026485,0.03198630689,0.0981447556,0.03935273424,0.06885909449,0.1031945998,0.1295119341,0.146215354,0.0008103770946,0.0007776236732,0.0006695687671,0.0005297277301,0.009427265412,0.001600313209,0.004511566221,0.01052842789,0.01894759629,0.02935845667,0.0005717616383,0.0005486524587,0.0004724143091,0.0003737494518,0.008715032248,0.00160031317,0.004511566075,0.01052842747,0.01894759539,0.02935845508,0.01495913695,0.01003090426,0.006035552474,0.003430036678,0.01996433562,0.002414087471,0.004382005589,0.006794601835,0.008287694731,0.009045871833,0.02186471752,0.01466146669,0.008821742215,0.005013443175,0.02174612591,0.002414087535,0.004382005743,0.006794602128,0.008287695157,0.009045872367,0.0003850905256,0.0002582238717,0.0001553722092,8.829885699e-05,0.00215748905,0.0001006456782,0.0002889909508,0.0006859905709,0.001180760515,0.001743457416,0.00026346656,0.0001766684732,0.0001063006715,6.041123984e-05,0.001980713056,0.0001006456756,0.0002889909407,0.0006859905413,0.001180760455,0.001743457313,1.039691373e-06,1.517625081e-06,1.676640079e-06,1.435500812e-06,0.002266377322,4.616837163e-05,0.0003965409151,0.002164891929,0.00661109195,0.0147114296,2.970605048e-09,7.72640352e-09,1.381378955e-08,1.693337272e-08,0.0009262888486,5.707885176e-06,0.0001047790817,0.001041773637,0.004817485848,0.0147367221,1.116203415e-08,3.935214305e-08,9.93812969e-08,1.738170952e-07,0.002460539,7.984161463e-05,0.0009845939048,0.007080279125,0.02741180712,0.07372791139,2.310487544e-09,1.034327466e-08,3.316833824e-08,7.232055371e-08,0.00205226392,6.880858756e-05,0.000896240969,0.006780716848,0.02749373638,0.0771819625,2.449389742e-10,1.482650921e-09,6.428818413e-09,1.851896925e-08,0.001459348501,4.376927342e-05,0.000610881454,0.004927991661,0.0209619232,0.06142810566,3.380628861e-12,3.414107813e-11,2.370063306e-10,1.016292742e-09,0.0008162743311,1.282612403e-05,0.0002405643549,0.002440055152,0.01191815075,0.03855035548,2.612548361e-15,7.056937555e-14,1.120590169e-12,8.976839327e-12,0.0005720682369,2.422537879e-06,9.851920587e-05,0.001723452692,0.0115218553,0.04514747026,1.507852294e-13,3.685827191e-12,5.296509255e-11,3.869253726e-10,0.002013489638,3.780691642e-05,0.0009825092458,0.01134023238,0.05609780927,0.1669917089,4.187543133e-12,9.189451127e-11,1.185491512e-09,7.839593841e-09,0.005385626616,0.0003024479862,0.005388933541,0.04381097998,0.1661392462,0.3872763882,1.793231167e-13,7.802153664e-12,1.773952232e-10,1.782962725e-09,0.006494660269,0.0003330221801,0.007561649693,0.06747865268,0.2527723973,0.536782002
8,0.03452442295,0.03312903126,0.0285255773,0.02256794193,0.09072988528,0.03935273324,0.06885909222,0.1031945957,0.1295119279,0.1462153461,0.04893263151,0.0469548957,0.04043026482,0.03198630686,0.0981447555,0.03935273418,0.06885909442,0.1031945998,0.129511934,0.1462153539,0.0008103770946,0.0007776236728,0.0006695687663,0.0005297277292,0.009427265397,0.001600313205,0.004511566211,0.01052842787,0.01894759626,0.02935845663,0.0005717616384,0.0005486524584,0.0004724143086,0.0003737494512,0.008715032235,0.001600313167,0.004511566067,0.01052842745,0.01894759537,0.02935845505,0.01495913695,0.01003090426,0.00603555247,0.003430036674,0.0199643356,0.002414087469,0.004382005586,0.006794601832,0.00828769473,0.009045871835,0.02186471752,0.01466146669,0.008821742209,0.005013443169,0.02174612588,0.002414087532,0.004382005738,0.006794602122,0.008287695152,0.009045872364,0.0003850905256,0.0002582238716,0.000155372209,8.829885684e-05,0.002157489046,0.000100645678,0.0002889909502,0.0006859905696,0.001180760514,0.001743457413,0.00026346656,0.0001766684731,0.0001063006714,6.041123975e-05,0.001980713053,0.0001006456754,0.0002889909402,0.0006859905404,0.001180760454,0.001743457311,1.039691374e-06,1.51762508e-06,1.676640075e-06,1.435500807e-06,0.002266377317,4.616837141e-05,0.0003965409136,0.002164891922,0.006611091932,0.01471142957,2.970605049e-09,7.726403509e-09,1.381378951e-08,1.693337264e-08,0.0009262888457,5.707885139e-06,0.0001047790811,0.001041773632,0.00481748583,0.01473672206,1.116940016e-08,3.937872657e-08,9.94499835e-08,1.739397326e-07,0.002461293802,7.988936498e-05,0.0009850984796,0.007083344863,0.02742209088,0.0737517655,2.31781537e-09,1.037685604e-08,3.327851785e-08,7.256580709e-08,0.002055287565,6.900634121e-05,0.0008984477394,0.00679482138,0.02754328126,0.0773019,2.464951087e-10,1.492293951e-09,6.471600228e-09,1.864478521e-08,0.001463651848,4.402121788e-05,0.0006138934447,0.00494851436,0.02103753981,0.06161916732,3.424141408e-12,3.457471536e-11,2.399763887e-10,1.028869226e-09,0.0008202201195,1.294941729e-05,0.0002425507651,0.002457136416,0.01199095045,0.0387551464,2.692784706e-15,7.258112582e-14,1.150070242e-12,9.194808124e-12,0.0005761560626,2.459484709e-06,9.982092361e-05,0.001742968455,0.01163823689,0.04555425477,1.563669878e-13,3.807354549e-12,5.449795045e-11,3.96689162e-10,0.002026279765,3.827526138e-05,0.0009931881155,0.01144751858,0.05658025906,0.1683012031,4.371909808e-12,9.538367747e-11,1.223363527e-09,8.046697003e-09,0.005415524941,0.0003053098174,0.005434747303,0.04414438698,0.1673266968,0.3898925562,1.889051742e-13,8.1608345e-12,1.842359967e-10,1.839606041e-09,0.0065340129,0.0003366902976,0.007636004989,0.0680682414,0.2548405196,0.5409193146
