Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,43,0.2725868254,43,0.2725868254,-12.51566652,-15.02719719,9.745378256,-1.741218739e-06,5.399891476,5.087865181e-08,-12.6559849,-23.43624329,-6.999879208,-3.074766548e-05,29.69090502,-0.0002038502316,-12.51566652,-15.02719719,9.745378256,-1.741218739e-06,5.399891476,5.087865181e-08,-12.6559849,-23.43624329,-6.999879208,-3.074766548e-05,29.69090502,-0.0002038502316
q1,1,53,0.6558761738,73,0.3546120138,-5.489530544,-15.02719942,9.745380238,-1.741218739e-06,5.39989554,5.087865181e-08,-5.551275641,-23.43624979,-6.999883272,-3.074766548e-05,29.69090908,-0.0001973467229,-7.531008674,-13.37008787,8.784020911,-0.0021911055,5.339057654,-0.01153490353,-7.090906405,-11.72158439,-2.349502003,-0.03517069155,29.35304275,-0.01173297139
peak,1,61,0.9272315177,103,0.378774029,0.367749059,-15.02720129,9.74538189,-1.741218739e-06,5.399898929,5.087865181e-08,0.3715059196,-23.43625521,-6.999886661,-3.074766548e-05,29.69091247,-0.0001919251272,-0.1287764067,-12.48611107,8.069153654,-0.01375176774,5.318997337,-0.01503034426,1.441091525,-3.464754219,1.815582598,0.003569839353,29.05771831,-0.01522277994
q3,1,68,0.6559049747,132,0.3520868331,5.489351288,-15.02720291,9.745383335,-1.741218739e-06,5.399901892,5.087865181e-08,5.550383027,-23.43625995,-6.999889624,-3.074766548e-05,29.69091544,-0.0001871844868,6.615297453,-14.00407672,8.73430259,-0.0141989722,5.35783123,-0.01153490353,8.493948678,-12.84347712,-1.897287288,0.04200688078,29.32492821,-0.01172184497
Tail,1,77,0.2645941972,159,0.2645941972,11.83789762,-15.02720493,9.745385125,-1.741218739e-06,5.399905564,5.087865181e-08,11.96992515,-23.43626583,-6.999893296,-3.074766548e-05,29.69091911,-0.0001813081664,11.83789762,-15.02720493,9.745385125,-1.741218739e-06,5.399905564,5.087865181e-08,11.96992515,-23.43626583,-6.999893296,-3.074766548e-05,29.69091911,-0.0001813081664
