Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.1596286189,0,0.1596286189
1,0.1597188886,1,0.1597188886
2,0.1599877047,2,0.1599877047
3,0.1604320843,3,0.1604320843
4,0.1610490445,4,0.1610490445
5,0.1618355858,5,0.1618355858
6,0.1627886704,6,0.1627886704
7,0.1639051962,7,0.1639051962
8,0.165181966,8,0.165181966
9,0.1666156544,9,0.1666156544
10,0.1682027701,10,0.1682027701
11,0.1699396165,11,0.1699396165
12,0.17182225,12,0.17182225
13,0.1738464363,13,0.1738464363
14,0.1760076055,14,0.1760076055
15,0.1783008067,15,0.1783008067
16,0.1807206619,16,0.1807206619
17,0.1832613215,17,0.1832613215
18,0.1859164195,18,0.1859164195
19,0.1886790314,19,0.1886790314
20,0.1915416343,20,0.1915416343
21,0.1944960709,21,0.1944960709
22,0.1975335165,22,0.1975335165
23,0.2006444525,23,0.2006444525
24,0.2038186447,24,0.2038186447
25,0.2070451288,25,0.2070451288
26,0.2103122041,26,0.2103122041
27,0.2136074349,27,0.2136074349
28,0.2169176618,28,0.2169176618
29,0.2202893991,29,0.2202893991
30,0.2240075444,30,0.2240075444
31,0.2277003286,31,0.2277003286
32,0.2313496754,32,0.2313496754
33,0.2349368217,33,0.2349368217
34,0.2384424113,34,0.2384424113
35,0.2418466049,35,0.2418466049
36,0.2451292059,36,0.2451292059
37,0.2482698001,37,0.2482698001
38,0.2512479109,38,0.2512479109
39,0.2540431653,39,0.2540431653
40,0.2566354719,40,0.2566354719
41,0.2590052065,41,0.2590052065
42,0.2611334044,42,0.2611334044
43,0.2725868254,43,0.2725868254
44,0.2980008537,44,0.2843722858
45,0.3243455486,45,0.2953149064
46,0.3513856587,46,0.3053856939
47,0.3788424181,47,0.3145693482
48,0.406396155,48,0.3228628674
49,0.4511323296,49,0.3302741098
50,0.5021599679,50,0.336820373
51,0.5539961805,51,0.3425270276
52,0.6056157296,52,0.3474262355
53,0.6558761738,53,0.3515557697
54,0.7036430452,54,0.3549579428
55,0.7610049306,55,0.3576786473
56,0.8125939492,56,0.3597665043
57,0.8565321553,57,0.3612721141
58,0.8911358432,58,0.3622474012
59,0.915026861,59,0.362745044
60,0.927227797,60,0.3628179812
61,0.9272315177,61,0.3625189848
62,0.9150378736,62,0.3619002924
63,0.8911537097,63,0.3610132907
64,0.8565561795,64,0.3599082438
65,0.8126232242,65,0.3586340597
66,0.7610383984,66,0.3572380898
67,0.7036795628,67,0.3557659565
68,0.6559049747,68,0.3548164661
69,0.6056458099,69,0.3545583379
70,0.554026866,70,0.3543766737
71,0.5021906344,71,0.354304699
72,0.4511624221,72,0.3543735301
73,0.4018221701,73,0.3546120138
74,0.3548875293,74,0.3550341778
75,0.3109077022,75,0.3556283661
76,0.2702668149,76,0.3563742976
77,0.2645941972,77,0.3572521333
78,0.2630024313,78,0.3582425045
79,0.2611339575,79,0.3593265491
80,0.2590058344,80,0.3604859543
81,0.2566361717,81,0.3617030066
82,0.2540439337,82,0.3629606467
83,0.2512487446,83,0.3642425302
84,0.2482706956,84,0.3655330917
85,0.2451301596,85,0.3668176115
86,0.2418476132,86,0.3680822834
87,0.2384434705,87,0.3693142834
88,0.2349379283,88,0.3705018365
89,0.2313508257,89,0.3716342806
90,0.227701519,90,0.3727021273
91,0.2240087715,91,0.3736971169
92,0.2202906596,92,0.3746122673
93,0.2169188707,93,0.3754419163
94,0.2136086705,94,0.3761817545
95,0.2103134639,95,0.3768288513
96,0.2070464103,96,0.37738167
97,0.2038199454,97,0.3778400747
98,0.2006457704,98,0.3782053272
99,0.1975348494,99,0.3784800747
100,0.1944974169,100,0.3786683287
101,0.1915429917,101,0.378775435
102,0.1886803984,102,0.3788080364
103,0.1859177948,103,0.378774029
104,0.1832627036,104,0.3786803687
105,0.1807220497,105,0.3785253597
106,0.178302199,106,0.3783054423
107,0.1760090015,107,0.3780175013
108,0.175710697,108,0.3776589118
109,0.1754745359,109,0.377227582
110,0.1752498665,110,0.3767219921
111,0.175038281,111,0.3761412289
112,0.1748412969,112,0.375485016
113,0.1746603519,113,0.3747537393
114,0.1744967985,114,0.3739484666
115,0.1743518993,115,0.3730709628
116,0.1742268218,116,0.3721236988
117,0.1741226325,117,0.3711098552
118,0.174040292,118,0.3700333202
119,0.1739806485,119,0.3688986821
120,0.1739444318,120,0.3677112164
121,0.1739322469,121,0.3664768678
nan,nan,122,0.3652022273
nan,nan,123,0.363894505
nan,nan,124,0.3625614985
nan,nan,125,0.3612115583
nan,nan,126,0.3598535499
nan,nan,127,0.3584968127
nan,nan,128,0.3571511184
nan,nan,129,0.3558266264
nan,nan,130,0.3545338394
nan,nan,131,0.3532835574
nan,nan,132,0.3520868331
nan,nan,133,0.3523606359
nan,nan,134,0.3536072528
nan,nan,135,0.3548574733
nan,nan,136,0.3560204208
nan,nan,137,0.3570040685
nan,nan,138,0.3592463998
nan,nan,139,0.3631814793
nan,nan,140,0.3665635143
nan,nan,141,0.3692895725
nan,nan,142,0.3712596072
nan,nan,143,0.3723779131
nan,nan,144,0.3725545688
nan,nan,145,0.3717068356
nan,nan,146,0.3697604873
nan,nan,147,0.3666510587
nan,nan,148,0.3623250088
nan,nan,149,0.356740807
nan,nan,150,0.3498699607
nan,nan,151,0.3416980111
nan,nan,152,0.3322255253
nan,nan,153,0.321469116
nan,nan,154,0.309462506
nan,nan,155,0.2962576429
nan,nan,156,0.2819258443
nan,nan,157,0.2665589166
nan,nan,158,0.2652562791
nan,nan,159,0.2645941972
nan,nan,160,0.2630024313
nan,nan,161,0.2611339575
nan,nan,162,0.2590058344
nan,nan,163,0.2566361717
nan,nan,164,0.2540439337
nan,nan,165,0.2512487446
nan,nan,166,0.2482706956
nan,nan,167,0.2451301596
nan,nan,168,0.2418476132
nan,nan,169,0.2384434705
nan,nan,170,0.2349379283
nan,nan,171,0.2313508257
nan,nan,172,0.227701519
nan,nan,173,0.2240087715
nan,nan,174,0.2202906596
nan,nan,175,0.2169188707
nan,nan,176,0.2136086705
nan,nan,177,0.2103134639
nan,nan,178,0.2070464103
nan,nan,179,0.2038199454
nan,nan,180,0.2006457704
nan,nan,181,0.1975348494
nan,nan,182,0.1944974169
nan,nan,183,0.1915429917
nan,nan,184,0.1886803984
nan,nan,185,0.1859177948
nan,nan,186,0.1832627036
nan,nan,187,0.1807220497
nan,nan,188,0.178302199
nan,nan,189,0.1760090015
nan,nan,190,0.175710697
nan,nan,191,0.1754745359
nan,nan,192,0.1752498665
nan,nan,193,0.175038281
nan,nan,194,0.1748412969
nan,nan,195,0.1746603519
nan,nan,196,0.1744967985
nan,nan,197,0.1743518993
nan,nan,198,0.1742268218
nan,nan,199,0.1741226325
nan,nan,200,0.174040292
nan,nan,201,0.1739806485
nan,nan,202,0.1739444318
nan,nan,203,0.1739322469
