Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.66506431,-15.02687107,9.745055351,-1.741218739e-06,5.399229237,5.498251971e-05,30.00692369,-23.43573302,-6.999216969,-6.465610994e-05,29.69089509,-0.001098637675
1,29.65297317,-15.02687107,9.745055354,-1.741218739e-06,5.399229251,5.498251971e-05,29.99468946,-23.43573303,-6.999216976,-6.465610994e-05,29.69089509,-0.001098637675
2,29.61696772,-15.02687104,9.745055364,-1.741218739e-06,5.399229293,5.498251971e-05,29.95825791,-23.43573304,-6.999216997,-6.465610994e-05,29.69089509,-0.001098637675
3,29.55744987,-15.02687101,9.745055381,-1.741218739e-06,5.399229361,5.498251971e-05,29.8980357,-23.43573307,-6.999217031,-6.465610994e-05,29.69089509,-0.001098637675
4,29.47482153,-15.02687095,9.745055404,-1.741218739e-06,5.399229457,5.498251971e-05,29.81442952,-23.43573311,-6.999217079,-6.465610994e-05,29.69089509,-0.001098637675
5,29.36948465,-15.02687089,9.745055434,-1.741218739e-06,5.399229579,5.498251971e-05,29.70784604,-23.43573316,-6.99921714,-6.465610994e-05,29.69089509,-0.001098637675
6,29.24184112,-15.02687081,9.74505547,-1.741218739e-06,5.399229727,5.498251971e-05,29.57869195,-23.43573322,-6.999217214,-6.465610994e-05,29.69089509,-0.001098637675
7,29.09229288,-15.02687071,9.745055512,-1.741218739e-06,5.3992299,5.498251971e-05,29.42737391,-23.43573329,-6.9992173,-6.465610994e-05,29.69089509,-0.001098637675
8,28.92124186,-15.0268706,9.745055561,-1.741218739e-06,5.399230098,5.498251971e-05,29.25429861,-23.43573337,-6.999217399,-6.465610994e-05,29.69089509,-0.001098637675
9,28.72908995,-15.02687048,9.745055615,-1.741218739e-06,5.39923032,5.498251971e-05,29.05987272,-23.43573345,-6.99921751,-6.465610994e-05,29.69089509,-0.001098637675
10,28.5162391,-15.02687034,9.745055675,-1.741218739e-06,5.399230566,5.498251971e-05,28.84450293,-23.43573355,-6.999217634,-6.465610994e-05,29.69089509,-0.001098637675
11,28.28309123,-15.0268702,9.745055741,-1.741218739e-06,5.399230836,5.498251971e-05,28.60859591,-23.43573366,-6.999217768,-6.465610994e-05,29.69089509,-0.001098637675
12,28.03004824,-15.02687004,9.745055812,-1.741218739e-06,5.399231129,5.498251971e-05,28.35255833,-23.43573378,-6.999217915,-6.465610994e-05,29.69089509,-0.001098637675
13,27.75751207,-15.02686986,9.745055889,-1.741218739e-06,5.399231444,5.498251971e-05,28.07679688,-23.4357339,-6.999218073,-6.465610994e-05,29.69089509,-0.001098637675
14,27.46588463,-15.02686968,9.745055971,-1.741218739e-06,5.399231782,5.498251971e-05,27.78171824,-23.43573404,-6.999218241,-6.465610994e-05,29.69089509,-0.001098637675
15,27.15556785,-15.02686948,9.745056059,-1.741218739e-06,5.399232141,5.498251971e-05,27.46772907,-23.43573418,-6.999218421,-6.465610994e-05,29.69089509,-0.001098637675
16,26.82696365,-15.02686927,9.745056151,-1.741218739e-06,5.399232521,5.498251971e-05,27.13523607,-23.43573433,-6.999218611,-6.465610994e-05,29.69089509,-0.001098637675
17,26.48047395,-15.02686905,9.745056249,-1.741218739e-06,5.399232922,5.498251971e-05,26.7846459,-23.4357345,-6.999218811,-6.465610994e-05,29.69089509,-0.001098637675
18,26.11650067,-15.02686882,9.745056352,-1.741218739e-06,5.399233343,5.498251971e-05,26.41636525,-23.43573466,-6.999219022,-6.465610994e-05,29.69089509,-0.001098637675
19,25.73544574,-15.02686858,9.745056459,-1.741218739e-06,5.399233784,5.498251971e-05,26.03080079,-23.43573484,-6.999219243,-6.465610994e-05,29.69089509,-0.001098637675
20,25.33771106,-15.02686832,9.745056572,-1.741218739e-06,5.399234245,5.498251971e-05,25.6283592,-23.43573502,-6.999219473,-6.465610994e-05,29.69089509,-0.001098637675
21,24.92369858,-15.02686806,9.745056688,-1.741218739e-06,5.399234724,5.498251971e-05,25.20944716,-23.43573522,-6.999219712,-6.465610994e-05,29.69089509,-0.001098637675
22,24.49381019,-15.02686779,9.74505681,-1.741218739e-06,5.399235221,5.498251971e-05,24.77447134,-23.43573541,-6.999219961,-6.465610994e-05,29.69089509,-0.001098637675
23,24.04844784,-15.0268675,9.745056935,-1.741218739e-06,5.399235737,5.498251971e-05,24.32383843,-23.43573562,-6.999220219,-6.465610994e-05,29.69089509,-0.001098637675
24,23.58801344,-15.02686721,9.745057065,-1.741218739e-06,5.399236269,5.498251971e-05,23.8579551,-23.43573583,-6.999220485,-6.465610994e-05,29.69089509,-0.001098637675
25,23.1129089,-15.02686691,9.745057199,-1.741218739e-06,5.399236819,5.498251971e-05,23.37722803,-23.43573605,-6.99922076,-6.465610994e-05,29.69089509,-0.001098637675
26,22.62353616,-15.0268666,9.745057337,-1.741218739e-06,5.399237386,5.498251971e-05,22.8820639,-23.43573628,-6.999221043,-6.465610994e-05,29.69089509,-0.001098637675
27,22.12029713,-15.02686628,9.745057479,-1.741218739e-06,5.399237968,5.498251971e-05,22.37286939,-23.43573651,-6.999221334,-6.465610994e-05,29.69089509,-0.001098637675
28,21.60359374,-15.02686595,9.745057625,-1.741218739e-06,5.399238566,5.498251971e-05,21.85005116,-23.43573675,-6.999221633,-6.465610994e-05,29.69089509,-0.001098637675
29,21.0738279,-15.02686561,9.745057775,-1.741218739e-06,5.399239179,5.498251971e-05,21.31401591,-23.435737,-6.99922194,-6.465610994e-05,29.69089509,-0.001098637675
30,20.53140154,-15.02686527,9.745057928,-1.741218739e-06,5.399239807,5.498251971e-05,20.76517031,-23.43573725,-6.999222254,-6.465610994e-05,29.69089509,-0.001098637675
31,19.97671658,-15.02686491,9.745058084,-1.741218739e-06,5.399240449,5.498251971e-05,20.20392103,-23.43573751,-6.999222575,-6.465610994e-05,29.69089509,-0.001098637675
32,19.41017494,-15.02686455,9.745058244,-1.741218739e-06,5.399241104,5.498251971e-05,19.63067476,-23.43573777,-6.999222902,-6.465610994e-05,29.69089509,-0.001098637675
33,18.83217854,-15.02686419,9.745058407,-1.741218739e-06,5.399241773,5.498251971e-05,19.04583817,-23.43573804,-6.999223237,-6.465610994e-05,29.69089509,-0.001098637675
34,18.2431293,-15.02686381,9.745058573,-1.741218739e-06,5.399242455,5.498251971e-05,18.44981794,-23.43573831,-6.999223578,-6.465610994e-05,29.69089509,-0.001098637675
35,17.64342915,-15.02686343,9.745058742,-1.741218739e-06,5.399243149,5.498251971e-05,17.84302075,-23.43573859,-6.999223925,-6.465610994e-05,29.69089509,-0.001098637675
36,17.03348,-15.02686304,9.745058914,-1.741218739e-06,5.399243855,5.498251971e-05,17.22585327,-23.43573887,-6.999224278,-6.465610994e-05,29.69089509,-0.001098637675
37,16.41368378,-15.02686265,9.745059089,-1.741218739e-06,5.399244572,5.498251971e-05,16.59872219,-23.43573915,-6.999224636,-6.465610994e-05,29.69089509,-0.001098637675
38,15.7844424,-15.02686225,9.745059267,-1.741218739e-06,5.3992453,5.498251971e-05,15.96203418,-23.43573945,-6.999225,-6.465610994e-05,29.69089509,-0.001098637675
39,15.1461578,-15.02686184,9.745059447,-1.741218739e-06,5.399246039,5.498251971e-05,15.31619591,-23.43573974,-6.99922537,-6.465610994e-05,29.69089509,-0.001098637675
40,14.49923189,-15.02686143,9.745059629,-1.741218739e-06,5.399246787,5.498251971e-05,14.66161408,-23.43574004,-6.999225744,-6.465610994e-05,29.69089509,-0.001098637675
