Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.67338249,-21.82912979,18.26502075,-0.0006799101079,3.564066872,0.0007141622124,30.00548173,-38.9645233,-6.949057535,-0.0002341983322,45.9134102,5.492677794e-05
1,29.66128916,-21.82912977,18.26502073,-0.0006799101079,3.564066865,0.0007141510187,29.9932532,-38.96452319,-6.949057507,-0.0002341983322,45.91341011,5.492677794e-05
2,29.62527716,-21.82912973,18.26502068,-0.0006799101079,3.564066844,0.0007141176857,29.95683858,-38.96452284,-6.949057424,-0.0002341983322,45.91340984,5.492677794e-05
3,29.56574849,-21.82912965,18.2650206,-0.0006799101079,3.564066809,0.0007140625854,29.89664437,-38.96452226,-6.949057286,-0.0002341983322,45.91340939,5.492677794e-05
4,29.48310513,-21.82912955,18.26502048,-0.0006799101079,3.564066762,0.0007139860899,29.81307706,-38.96452145,-6.949057095,-0.0002341983322,45.91340877,5.492677794e-05
5,29.3777491,-21.82912941,18.26502033,-0.0006799101079,3.564066701,0.0007138885714,29.70654313,-38.96452043,-6.949056851,-0.0002341983322,45.91340798,5.492677794e-05
6,29.25008237,-21.82912925,18.26502015,-0.0006799101079,3.564066627,0.0007137704019,29.57744908,-38.96451919,-6.949056556,-0.0002341983322,45.91340702,5.492677794e-05
7,29.10050695,-21.82912906,18.26501994,-0.0006799101079,3.56406654,0.0007136319535,29.42620139,-38.96451774,-6.949056209,-0.0002341983322,45.91340589,5.492677794e-05
8,28.92942483,-21.82912884,18.2650197,-0.0006799101079,3.564066441,0.0007134735983,29.25320656,-38.96451607,-6.949055814,-0.0002341983322,45.9134046,5.492677794e-05
9,28.737238,-21.8291286,18.26501943,-0.0006799101079,3.56406633,0.0007132957084,29.05887106,-38.96451421,-6.949055369,-0.0002341983322,45.91340316,5.492677794e-05
10,28.52434846,-21.82912833,18.26501913,-0.0006799101079,3.564066207,0.0007130986559,28.84360139,-38.96451214,-6.949054876,-0.0002341983322,45.91340156,5.492677794e-05
11,28.29115821,-21.82912803,18.2650188,-0.0006799101079,3.564066072,0.0007128828128,28.60780405,-38.96450987,-6.949054337,-0.0002341983322,45.9133998,5.492677794e-05
12,28.03806922,-21.82912771,18.26501844,-0.0006799101079,3.564065926,0.0007126485513,28.3518855,-38.96450741,-6.949053751,-0.0002341983322,45.9133979,5.492677794e-05
13,27.76548351,-21.82912736,18.26501806,-0.0006799101079,3.564065768,0.0007123962434,28.07625226,-38.96450476,-6.94905312,-0.0002341983322,45.91339585,5.492677794e-05
14,27.47380307,-21.82912699,18.26501765,-0.0006799101079,3.564065599,0.0007121262613,27.7813108,-38.96450193,-6.949052445,-0.0002341983322,45.91339366,5.492677794e-05
15,27.16342988,-21.8291266,18.26501721,-0.0006799101079,3.56406542,0.000711838977,27.46746761,-38.96449891,-6.949051727,-0.0002341983322,45.91339132,5.492677794e-05
16,26.83476595,-21.82912618,18.26501675,-0.0006799101079,3.56406523,0.0007115347626,27.13512918,-38.96449572,-6.949050966,-0.0002341983322,45.91338885,5.492677794e-05
17,26.48821327,-21.82912574,18.26501626,-0.0006799101079,3.564065029,0.0007112139903,26.78470201,-38.96449235,-6.949050164,-0.0002341983322,45.91338625,5.492677794e-05
18,26.12417383,-21.82912527,18.26501574,-0.0006799101079,3.564064818,0.000710877032,26.41659257,-38.96448881,-6.949049322,-0.0002341983322,45.91338351,5.492677794e-05
19,25.74304963,-21.82912479,18.26501521,-0.0006799101079,3.564064598,0.0007105242599,26.03120737,-38.96448511,-6.94904844,-0.0002341983322,45.91338064,5.492677794e-05
20,25.34524266,-21.82912428,18.26501464,-0.0006799101079,3.564064368,0.0007101560461,25.62895287,-38.96448124,-6.94904752,-0.0002341983322,45.91337765,5.492677794e-05
21,24.93115492,-21.82912376,18.26501406,-0.0006799101079,3.564064128,0.0007097727626,25.21023559,-38.96447722,-6.949046561,-0.0002341983322,45.91337454,5.492677794e-05
22,24.5011884,-21.82912321,18.26501345,-0.0006799101079,3.56406388,0.0007093747816,24.775462,-38.96447304,-6.949045566,-0.0002341983322,45.9133713,5.492677794e-05
23,24.05574509,-21.82912265,18.26501283,-0.0006799101079,3.564063622,0.0007089624752,24.32503859,-38.96446871,-6.949044536,-0.0002341983322,45.91336795,5.492677794e-05
24,23.59522699,-21.82912206,18.26501218,-0.0006799101079,3.564063355,0.0007085362154,23.85937186,-38.96446423,-6.94904347,-0.0002341983322,45.91336449,5.492677794e-05
25,23.1200361,-21.82912146,18.26501151,-0.0006799101079,3.564063081,0.0007080963743,23.37886828,-38.96445961,-6.94904237,-0.0002341983322,45.91336091,5.492677794e-05
26,22.63057441,-21.82912083,18.26501082,-0.0006799101079,3.564062797,0.000707643324,22.88393436,-38.96445486,-6.949041238,-0.0002341983322,45.91335723,5.492677794e-05
27,22.1272439,-21.82912019,18.26501011,-0.0006799101079,3.564062506,0.0007071774366,22.37497657,-38.96444996,-6.949040073,-0.0002341983322,45.91335345,5.492677794e-05
28,21.61044659,-21.82911954,18.26500938,-0.0006799101079,3.564062207,0.0007066990842,21.85240141,-38.96444494,-6.949038877,-0.0002341983322,45.91334956,5.492677794e-05
29,21.08058445,-21.82911886,18.26500863,-0.0006799101079,3.564061901,0.0007062086389,21.31661536,-38.96443979,-6.949037651,-0.0002341983322,45.91334558,5.492677794e-05
30,20.5380595,-21.82911817,18.26500786,-0.0006799101079,3.564061587,0.0007057064728,20.76802492,-38.96443452,-6.949036396,-0.0002341983322,45.9133415,5.492677794e-05
31,19.98327371,-21.82911747,18.26500708,-0.0006799101079,3.564061266,0.0007051929579,20.20703658,-38.96442913,-6.949035112,-0.0002341983322,45.91333732,5.492677794e-05
32,19.41662909,-21.82911675,18.26500628,-0.0006799101079,3.564060938,0.0007046684664,19.63405681,-38.96442362,-6.949033801,-0.0002341983322,45.91333306,5.492677794e-05
33,18.83852763,-21.82911601,18.26500547,-0.0006799101079,3.564060604,0.0007041333704,19.04949212,-38.964418,-6.949032463,-0.0002341983322,45.91332872,5.492677794e-05
34,18.24937132,-21.82911526,18.26500464,-0.0006799101079,3.564060263,0.0007035880418,18.45374898,-38.96441228,-6.9490311,-0.0002341983322,45.91332428,5.492677794e-05
35,17.64956216,-21.8291145,18.26500379,-0.0006799101079,3.564059916,0.0007030328529,17.8472339,-38.96440645,-6.949029712,-0.0002341983322,45.91331977,5.492677794e-05
36,17.03950214,-21.82911373,18.26500293,-0.0006799101079,3.564059563,0.0007024681757,17.23035335,-38.96440052,-6.9490283,-0.0002341983322,45.91331519,5.492677794e-05
37,16.41959326,-21.82911294,18.26500206,-0.0006799101079,3.564059204,0.0007018943823,16.60351382,-38.96439449,-6.949026865,-0.0002341983322,45.91331052,5.492677794e-05
38,15.79023751,-21.82911214,18.26500117,-0.0006799101079,3.56405884,0.0007013118448,15.96712181,-38.96438838,-6.949025409,-0.0002341983322,45.91330579,5.492677794e-05
39,15.15183688,-21.82911133,18.26500027,-0.0006799101079,3.564058471,0.0007007209352,15.32158381,-38.96438217,-6.949023932,-0.0002341983322,45.91330099,5.492677794e-05
