Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,42,0.3285020822,42,0.3285020822,13.00518468,-24.35035493,31.33593118,-0.0002051918855,-6.985589085,0.000204300453,12.99581771,-41.75599222,30.67858836,-0.0001907361835,11.07735022,0.0001493130694,13.00518468,-24.35035493,31.33593118,-0.0002051918855,-6.985589085,0.000204300453,12.99581771,-41.75599222,30.67858836,-0.0001907361835,11.07735022,0.0001493130694
q1,1,51,0.6938155507,60,0.2961047754,6.653463663,-24.35036096,31.33594367,-0.0002051918855,-6.985603723,0.0001984450834,6.649153357,-41.75599515,30.67865423,-0.0001871217553,11.07728801,0.0001434576999,12.67727049,-17.23577304,33.89324007,0.01019371618,-6.870712358,-0.008091783134,9.231389477,-39.78851401,31.24681829,-0.01214173377,11.09010975,-0.008146770517
peak,1,60,0.9627059674,106,0.228718423,7.779345922e-05,-24.35036728,31.33595676,-0.0002051918855,-6.985619057,0.0001923116224,0.00106431305,-41.75599822,30.67872324,-0.0001833356655,11.07722284,0.0001373242389,-2.884956098,-6.059747746,38.90424383,-0.01518049204,-6.627764811,-0.01023741239,-1.401914142,-38.76013373,31.29378376,-0.008004556526,11.10299962,-0.01029239977
q3,1,71,0.6750601789,143,0.2914901191,-8.101492468,-24.35037497,31.33597269,-0.0002051918855,-6.985637728,0.0001848431444,-8.094056209,-41.75600195,30.67880726,-0.0001787254907,11.07714348,0.000129855761,-13.04673971,-18.01612561,33.7513687,-0.02253658463,-6.874617663,-0.008104346795,-9.616275103,-40.07015969,31.18937536,-0.005835382713,11.08672347,-0.008159334178
Tail,1,80,0.2931090501,161,0.2931090501,-14.34521002,-24.3503809,31.33598497,-0.0002051918855,-6.985652117,0.0001790873384,-14.33280308,-41.75600483,30.67887201,-0.0001751725215,11.07708233,0.000124099955,-14.34521002,-24.3503809,31.33598497,-0.0002051918855,-6.985652117,0.0001790873384,-14.33280308,-41.75600483,30.67887201,-0.0001751725215,11.07708233,0.000124099955
