round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,53,9,9,-1,320,0.4079379044,12.392114,125.3961908,125.040914,291.1465735,106.5847297,0.08153749576,0.08630149435
