Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,46,0.3055816654,46,0.3055816654,-10.30944444,0,0,0,0,0,-10.30944444,-15.700079,-9.694307,0,25.394386,0,-10.30944444,0,0,0,0,0,-10.30944444,-15.700079,-9.694307,0,25.394386,0
q1,1,53,0.6939406427,64,0.4079379044,-5.226180556,0,0,0,0,0,-5.226180556,-15.700079,-9.694307,0,25.394386,0,-7.219315376,5.559548595,3.719368964,-0.009754599811,0.4201822602,-0.01153503928,-5.312003467,-15.82228046,-9.893913732,-0.005626718879,25.3626478,-0.01153594128
peak,1,60,0.9758025915,83,0.401791697,8.326672685e-15,0,0,0,0,0,8.326672685e-15,-15.700079,-9.694307,0,25.394386,0,-0.01946362567,8.160911507,5.438869102,-0.01502802323,0.6163633481,-0.01503051516,-0.01529509963,-15.87884596,-9.99575675,-0.01501437408,25.34878938,-0.0150289995
q3,1,67,0.6939406427,102,0.4077806636,5.226180556,0,0,0,0,0,5.226180556,-15.700079,-9.694307,0,25.394386,0,7.196595757,5.585760398,3.737425525,-0.01332789878,0.422407161,-0.01153503928,5.28870423,-15.8228231,-9.894890239,-0.01743343131,25.36254885,-0.01153594128
Tail,1,74,0.3055816654,120,0.3055816654,10.30944444,0,0,0,0,0,10.30944444,-15.700079,-9.694307,0,25.394386,0,10.30944444,0,0,0,0,0,10.30944444,-15.700079,-9.694307,0,25.394386,0
