Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-1.511233481e-06,-2.488011929e-06,2.797351843e-06,-1.741218739e-06,3.482219755e-05,5.087865181e-08,3.434478846e-05,-0.0007415659913,0.0008907920945,3.160778972e-06,0.0004120003017,5.492677794e-05
1,-0.009593196547,-0.006896976942,0.006721233803,-1.790015416e-06,0.0002108635489,9.988369875e-08,-0.009465234936,-0.008085506227,-0.001040659024,3.076075148e-06,0.00968721232,5.498470219e-05
2,-0.03810273871,-0.02738959283,0.02669056568,-1.935054673e-06,0.0007341144861,2.455422985e-07,-0.03770100996,-0.02991403447,-0.006781546604,2.824308418e-06,0.0372560951,5.515687148e-05
3,-0.08513186705,-0.06119405931,0.05963182675,-2.174310351e-06,0.001597265334,4.858196394e-07,-0.08427853408,-0.06592221203,-0.01625167198,2.408995896e-06,0.08273351873,5.544088067e-05
4,-0.1502823109,-0.1080241,0.1052660508,-2.50575629e-06,0.002793006416,8.186809098e-07,-0.1488033611,-0.1158051002,-0.0293708365,1.833654695e-06,0.1457343533,5.583432458e-05
5,-0.2331557996,-0.1675934387,0.1633142716,-2.927366331e-06,0.004314028058,1.242091298e-06,-0.2308810447,-0.1792577603,-0.04605884149,1.10180193e-06,0.2258734689,5.633479807e-05
6,-0.3333540624,-0.2396157988,0.233497523,-3.437114314e-06,0.006153020583,1.754015993e-06,-0.3301171388,-0.2559752536,-0.0662354883,2.16954715e-07,0.3227657356,5.693989597e-05
7,-0.4504788288,-0.3238049041,0.3155368387,-4.032974079e-06,0.008302674317,2.352420182e-06,-0.4461171971,-0.3456526415,-0.08982057825,-8.173698373e-07,0.4360260236,5.764721313e-05
8,-0.5841318279,-0.4198744782,0.4091532525,-4.712919467e-06,0.01075567958,3.035269054e-06,-0.5784867734,-0.4479849852,-0.1167339127,-1.997654613e-06,0.5652692028,5.845434438e-05
9,-0.7339147892,-0.5275382448,0.5140677982,-5.474924319e-06,0.01350472671,3.800527797e-06,-0.7268314214,-0.562667346,-0.146895293,-3.320382497e-06,0.7101101434,5.935888457e-05
10,-0.899429442,-0.6465099275,0.6300015096,-6.316962474e-06,0.01654250601,4.6461616e-06,-0.8907566951,-0.6893947853,-0.1802245204,-4.782036377e-06,0.8701637155,6.035842854e-05
11,-1.080277516,-0.7765032499,0.7566754204,-7.237007773e-06,0.01986170783,5.570135652e-06,-1.069868148,-0.8278623644,-0.2166413963,-6.379099139e-06,1.045044789,6.145057112e-05
12,-1.276060739,-0.9172319357,0.8938105644,-8.233034057e-06,0.02345502247,6.570415139e-06,-1.263771334,-0.9777651445,-0.2560657221,-8.108053668e-06,1.234368234,6.263290717e-05
13,-1.486380843,-1.068409709,1.041127975,-9.303015165e-06,0.02731514027,7.644965252e-06,-1.472071807,-1.138798187,-0.298417299,-9.965382851e-06,1.437748922,6.390303151e-05
14,-1.710839555,-1.229750292,1.198348687,-1.044492494e-05,0.03143475155,8.791751177e-06,-1.694375121,-1.310656553,-0.3436159285,-1.194756957e-05,1.65480172,6.5258539e-05
15,-1.949038605,-1.40096741,1.365193734,-1.165673722e-05,0.03580654663,1.00087381e-05,-1.930286829,-1.493035304,-0.3915814118,-1.405109672e-05,1.885141501,6.669702447e-05
16,-2.200579722,-1.581774786,1.541384148,-1.293642585e-05,0.04042321584,1.129389122e-05,-2.179412486,-1.685629502,-0.4422335503,-1.627244719e-05,2.128383134,6.821608277e-05
17,-2.465064637,-1.771886143,1.726640965,-1.428196466e-05,0.04527744951,1.264517572e-05,-2.441357644,-1.888134207,-0.4954921453,-1.860810385e-05,2.384141489,6.981330873e-05
18,-2.742095077,-1.971015206,1.920685218,-1.56913275e-05,0.05036193795,1.406055678e-05,-2.715727859,-2.10024448,-0.5512769982,-2.105454959e-05,2.652031436,7.14862972e-05
