Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,43,0.2820266559,43,0.2820266559,12.33678728,-21.77307067,21.21708356,-0.0001373749966,0.556021388,0.0001099141608,12.65421256,-23.19339676,-6.098810789,-0.0002681067767,29.29207398,0.000251484087,12.33678728,-21.77307067,21.21708356,-0.0001373749966,0.556021388,0.0001099141608,12.65421256,-23.19339676,-6.098810789,-0.0002681067767,29.29207398,0.000251484087
q1,1,52,0.6740720222,58,0.3543389957,5.96783327,-21.77308469,21.21710134,-0.0001373749966,0.5560250346,0.0001099141608,6.281111256,-23.19347552,-6.098858194,-0.0002681067767,29.29214326,0.0002631530075,10.38672515,-20.7927389,19.3067992,-0.01379324168,0.3810811619,-0.01142504025,8.05411521,-18.8031618,-4.71629695,0.01856753121,29.1643323,-0.01127161051
peak,1,60,0.9668813411,109,0.355429192,0.0625639417,-21.7730977,21.21711783,-0.0001373749966,0.5560284156,0.0001099141608,0.3719965741,-23.19354855,-6.098902147,-0.0002681067767,29.2922075,0.0002739723852,-11.97508972,-20.6608196,18.78723284,-0.01150978293,0.3449757089,-0.01492048098,-3.73046975,-17.45975191,-4.334887189,-0.09038481126,29.12472454,-0.01475513417
q3,1,69,0.6447291393,122,0.3500483052,-6.586042807,-21.77311234,21.21713639,-0.0001373749966,0.5560322223,0.0001099141608,-6.28093957,-23.19363078,-6.098951634,-0.0002681067767,29.29227983,0.0002861536733,-12.32368378,-21.29911455,20.15382957,-0.009884149622,0.459847766,-0.01142504025,-8.541758742,-20.69495674,-5.3378094,-0.04461814674,29.21448359,-0.0112473898
Tail,1,80,0.2613248086,135,0.2613248086,-14.3025561,-21.77312933,21.21715793,-0.0001373749966,0.5560366404,0.0001099141608,-14.00247765,-23.19372621,-6.099009069,-0.0002681067767,29.29236377,0.0003002915334,-14.3025561,-21.77312933,21.21715793,-0.0001373749966,0.5560366404,0.0001099141608,-14.00247765,-23.19372621,-6.099009069,-0.0002681067767,29.29236377,0.0003002915334
Head,2,53,0.3422191517,53,0.3422191517,10.86813911,-21.23009926,20.16384364,-0.007911004852,0.4592340344,-0.006367675865,9.490451115,-20.7761852,-5.336946547,0.01235130956,29.22163899,-0.006218199193,10.86813911,-21.23009926,20.16384364,-0.007911004852,0.4592340344,-0.006367675865,9.490451115,-20.7761852,-5.336946547,0.01235130956,29.22163899,-0.006218199193
q1,2,70,0.5303300273,75,0.3580100785,6.456883381,-20.06455682,17.82422628,-0.02124774002,0.2496463065,-0.01890503448,5.145213688,-15.351912,-3.638427129,0.003675644422,29.06525798,-0.0187464947,8.668704918,-17.94173176,17.15652277,-0.02484317273,0.2324098751,-0.02274162442,7.412763867,-12.12483573,-2.471290878,0.007297032034,28.96136491,-0.02258652898
peak,2,84,0.7029493006,116,0.3581099527,-1.193385848,-19.86992501,17.32618332,-0.0196405602,0.2114866938,-0.0198108606,2.407505919,-14.12843493,-3.270334641,-0.04572960739,29.03157579,-0.01965166411,-9.870314898,-17.67597386,15.78838285,-0.02707941379,0.1641516865,-0.02876654995,0.1654312082,-9.107635948,-1.275169447,-0.1047372335,28.86087113,-0.02860686905
q3,2,98,0.5224899013,130,0.3506755601,-8.64768866,-20.18640781,17.85538487,-0.0139810557,0.2636622859,-0.01684791016,-0.5717446893,-15.29544231,-3.651796728,-0.08883639826,29.06525752,-0.01668771958,-11.35849708,-19.41280587,17.53682074,-0.02351188373,0.2722396229,-0.02597818229,-2.773920097,-13.94890349,-3.024226931,-0.1004128103,29.00591434,-0.02581377061
Tail,2,115,0.345082532,144,0.345082532,-12.33566009,-20.9471047,19.38782242,-0.01165413624,0.3949237392,-0.01442889627,-5.790492651,-18.88028288,-4.777777252,-0.07393034171,29.16311327,-0.01425848749,-12.33566009,-20.9471047,19.38782242,-0.01165413624,0.3949237392,-0.01442889627,-5.790492651,-18.88028288,-4.777777252,-0.07393034171,29.16311327,-0.01425848749
