round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,290,7,7,-1,20480,0.355429192,63.043611,470.1520485,469.225969,579.6372492,281.2283839,0.0948325944,0.3731913767
2,197,7,7,-1,2560,0.3581099527,42.998529,354.3283392,350.4740403,415.5486357,239.6713508,0.09650212047,0.137929979
3,59,7,7,-1,2560,0.3597359615,13.181822,200.3413405,194.9710931,204.2685027,179.1403688,0.09462052652,0.1237360039
