round,inner_step,G_norm,d_norm,alpha
1,1,6.583094833,6.583094833,0.6894960676
1,2,3.563129015,4.035153328,0.5384738599
1,3,1.704041521,1.920222818,0.3960032535
1,4,0.5850742184,0.617399308,0.8710259001
1,5,0.8147318564,0.8147318564,0.7184164729
1,6,0.5376795461,0.6613888661,0.4466533909
1,7,0.1764448861,0.2010224022,0.4820299195
1,8,3.742985824,3.742985824,1.071609052
1,9,2.322386307,2.751875618,0.3460122049
1,10,0.4164660931,0.4301241478,0.398365169
1,11,0.08561448502,0.0895601566,0.4990691438
1,12,0.8803754694,0.8803754694,0.6498761161
1,13,0.3757201918,0.4131814829,0.3323489235
1,14,0.1105800037,0.1196068625,0.3338776794
1,15,0.2566889814,0.2566889814,0.5364545198
1,16,0.1120119609,0.1260845977,0.4168589251
1,17,0.03990792395,0.04721266653,0.2209987962
