round,step,MaxD_in,MaxD_out
1,0,0.1512083502,0.1512083502
1,1,0.1512970992,0.1512970992
1,2,0.151561404,0.151561404
1,3,0.1519983834,0.1519983834
1,4,0.152605188,0.152605188
1,5,0.1533789823,0.1533789823
1,6,0.1543169221,0.1543169221
1,7,0.1554161269,0.1554161269
1,8,0.1566736484,0.1566736484
1,9,0.1580864363,0.1580864363
1,10,0.1596512992,0.1596512992
1,11,0.1613648652,0.1613648652
1,12,0.163223538,0.163223538
1,13,0.1652234523,0.1652234523
1,14,0.1673604281,0.1673604281
1,15,0.169629923,0.169629923
1,16,0.1720269852,0.1720269852
1,17,0.1745462061,0.1745462061
1,18,0.177181674,0.177181674
1,19,0.1799269289,0.1799269289
1,20,0.1827749207,0.1827749207
1,21,0.1857179688,0.1857179688
1,22,0.1887477268,0.1887477268
1,23,0.1918551517,0.1918551517
1,24,0.195030478,0.195030478
1,25,0.1982632,0.1982632
1,26,0.2015420595,0.2015420595
1,27,0.2048550437,0.2048550437
1,28,0.2081893914,0.2081893914
1,29,0.2115316094,0.2115316094
1,30,0.2148675005,0.2148675005
1,31,0.2181822015,0.2181822015
1,32,0.2215634111,0.2215634111
1,33,0.2252005506,0.2252005506
1,34,0.2287660328,0.2287660328
1,35,0.2322402346,0.2322402346
1,36,0.235603102,0.235603102
1,37,0.2388342866,0.2388342866
1,38,0.2419132969,0.2419132969
1,39,0.2448196625,0.2448196625
1,40,0.2475331107,0.2475331107
1,41,0.2500337525,0.2500337525
1,42,0.2523022758,0.2523022758
1,43,0.2585583205,0.2585583205
1,44,0.2836707786,0.2836707786
1,45,0.3098355697,0.295491853
1,46,0.3368327112,0.3062529111
1,47,0.3643965846,0.3159094427
1,48,0.3922178122,0.3243750129
1,49,0.4285923218,0.3315292514
1,50,0.4789714562,0.3372299122
1,51,0.5304750753,0.3413279383
1,52,0.5821132482,0.3436843009
1,53,0.6327669369,0.3441871842
1,54,0.6812245657,0.3427679247
1,55,0.7358315444,0.3401283575
1,56,0.7890059898,0.3481905799
1,57,0.8350415289,0.3541363202
1,58,0.872180123,0.3579061514
1,59,0.898943932,0.3595425538
1,60,0.9142372454,0.3591915829
1,61,0.9174244963,0.357096467
1,62,0.9083762923,0.3535843864
1,63,0.8874786127,0.3557516858
1,64,0.8556042193,0.3569143949
1,65,0.8140493517,0.3573475169
1,66,0.7644423698,0.3572177413
1,67,0.7086336647,0.3566725581
1,68,0.6600619434,0.3558414029
1,69,0.610596497,0.3548359039
1,70,0.5595037462,0.3537506452
1,71,0.5079517403,0.3526642499
1,72,0.4569976606,0.3516406318
1,73,0.407556939,0.3507303038
1,74,0.3603838377,0.349971668
1,75,0.3160631569,0.3493922336
1,76,0.2750119323,0.3490097358
1,77,0.2573937919,0.348833141
1,78,0.2559122404,0.3488635381
1,79,0.2541539029,0.3490949215
1,80,0.2521354865,0.3495148807
1,81,0.2498747846,0.3501052121
1,82,0.24739048,0.3508424734
1,83,0.2447019481,0.3516984996
1,84,0.2418290629,0.3526409026
1,85,0.2387920086,0.3536335717
1,86,0.2356110999,0.3546371945
1,87,0.2323066124,0.3556098126
1,88,0.228898626,0.3565074245
1,89,0.2254068813,0.3572846436
1,90,0.2218506519,0.3578954168
1,91,0.2185155905,0.3582938012
1,92,0.2152853578,0.3584347952
1,93,0.2120396208,0.3582752109
1,94,0.2087929106,0.3577919553
1,95,0.2055590908,0.3570105053
1,96,0.2023513238,0.3559726726
1,97,0.199182048,0.3547234858
1,98,0.1960629661,0.3533102433
1,99,0.1930050422,0.3517815925
1,100,0.1900185081,0.3501866527
1,101,0.1871128774,0.3485741981
1,102,0.1842969666,0.3469919063
1,103,0.1815789218,0.3454856752
1,104,0.1789662513,0.3440990043
1,105,0.1764658617,0.3428724289
1,106,0.1757943211,0.3418429932
1,107,0.1755394706,0.3410437433
1,108,0.1752926396,0.3405032151
1,109,0.1750555816,0.3402448918
1,110,0.1748299838,0.3402866014
1,111,0.1746174619,0.3406398235
1,112,0.1744195557,0.3413088738
1,113,0.1742377232,0.3422899349
1,114,0.1740733362,0.3435699054
1,115,0.1739276748,0.3451250427
1,116,0.1738019221,0.3469193839
1,117,0.1736971587,0.348902943
1,118,0.1736143571,0.3510097002
1,119,0.1735543757,0.3531554304
1,120,0.1735179522,0.3552354522
1,121,0.1735056974,0.3571224347
1,122,nan,0.3586644629
1,123,nan,0.3596005682
1,124,nan,0.3595372183
1,125,nan,0.3613751938
1,126,nan,0.3657961496
1,127,nan,0.3685280047
1,128,nan,0.3692569924
1,129,nan,0.3677655191
1,130,nan,0.3639437762
1,131,nan,0.3577928577
1,132,nan,0.3494186336
1,133,nan,0.3390169856
1,134,nan,0.3310240997
1,135,nan,0.3253933668
1,136,nan,0.3176763218
1,137,nan,0.3080395417
1,138,nan,0.2966704769
1,139,nan,0.2837603343
1,140,nan,0.2701463932
1,141,nan,0.2601852813
1,142,nan,0.2573937919
1,143,nan,0.2559122404
1,144,nan,0.2541539029
1,145,nan,0.2521354865
1,146,nan,0.2498747846
1,147,nan,0.24739048
1,148,nan,0.2447019481
1,149,nan,0.2418290629
1,150,nan,0.2387920086
1,151,nan,0.2356110999
1,152,nan,0.2323066124
1,153,nan,0.228898626
1,154,nan,0.2254068813
1,155,nan,0.2218506519
1,156,nan,0.2185155905
1,157,nan,0.2152853578
1,158,nan,0.2120396208
1,159,nan,0.2087929106
1,160,nan,0.2055590908
1,161,nan,0.2023513238
1,162,nan,0.199182048
1,163,nan,0.1960629661
1,164,nan,0.1930050422
1,165,nan,0.1900185081
1,166,nan,0.1871128774
1,167,nan,0.1842969666
1,168,nan,0.1815789218
1,169,nan,0.1789662513
1,170,nan,0.1764658617
1,171,nan,0.1757943211
1,172,nan,0.1755394706
1,173,nan,0.1752926396
1,174,nan,0.1750555816
1,175,nan,0.1748299838
1,176,nan,0.1746174619
1,177,nan,0.1744195557
1,178,nan,0.1742377232
1,179,nan,0.1740733362
1,180,nan,0.1739276748
1,181,nan,0.1738019221
1,182,nan,0.1736971587
1,183,nan,0.1736143571
1,184,nan,0.1735543757
1,185,nan,0.1735179522
1,186,nan,0.1735056974
