Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,42,0.3271944903,42,0.3271944903,-13.18634465,-21.56818584,16.53089536,-0.0005329799145,5.03715999,0.0005158065921,-13.33551645,-38.96407166,-6.948864898,-0.0002341983322,45.91307833,-9.460762706e-05,-13.18634465,-21.56818584,16.53089536,-0.0005329799145,5.03715999,0.0005158065921,-13.33551645,-38.96407166,-6.948864898,-0.0002341983322,45.91307833,-9.460762706e-05
q1,1,51,0.6748492074,68,0.4649449508,-6.931730525,-21.60625467,16.78394844,-0.0005544216017,4.822179847,0.0005447528492,-7.010220194,-38.96412955,-6.94888299,-0.0002341983322,45.91312175,-8.881837568e-05,-9.703796724,-23.99395298,12.61149128,0.01027015108,4.193563642,-0.01098964026,-6.957882895,-29.5963894,-6.28260348,0.05177948637,45.82199742,-0.01162366052
peak,1,61,0.9784234293,115,0.503832344,0.3679155332,-21.65068411,17.07928208,-0.0005794458036,4.571280442,0.0005785354979,0.3719176929,-38.96419712,-6.948904104,-0.0002341983322,45.91317243,-8.206184599e-05,7.139374963,-23.90521255,12.08651192,-0.05042218181,3.856708707,-0.01445540504,8.695601083,-26.87066835,-5.545942717,0.1540004286,45.73593244,-0.01511316606
q3,1,69,0.6732619091,131,0.4224030287,6.212456377,-21.68625702,17.31574416,-0.0005994817026,4.370395111,0.0006055839423,6.282506515,-38.96425122,-6.948921009,-0.0002341983322,45.913213,-7.665215717e-05,9.668263071,-22.65624374,15.06131748,-0.03111960734,4.044126104,-0.01093135198,10.26329664,-33.42945479,-6.323018933,0.06249077605,45.82948324,-0.01161200287
Tail,1,77,0.3245515754,145,0.3245515754,11.83830934,-21.72049888,17.54335843,-0.000618767909,4.177026399,0.0006316203025,11.97193611,-38.96430329,-6.948937282,-0.0002341983322,45.91325205,-7.144488516e-05,11.83830934,-21.72049888,17.54335843,-0.000618767909,4.177026399,0.0006316203025,11.97193611,-38.96430329,-6.948937282,-0.0002341983322,45.91325205,-7.144488516e-05
Head,2,39,0.2829856893,39,0.2829856893,-15.15182209,-21.55622292,16.45137484,-0.0005262419845,5.104716296,0.000506710393,-15.32320535,-38.96405347,-6.948859213,-0.0002341983322,45.91306469,-9.642686687e-05,-15.15182209,-21.55622292,16.45137484,-0.0005262419845,5.104716296,0.000506710393,-15.32320535,-38.96405347,-6.948859213,-0.0002341983322,45.91306469,-9.642686687e-05
q1,2,76,0.5468764294,63,0.4069708223,-7.763708269,-24.61454946,11.4207925,0.004257308236,3.975793678,-0.01376299744,-4.446807484,-26.68454073,-5.981181922,0.08401927827,45.78410739,-0.01440078736,-10.89050161,-19.05005707,15.91902338,-0.001040453275,4.685887896,-0.01545744296,-12.65420684,-28.77535527,-5.755447361,-0.1035090955,45.83974728,-0.01608573842
peak,2,94,0.7044488229,86,0.4615627046,-0.7253989595,-24.88296193,10.49249261,-0.02557888195,3.774038941,-0.0151548642,2.331212992,-23.93527794,-5.468644389,0.1524786347,45.72451898,-0.01579874782,-7.188853239,-14.83493841,16.82524136,0.00363037698,4.516946373,-0.02042992997,-11.98411654,-19.45185345,-4.398697439,-0.2456458243,45.78658969,-0.0210805353
q3,2,111,0.5525524468,142,0.4408925189,5.980763026,-24.15640302,11.58453664,-0.04889818853,3.826076777,-0.01440060229,7.828957821,-25.83313145,-5.451327686,0.164618299,45.72481155,-0.0150544812,8.104008075,-16.85873245,16.9072473,-0.03470227251,4.285499161,-0.0154849367,10.80453932,-24.4062568,-5.444389714,0.07680297947,45.81329542,-0.01615986841
Tail,2,146,0.2909565475,175,0.2909565475,12.51591347,-21.72462314,17.57077336,-0.0006210908302,4.153736163,0.0006347562439,12.65719771,-38.96430956,-6.948939242,-0.0002341983322,45.91325676,-7.081769688e-05,12.51591347,-21.72462314,17.57077336,-0.0006210908302,4.153736163,0.0006347562439,12.65719771,-38.96430956,-6.948939242,-0.0002341983322,45.91325676,-7.081769688e-05
Head,3,52,0.3568885143,52,0.3568885143,-12.29662416,-20.74235972,16.18348712,-0.001472571231,4.887656581,-0.006391011179,-12.89242911,-35.02638291,-6.511459272,-0.03406554789,45.88363053,-0.00700807947,-12.29662416,-20.74235972,16.18348712,-0.001472571231,4.887656581,-0.006391011179,-12.89242911,-35.02638291,-6.511459272,-0.03406554789,45.88363053,-0.00700807947
q1,3,96,0.692398835,104,0.4089532861,-4.518376165,-13.71580686,17.11273651,-0.002141706588,4.470775323,-0.0210859881,-8.952768524,-17.14879455,-4.123395815,-0.2331812112,45.77333476,-0.02174319313,-8.035395178,-16.36080726,15.38163212,0.001896081447,4.487704583,-0.02147904722,-6.568941433,-11.46924716,-1.322142447,-0.03085796419,45.59631501,-0.02212092114
peak,3,112,0.989196451,141,0.4036725001,0.5340857632,-13.39344491,17.1330072,-0.01953593238,4.392355358,-0.02197535835,-1.234286769,-16.0912761,-4.163930016,-0.1239746625,45.76449931,-0.02263895583,1.405697926,-15.35686122,15.01043948,-0.02611837143,4.308587389,-0.025185001,3.554061134,-1.521964888,4.631724095,0.05274417036,45.27420003,-0.02584708121
q3,3,128,0.7001239725,181,0.4036899378,5.296801028,-14.6552945,16.94458279,-0.03458553727,4.323717402,-0.02054534888,6.689656758,-18.70766348,-4.687622936,0.01158870775,45.77765861,-0.02121387532,8.18308495,-17.85126715,16.10215356,-0.03019064961,4.194245954,-0.01835384757,9.596106667,-17.72275765,-1.520962874,0.03422338739,45.60240056,-0.01903567892
Tail,3,175,0.2909565475,227,0.2909565475,12.51591347,-21.72462314,17.57077336,-0.0006210908302,4.153736163,0.0006347562439,12.65719771,-38.96430956,-6.948939242,-0.0002341983322,45.91325676,-7.081769688e-05,12.51591347,-21.72462314,17.57077336,-0.0006210908302,4.153736163,0.0006347562439,12.65719771,-38.96430956,-6.948939242,-0.0002341983322,45.91325676,-7.081769688e-05
