round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,6472,50,-1,-1,2000,0.503832344,1502.014076,430.7956,402.803358,384.4754443,567.7545813,0.09380049656,0.3876876484
2,7012,50,-1,-1,2000,0.4615627046,1523.333616,450.3408939,500.0870616,438.2023102,1057.049824,0.09719567773,0.2454030223
3,175,15,15,-1,2000,0.4089532861,39.533398,393.1074075,389.6406741,232.9963512,1799.43958,0.08601624352,0.1759211247
