round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,85,8,8,-1,20480,0.3529992986,19.532206,322.6317987,320.7609194,373.9120727,267.6097661,0.09147247158,0.1384321203
2,86,8,8,-1,20480,0.3583029956,19.099538,131.8443946,128.7800094,188.9260314,68.63398745,0.08082993612,0.1206574165
