round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,5787,50,-1,-1,2000,0.5190315982,1263.751266,449.6464768,427.0894222,413.4247337,550.0716189,0.08274954995,0.2657345429
2,6732,50,-1,-1,2000,0.456654381,1421.423511,444.7712829,499.9952376,447.2892092,974.3494934,3.207143577,32.32834354
3,174,14,14,-1,2000,0.4089858334,38.862513,392.2584096,387.9771493,220.1403691,1898.508171,0.09749814664,0.1867466775
