Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,41,0.2959420347,41,0.2959420347,-13.84940746,-21.82900906,18.26490133,-0.0006799101079,3.563982183,0.0006738772953,-14.00539625,-38.96409299,-6.948897312,-0.0002341983322,45.91307373,-4.028977949e-05,-13.84940746,-21.82900906,18.26490133,-0.0006799101079,3.563982183,0.0006738772953,-14.00539625,-38.96409299,-6.948897312,-0.0002341983322,45.91307373,-4.028977949e-05
q1,1,51,0.6949421987,57,0.4243130296,-6.931700227,-21.82902226,18.26491499,-0.0006799101079,3.563990187,0.0006802803398,-7.009898127,-38.96415702,-6.948917322,-0.0002341983322,45.91312175,-3.388673506e-05,-11.30148451,-23.15493193,15.93247079,0.002091230751,3.215978422,-0.0108548269,-9.977151169,-33.4177561,-6.455578348,-0.05719661926,45.83644553,-0.01156899398
peak,1,61,0.9855118046,75,0.5190315982,0.3679046461,-21.82903618,18.2649294,-0.0006799101079,3.563998633,0.0006870368695,0.3717921395,-38.96422459,-6.948938436,-0.0002341983322,45.91317243,-2.713020537e-05,-8.687770451,-24.86202875,13.099846,0.01260327741,2.802420044,-0.01434406328,-6.011678361,-26.69062032,-5.761117567,-0.1121423865,45.74537136,-0.01505823035
q3,1,69,0.6770565542,122,0.4669327864,6.212412515,-21.82904732,18.26494094,-0.0006799101079,3.564005395,0.0006924465584,6.28202257,-38.96427868,-6.948955341,-0.0002341983322,45.913213,-2.172051654e-05,8.365287718,-24.07626248,14.39428477,-0.02492175216,3.004098038,-0.01084262969,9.583018096,-30.04741845,-6.149363366,0.01257125787,45.79984885,-0.01155679677
Tail,1,78,0.2946597816,145,0.2946597816,12.51583405,-21.82905934,18.26495339,-0.0006799101079,3.564012688,0.0006982810187,12.65632723,-38.96433703,-6.948973574,-0.0002341983322,45.91325676,-1.588605626e-05,12.51583405,-21.82905934,18.26495339,-0.0006799101079,3.564012688,0.0006982810187,12.65632723,-38.96433703,-6.948973574,-0.0002341983322,45.91325676,-1.588605626e-05
Head,2,44,0.3365218937,44,0.3365218937,-13.01958183,-21.89853067,18.14053278,-0.0006705298984,3.545337024,-6.440308929e-05,-13.08516142,-38.66870148,-6.923860572,-0.003285713075,45.9089887,-0.0007785701641,-13.01958183,-21.89853067,18.14053278,-0.0006705298984,3.545337024,-6.440308929e-05,-13.08516142,-38.66870148,-6.923860572,-0.003285713075,45.9089887,-0.0007785701641
q1,2,79,0.567405054,66,0.4064423827,-7.572160883,-25.11962119,12.67597824,0.01166367927,2.741830227,-0.01442509125,-4.784038731,-25.70758988,-5.660483327,-0.1117432234,45.73285494,-0.01513925832,-11.10513107,-18.87729776,17.55623863,-0.03783514299,3.267032479,-0.01595024447,-12.98493304,-28.73803871,-6.480884978,-0.08047947698,45.88931769,-0.01666441159
peak,2,97,0.7263849076,85,0.456654381,-0.5782664833,-25.60372701,11.84261859,-0.008071604981,2.627256581,-0.01574468472,2.046962631,-23.91521948,-5.517441235,-0.06374688288,45.71428066,-0.01645885179,-7.622926168,-14.93224608,18.0843955,-0.05378237978,3.257842851,-0.02079363184,-11.73371089,-21.02848718,-6.08540387,-0.07980676266,45.86585323,-0.02150779893
q3,2,114,0.561173776,143,0.4450207863,6.17810745,-24.8779578,13.03375384,-0.02582645021,2.805636779,-0.01414204585,7.936375819,-26.85507764,-5.843052177,-0.002166335547,45.75754053,-0.01485621292,8.342611812,-17.08267268,18.10802642,-0.06693737215,3.323284631,-0.01565170334,11.56112276,-26.5039295,-7.323125565,0.1084018391,45.92759179,-0.01636587041
Tail,2,143,0.3241830703,171,0.3241830703,11.91168689,-21.85830576,18.21432369,-0.001089756827,3.556708169,0.0005373278956,12.05803145,-38.84840351,-6.938822422,0.0001667648628,45.91179917,-0.0001768391793,11.91168689,-21.85830576,18.21432369,-0.001089756827,3.556708169,0.0005373278956,12.05803145,-38.84840351,-6.938822422,0.0001667648628,45.91179917,-0.0001768391793
