round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,28,6,6,-1,2560,0.3597067206,6.544575,5383.864297,5383.024765,9727.140084,1038.909447,0.08018204906,0.1318357116
