Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,44,0.2750959696,44,0.2750959696,-12.51799509,-15.02726746,10.23636627,0,5.399993896,0,-12.03847013,-22.67272949,-6.56363678,0,29.69091034,0,-12.51799509,-15.02726746,10.23636627,0,5.399993896,0,-12.03847013,-22.67272949,-6.56363678,0,29.69091034,0
q1,1,53,0.6163964773,58,0.3463701593,-6.173337519,-15.02726746,10.23636627,0,5.399993896,0,-5.626479497,-22.67272949,-6.56363678,0,29.69091034,0,-10.15266041,-14.91380176,7.735795822,0.004367169064,5.335751591,-0.01153495438,-6.754902561,-19.9399157,-5.413340258,-0.03252247119,29.57236315,-0.01153495438
peak,1,61,0.9185879947,73,0.3543529211,-0.3090896606,-15.02726746,10.23636627,0,5.399993896,0,0.3000030518,-22.67272949,-6.56363678,0,29.69091034,0,-8.959691651,-14.75507692,4.482511485,0.02147355495,5.257519965,-0.01503039511,-1.797033696,-16.36895355,-3.916307062,-0.06324222305,29.43135541,-0.0150303951
q3,1,69,0.6303405383,112,0.3521932113,5.555158198,-15.02726746,10.23636627,0,5.399993896,0,6.226485601,-22.67272949,-6.56363678,0,29.69091034,0,7.882078597,-15.42503695,5.454034845,-0.02105195955,5.228751207,-0.01153495438,6.990700889,-18.05087738,-4.587836355,0.007171640466,29.49901944,-0.01153495438
Tail,1,77,0.2631434465,131,0.2631434465,11.2165165,-15.02726746,10.23636627,0,5.399993896,0,11.94792542,-22.67272949,-6.56363678,0,29.69091034,0,11.2165165,-15.02726746,10.23636627,0,5.399993896,0,11.94792542,-22.67272949,-6.56363678,0,29.69091034,0
Head,2,67,0.347151045,67,0.347151045,-9.762105406,-14.78519231,5.652768843,0.01604296638,5.287551169,-0.01484469298,-3.637891396,-17.62718858,-4.444790646,-0.05590562905,29.47982769,-0.01484469298,-9.762105406,-14.78519231,5.652768843,0.01604296638,5.287551169,-0.01484469298,-3.637891396,-17.62718858,-4.444790646,-0.05590562905,29.47982769,-0.01484469298
q1,2,81,0.4082138479,83,0.352908449,-6.35727069,-14.85807298,3.282400452,0.01808079184,5.215135996,-0.0156770155,0.3715384283,-15.21137591,-3.422313776,-0.05867598487,29.38597795,-0.0156770155,-6.665239711,-12.35875993,1.589154301,0.008040290512,4.963203031,-0.02486695998,-0.1775631026,-14.17840552,-3.223418633,-0.06200321504,29.36424954,-0.02486695998
peak,2,93,0.4688691117,107,0.3579476894,-0.4101360398,-15.18241871,2.626426199,-0.001509766932,5.168855848,-0.01672139638,3.088266702,-14.84436025,-3.248415385,-0.03172986181,29.37011023,-0.01672139638,4.03812603,-12.04480763,0.6894102116,-0.03504948778,4.820694631,-0.02614621033,4.230837937,-14.15368184,-3.221603165,-0.03042726923,29.37090303,-0.02614621033
q3,2,104,0.4076139369,123,0.3500044968,5.099493951,-15.42396075,3.592586218,-0.01868523301,5.175641483,-0.01535944461,5.326419979,-16.0972475,-3.762964356,-0.003968406831,29.41944379,-0.01535944461,7.562466434,-14.08155393,4.680959643,-0.02348756544,5.107058085,-0.01875290486,7.545083521,-17.61506594,-4.510739105,-0.008725442835,29.48864307,-0.01875290486
Tail,2,127,0.3124762424,140,0.3124762424,10.17223445,-15.06383056,9.886482485,-0.002047397966,5.386816543,-0.0008776374652,10.69193842,-22.34198884,-6.421754863,0.001189401064,29.67710284,-0.0008776374651,10.17223445,-15.06383056,9.886482485,-0.002047397966,5.386816543,-0.0008776374652,10.69193842,-22.34198884,-6.421754863,0.001189401064,29.67710284,-0.0008776374651
