Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-30.29090881,-15.02726746,10.23636627,0,5.399993896,0,-30,-22.67272949,-6.56363678,0,29.69091034,0
1,-30.27888866,-15.02726746,10.23636627,0,5.399993896,0,-29.98785229,-22.67272949,-6.56363678,0,29.69091034,0
2,-30.24309239,-15.02726746,10.23636627,0,5.399993896,0,-29.95167613,-22.67272949,-6.56363678,0,29.69091034,0
3,-30.18391627,-15.02726746,10.23636627,0,5.399993896,0,-29.891872,-22.67272949,-6.56363678,0,29.69091034,0
4,-30.10175657,-15.02726746,10.23636627,0,5.399993896,0,-29.80884037,-22.67272949,-6.56363678,0,29.69091034,0
5,-29.99700955,-15.02726746,10.23636627,0,5.399993896,0,-29.70298172,-22.67272949,-6.56363678,0,29.69091034,0
6,-29.87007149,-15.02726746,10.23636627,0,5.399993896,0,-29.57469652,-22.67272949,-6.56363678,0,29.69091034,0
7,-29.72133865,-15.02726746,10.23636627,0,5.399993896,0,-29.42438524,-22.67272949,-6.56363678,0,29.69091034,0
8,-29.55120731,-15.02726746,10.23636627,0,5.399993896,0,-29.25244837,-22.67272949,-6.56363678,0,29.69091034,0
9,-29.36007372,-15.02726746,10.23636627,0,5.399993896,0,-29.05928637,-22.67272949,-6.56363678,0,29.69091034,0
10,-29.14833417,-15.02726746,10.23636627,0,5.399993896,0,-28.84529971,-22.67272949,-6.56363678,0,29.69091034,0
11,-28.91638491,-15.02726746,10.23636627,0,5.399993896,0,-28.61088888,-22.67272949,-6.56363678,0,29.69091034,0
12,-28.66462222,-15.02726746,10.23636627,0,5.399993896,0,-28.35645434,-22.67272949,-6.56363678,0,29.69091034,0
13,-28.39344236,-15.02726746,10.23636627,0,5.399993896,0,-28.08239657,-22.67272949,-6.56363678,0,29.69091034,0
14,-28.10324161,-15.02726746,10.23636627,0,5.399993896,0,-27.78911605,-22.67272949,-6.56363678,0,29.69091034,0
15,-27.79441623,-15.02726746,10.23636627,0,5.399993896,0,-27.47701324,-22.67272949,-6.56363678,0,29.69091034,0
16,-27.4673625,-15.02726746,10.23636627,0,5.399993896,0,-27.14648863,-22.67272949,-6.56363678,0,29.69091034,0
17,-27.12247667,-15.02726746,10.23636627,0,5.399993896,0,-26.79794268,-22.67272949,-6.56363678,0,29.69091034,0
18,-26.76015502,-15.02726746,10.23636627,0,5.399993896,0,-26.43177587,-22.67272949,-6.56363678,0,29.69091034,0
19,-26.38079382,-15.02726746,10.23636627,0,5.399993896,0,-26.04838867,-22.67272949,-6.56363678,0,29.69091034,0
20,-25.98478934,-15.02726746,10.23636627,0,5.399993896,0,-25.64818157,-22.67272949,-6.56363678,0,29.69091034,0
21,-25.57253784,-15.02726746,10.23636627,0,5.399993896,0,-25.23155502,-22.67272949,-6.56363678,0,29.69091034,0
22,-25.14443559,-15.02726746,10.23636627,0,5.399993896,0,-24.79890952,-22.67272949,-6.56363678,0,29.69091034,0
23,-24.70087887,-15.02726746,10.23636627,0,5.399993896,0,-24.35064552,-22.67272949,-6.56363678,0,29.69091034,0
24,-24.24226394,-15.02726746,10.23636627,0,5.399993896,0,-23.88716351,-22.67272949,-6.56363678,0,29.69091034,0
25,-23.76898706,-15.02726746,10.23636627,0,5.399993896,0,-23.40886395,-22.67272949,-6.56363678,0,29.69091034,0
26,-23.28144452,-15.02726746,10.23636627,0,5.399993896,0,-22.91614733,-22.67272949,-6.56363678,0,29.69091034,0
27,-22.78003257,-15.02726746,10.23636627,0,5.399993896,0,-22.40941412,-22.67272949,-6.56363678,0,29.69091034,0
28,-22.26514749,-15.02726746,10.23636627,0,5.399993896,0,-21.88906479,-22.67272949,-6.56363678,0,29.69091034,0
29,-21.73718554,-15.02726746,10.23636627,0,5.399993896,0,-21.35549981,-22.67272949,-6.56363678,0,29.69091034,0
30,-21.19654299,-15.02726746,10.23636627,0,5.399993896,0,-20.80911966,-22.67272949,-6.56363678,0,29.69091034,0
31,-20.64361612,-15.02726746,10.23636627,0,5.399993896,0,-20.25032482,-22.67272949,-6.56363678,0,29.69091034,0
32,-20.07880118,-15.02726746,10.23636627,0,5.399993896,0,-19.67951575,-22.67272949,-6.56363678,0,29.69091034,0
33,-19.50249446,-15.02726746,10.23636627,0,5.399993896,0,-19.09709293,-22.67272949,-6.56363678,0,29.69091034,0
34,-18.91509221,-15.02726746,10.23636627,0,5.399993896,0,-18.50345684,-22.67272949,-6.56363678,0,29.69091034,0
35,-18.3169907,-15.02726746,10.23636627,0,5.399993896,0,-17.89900795,-22.67272949,-6.56363678,0,29.69091034,0
36,-17.70858622,-15.02726746,10.23636627,0,5.399993896,0,-17.28414673,-22.67272949,-6.56363678,0,29.69091034,0
37,-17.09027501,-15.02726746,10.23636627,0,5.399993896,0,-16.65927366,-22.67272949,-6.56363678,0,29.69091034,0
38,-16.46245336,-15.02726746,10.23636627,0,5.399993896,0,-16.02478921,-22.67272949,-6.56363678,0,29.69091034,0
39,-15.82551753,-15.02726746,10.23636627,0,5.399993896,0,-15.38109386,-22.67272949,-6.56363678,0,29.69091034,0
40,-15.17986379,-15.02726746,10.23636627,0,5.399993896,0,-14.72858808,-22.67272949,-6.56363678,0,29.69091034,0
41,-14.5258884,-15.02726746,10.23636627,0,5.399993896,0,-14.06767234,-22.67272949,-6.56363678,0,29.69091034,0
42,-13.86398765,-15.02726746,10.23636627,0,5.399993896,0,-13.39874712,-22.67272949,-6.56363678,0,29.69091034,0
43,-13.19455778,-15.02726746,10.23636627,0,5.399993896,0,-12.72221289,-22.67272949,-6.56363678,0,29.69091034,0
44,-12.51799509,-15.02726746,10.23636627,0,5.399993896,0,-12.03847013,-22.67272949,-6.56363678,0,29.69091034,0
45,-11.83469582,-15.02726746,10.23636627,0,5.399993896,0,-11.34791931,-22.67272949,-6.56363678,0,29.69091034,0
46,-11.14505626,-15.02726746,10.23636627,0,5.399993896,0,-10.65096091,-22.67272949,-6.56363678,0,29.69091034,0
47,-10.44947266,-15.02726746,10.23636627,0,5.399993896,0,-9.94799539,-22.67272949,-6.56363678,0,29.69091034,0
48,-9.748341309,-15.02726746,10.23636627,0,5.399993896,0,-9.239423235,-22.67272949,-6.56363678,0,29.69091034,0
49,-9.042058462,-15.02726746,10.23636627,0,5.399993896,0,-8.525644918,-22.67272949,-6.56363678,0,29.69091034,0
50,-8.33102039,-15.02726746,10.23636627,0,5.399993896,0,-7.807060911,-22.67272949,-6.56363678,0,29.69091034,0
51,-7.615623364,-15.02726746,10.23636627,0,5.399993896,0,-7.084071689,-22.67272949,-6.56363678,0,29.69091034,0
52,-6.89626365,-15.02726746,10.23636627,0,5.399993896,0,-6.357077727,-22.67272949,-6.56363678,0,29.69091034,0
53,-6.173337519,-15.02726746,10.23636627,0,5.399993896,0,-5.626479497,-22.67272949,-6.56363678,0,29.69091034,0
54,-5.447241238,-15.02726746,10.23636627,0,5.399993896,0,-4.892677475,-22.67272949,-6.56363678,0,29.69091034,0
55,-4.718371077,-15.02726746,10.23636627,0,5.399993896,0,-4.156072135,-22.67272949,-6.56363678,0,29.69091034,0
56,-3.987123304,-15.02726746,10.23636627,0,5.399993896,0,-3.417063949,-22.67272949,-6.56363678,0,29.69091034,0
57,-3.253894187,-15.02726746,10.23636627,0,5.399993896,0,-2.676053394,-22.67272949,-6.56363678,0,29.69091034,0
58,-2.519079996,-15.02726746,10.23636627,0,5.399993896,0,-1.933440942,-22.67272949,-6.56363678,0,29.69091034,0
59,-1.783076998,-15.02726746,10.23636627,0,5.399993896,0,-1.189627067,-22.67272949,-6.56363678,0,29.69091034,0
60,-1.046281464,-15.02726746,10.23636627,0,5.399993896,0,-0.4450122448,-22.67272949,-6.56363678,0,29.69091034,0
61,-0.3090896606,-15.02726746,10.23636627,0,5.399993896,0,0.3000030518,-22.67272949,-6.56363678,0,29.69091034,0
62,0.4281021426,-15.02726746,10.23636627,0,5.399993896,0,1.045018348,-22.67272949,-6.56363678,0,29.69091034,0
63,1.164897677,-15.02726746,10.23636627,0,5.399993896,0,1.789633171,-22.67272949,-6.56363678,0,29.69091034,0
64,1.900900674,-15.02726746,10.23636627,0,5.399993896,0,2.533447045,-22.67272949,-6.56363678,0,29.69091034,0
65,2.635714866,-15.02726746,10.23636627,0,5.399993896,0,3.276059497,-22.67272949,-6.56363678,0,29.69091034,0
66,3.368943982,-15.02726746,10.23636627,0,5.399993896,0,4.017070053,-22.67272949,-6.56363678,0,29.69091034,0
67,4.100191756,-15.02726746,10.23636627,0,5.399993896,0,4.756078238,-22.67272949,-6.56363678,0,29.69091034,0
68,4.829061917,-15.02726746,10.23636627,0,5.399993896,0,5.492683579,-22.67272949,-6.56363678,0,29.69091034,0
69,5.555158198,-15.02726746,10.23636627,0,5.399993896,0,6.226485601,-22.67272949,-6.56363678,0,29.69091034,0
70,6.278084329,-15.02726746,10.23636627,0,5.399993896,0,6.95708383,-22.67272949,-6.56363678,0,29.69091034,0
71,6.997444042,-15.02726746,10.23636627,0,5.399993896,0,7.684077793,-22.67272949,-6.56363678,0,29.69091034,0
72,7.712841069,-15.02726746,10.23636627,0,5.399993896,0,8.407067015,-22.67272949,-6.56363678,0,29.69091034,0
73,8.423879141,-15.02726746,10.23636627,0,5.399993896,0,9.125651021,-22.67272949,-6.56363678,0,29.69091034,0
74,9.130161988,-15.02726746,10.23636627,0,5.399993896,0,9.839429339,-22.67272949,-6.56363678,0,29.69091034,0
75,9.831293343,-15.02726746,10.23636627,0,5.399993896,0,10.54800149,-22.67272949,-6.56363678,0,29.69091034,0
76,10.52687694,-15.02726746,10.23636627,0,5.399993896,0,11.25096701,-22.67272949,-6.56363678,0,29.69091034,0
77,11.2165165,-15.02726746,10.23636627,0,5.399993896,0,11.94792542,-22.67272949,-6.56363678,0,29.69091034,0
78,11.89981577,-15.02726746,10.23636627,0,5.399993896,0,12.63847624,-22.67272949,-6.56363678,0,29.69091034,0
79,12.57637846,-15.02726746,10.23636627,0,5.399993896,0,13.322219,-22.67272949,-6.56363678,0,29.69091034,0
80,13.24580832,-15.02726746,10.23636627,0,5.399993896,0,13.99875323,-22.67272949,-6.56363678,0,29.69091034,0
81,13.90770908,-15.02726746,10.23636627,0,5.399993896,0,14.66767845,-22.67272949,-6.56363678,0,29.69091034,0
82,14.56168447,-15.02726746,10.23636627,0,5.399993896,0,15.32859418,-22.67272949,-6.56363678,0,29.69091034,0
