round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,290,7,7,-1,20480,0.355433011,63.765572,470.1491482,469.2239234,579.6437982,281.2117042,0.08956416256,0.3423769853
2,197,7,7,-1,2560,0.358116086,43.532445,354.3277464,350.4687167,415.5416588,239.6688423,0.09653857595,0.1376073642
3,59,7,7,-1,2560,0.359735695,13.326297,200.3416264,194.9714277,204.2683849,179.1414735,0.09462496359,0.1237444785
