Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.67319166,-15.02717288,9.745356676,-1.741218739e-06,5.399847218,5.087865181e-08,-30.00702666,-23.43619994,-6.99983495,-6.465610994e-05,29.69089509,-0.0002746630658
1,-29.66109837,-15.02717288,9.745356679,-1.741218739e-06,5.399847218,5.087865181e-08,-29.99479749,-23.43619995,-6.999834957,-6.464920025e-05,29.6908951,-0.0002746518721
2,-29.62508651,-15.02717289,9.745356689,-1.741218739e-06,5.399847218,5.087865181e-08,-29.958381,-23.43619998,-6.999834977,-6.462862428e-05,29.69089512,-0.0002746185391
3,-29.56555807,-15.02717291,9.745356706,-1.741218739e-06,5.399847218,5.087865181e-08,-29.89818369,-23.43620004,-6.999835012,-6.459461173e-05,29.69089516,-0.0002745634388
4,-29.48291504,-15.02717294,9.745356729,-1.741218739e-06,5.399847218,5.087865181e-08,-29.81461208,-23.43620012,-6.99983506,-6.454739228e-05,29.6908952,-0.0002744869433
5,-29.37755941,-15.02717297,9.745356759,-1.741218739e-06,5.399847218,5.087865181e-08,-29.70807267,-23.43620021,-6.999835121,-6.448719562e-05,29.69089526,-0.0002743894248
6,-29.24989317,-15.02717301,9.745356795,-1.741218739e-06,5.399847218,5.087865181e-08,-29.57897197,-23.43620033,-6.999835194,-6.441425143e-05,29.69089534,-0.0002742712553
7,-29.10031833,-15.02717306,9.745356837,-1.741218739e-06,5.399847218,5.087865181e-08,-29.42771649,-23.43620047,-6.999835281,-6.43287894e-05,29.69089542,-0.0002741328069
8,-28.92923687,-15.02717311,9.745356886,-1.741218739e-06,5.399847218,5.087865181e-08,-29.25471275,-23.43620063,-6.99983538,-6.423103921e-05,29.69089552,-0.0002739744517
9,-28.73705078,-15.02717317,9.74535694,-1.741218739e-06,5.399847218,5.087865181e-08,-29.06036725,-23.43620081,-6.999835491,-6.412123054e-05,29.69089564,-0.0002737965618
10,-28.52416207,-15.02717324,9.745357,-1.741218739e-06,5.399847218,5.087865181e-08,-28.8450865,-23.436201,-6.999835614,-6.399959309e-05,29.69089576,-0.0002735995093
11,-28.29097271,-15.02717332,9.745357066,-1.741218739e-06,5.399847218,5.087865181e-08,-28.60927701,-23.43620122,-6.999835749,-6.386635654e-05,29.69089589,-0.0002733836662
12,-28.0378847,-15.0271734,9.745357137,-1.741218739e-06,5.399847218,5.087865181e-08,-28.35334529,-23.43620145,-6.999835896,-6.372175057e-05,29.69089604,-0.0002731494047
13,-27.76530005,-15.02717348,9.745357214,-1.741218739e-06,5.399847218,5.087865181e-08,-28.07769785,-23.43620171,-6.999836053,-6.356600487e-05,29.6908962,-0.0002728970968
14,-27.47362073,-15.02717357,9.745357296,-1.741218739e-06,5.399847218,5.087865181e-08,-27.7827412,-23.43620198,-6.999836222,-6.339934912e-05,29.69089637,-0.0002726271147
15,-27.16324874,-15.02717367,9.745357384,-1.741218739e-06,5.399847218,5.087865181e-08,-27.46888185,-23.43620226,-6.999836402,-6.322201301e-05,29.69089655,-0.0002723398304
16,-26.83458608,-15.02717378,9.745357476,-1.741218739e-06,5.399847218,5.087865181e-08,-27.13652632,-23.43620257,-6.999836592,-6.303422622e-05,29.69089674,-0.0002720356161
17,-26.48803473,-15.02717389,9.745357574,-1.741218739e-06,5.399847218,5.087865181e-08,-26.7860811,-23.43620289,-6.999836792,-6.283621844e-05,29.69089694,-0.0002717148437
18,-26.1239967,-15.027174,9.745357677,-1.741218739e-06,5.399847218,5.087865181e-08,-26.41795271,-23.43620323,-6.999837003,-6.262821936e-05,29.69089715,-0.0002713778854
19,-25.74287397,-15.02717412,9.745357784,-1.741218739e-06,5.399847218,5.087865181e-08,-26.03254766,-23.43620358,-6.999837223,-6.241045865e-05,29.69089737,-0.0002710251133
20,-25.34506854,-15.02717425,9.745357897,-1.741218739e-06,5.399847218,5.087865181e-08,-25.63027245,-23.43620395,-6.999837453,-6.218316601e-05,29.6908976,-0.0002706568995
21,-24.93098239,-15.02717438,9.745358013,-1.741218739e-06,5.399847218,5.087865181e-08,-25.21153361,-23.43620433,-6.999837693,-6.194657112e-05,29.69089784,-0.0002702736161
22,-24.50101753,-15.02717452,9.745358135,-1.741218739e-06,5.399847218,5.087865181e-08,-24.77673763,-23.43620473,-6.999837942,-6.170090366e-05,29.69089809,-0.0002698756351
23,-24.05557594,-15.02717466,9.74535826,-1.741218739e-06,5.399847218,5.087865181e-08,-24.32629103,-23.43620514,-6.999838199,-6.144639333e-05,29.69089834,-0.0002694633286
