round,inner_step,G_norm,d_norm,alpha
1,1,16.3676325,10.2946923,1
1,2,3.812509912,3.401943187,1
1,3,0.4439316531,0.8861545679,1
1,4,1.502724676,6.224103416,1
1,5,2.905879629,2.426384652,1
1,6,0.4106212466,1.353316052,1
1,7,2.532569247,3.39000694,1
1,8,0.7093979275,0.869097543,1
1,9,0.05091564154,0.1340001266,1
1,10,3.548825071,3.169368046,1
1,11,0.2654135869,0.2633381358,1
1,12,0.004857893853,0.008807329337,1
1,13,1.797752596,0.5464564951,1
1,14,0.009769017058,0.005294681457,1
1,15,2.629389871,8.568765711,1
1,16,9.45803268,4.145946324,1
1,17,1.625972929,2.78869615,1
1,18,0.8672011537,1.091530551,1
1,19,0.1468106418,0.382981898,1
1,20,0.01619055162,0.02895413914,1
1,21,2.716457926,1.186165087,1
1,22,0.1511981293,8.532050746,1
1,23,7.61893327,3.085287637,1
1,24,0.897786311,2.086370857,1
1,25,0.5268521058,1.246721073,1
1,26,0.1912188125,1.481213122,1
1,27,0.233991982,7.932082043,1
1,28,6.763493643,2.623021647,1
1,29,0.73462403,1.66236189,1
1,30,0.3371115074,0.7233998537,1
1,31,0.06791188976,0.2790177281,1
1,32,1.923824307,1.294345571,1
1,33,0.09835513724,0.5225660222,1
1,34,1.201954827,1.131435842,1
1,35,0.0395055442,0.0722165041,1
1,36,1.145446602,0.9958354609,1
1,37,0.02266689211,0.03128951521,1
1,38,1.073034603,0.7778618373,1
1,39,0.01577025687,0.05500607137,1
1,40,0.8834895874,1.06482979,1
1,41,0.1173480912,0.7979504422,1
1,42,0.1083859113,2.042410994,1
1,43,0.4122287969,1.245622355,1
1,44,0.1120828559,0.7987380381,1
1,45,0.1081612576,2.039255431,1
1,46,0.410964834,1.243549116,1
1,47,0.1117580921,0.7977895127,1
1,48,0.1082105621,2.036234668,1
1,49,0.4097125891,1.241472203,1
1,50,0.1114338871,0.7968432951,1
1,51,0.108259998,2.033235219,1
1,52,0.4084696463,1.239405776,1
1,53,0.1111124,0.7959027676,1
1,54,0.1083093305,2.030268874,1
1,55,0.4072408898,1.237358122,1
1,56,0.1107948933,0.7949716694,1
1,57,0.1083583559,2.027346811,1
1,58,0.4060309438,1.235337083,1
1,59,0.1104825573,0.7940535447,1
1,60,0.1084068777,2.024480119,1
1,61,0.4048443251,1.233350398,1
1,62,0.1101765404,0.7931518441,1
1,63,0.1084547046,2.021678222,1
1,64,0.403684963,1.231404986,1
1,65,0.1098778476,0.7922696725,1
1,66,0.1085016655,2.018950452,1
1,67,0.4025566119,1.229527629,1
1,68,0.1095856451,0.7914004946,1
1,69,0.1085481046,2.01627802,1
1,70,0.4014515335,1.228473924,1
1,71,0.1092319441,0.7901802332,1
1,72,0.1086138524,2.012654501,1
1,73,0.3999534714,1.228958278,1
1,74,0.1086170104,0.78763017,1
1,75,0.1087524278,2.005340123,1
1,76,0.3969310207,1.238242665,1
1,77,0.1074736635,0.7784075656,1
