Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,43,0.2725732112,43,0.2725732112,-12.51580667,-15.02715947,9.745344775,-1.741218739e-06,5.39980296,5.087865181e-08,-12.6583471,-23.43620788,-6.999800617,-5.4852897e-05,29.69089509,-0.0003137135129,-12.51580667,-15.02715947,9.745344775,-1.741218739e-06,5.39980296,5.087865181e-08,-12.6583471,-23.43620788,-6.999800617,-5.4852897e-05,29.69089509,-0.0003137135129
q1,1,53,0.6558328209,63,0.3511773409,-5.489641482,-15.0271617,9.745346757,-1.741218739e-06,5.399798895,5.087865181e-08,-5.552889938,-23.43621113,-6.999800617,-5.08383826e-05,29.69089509,-0.0003072100042,-9.177430282,-14.04820297,5.896670354,0.01482272481,5.373976337,-0.01153490353,-6.41543,-18.51431263,-4.932054301,-0.01178914684,29.48740639,-0.01184283468
peak,1,61,0.9272334539,103,0.3555614984,0.367662472,-15.02716356,9.745348409,-1.741218739e-06,5.399795506,5.087865181e-08,0.3705151063,-23.43621384,-6.999800617,-4.749171619e-05,29.69089509,-0.0003017884085,7.480900194,-14.84255374,4.373760277,-0.02444945802,5.563142957,-0.01503034426,3.070176376,-15.73473996,-3.409018968,0.0653000945,29.35116726,-0.01533264325
q3,1,68,0.6559168864,118,0.3494001643,5.489285994,-15.02716519,9.745349854,-1.741218739e-06,5.399792544,5.087865181e-08,5.549937387,-23.43621621,-6.999800617,-4.456539282e-05,29.69089509,-0.000297047768,9.526834708,-15.07057845,7.271191938,-0.01554077751,5.466118304,-0.01153490353,7.471629853,-19.96539299,-5.382189407,0.0287991916,29.5323055,-0.01183170828
Tail,1,77,0.2645943041,132,0.2645943041,11.83785872,-15.02716721,9.745351645,-1.741218739e-06,5.399788871,5.087865181e-08,11.97015529,-23.43621915,-6.999800617,-4.093803196e-05,29.69089509,-0.0002911714477,11.83785872,-15.02716721,9.745351645,-1.741218739e-06,5.399788871,5.087865181e-08,11.97015529,-23.43621915,-6.999800617,-4.093803196e-05,29.69089509,-0.0002911714477
Head,2,59,0.338281377,59,0.338281377,-9.885156176,-14.26304701,6.897088537,0.01250532527,5.372906952,-0.008741905175,-7.561673292,-19.82758486,-5.497223556,-0.01184269515,29.54231071,-0.009050804661,-9.885156176,-14.26304701,6.897088537,0.01250532527,5.372906952,-0.008741905175,-7.561673292,-19.82758486,-5.497223556,-0.01184269515,29.54231071,-0.009050804661
q1,2,72,0.411689108,73,0.3499751571,-6.228761978,-13.86368766,4.211653931,0.01185863452,5.410237011,-0.01537755398,-4.10662447,-16.15273502,-3.857607436,0.002070525408,29.38598306,-0.01568400567,-7.747442084,-12.62242372,3.089482219,0.008389276007,5.152053498,-0.02319424578,-4.671170416,-16.27551277,-4.086614441,-0.01125503772,29.40548387,-0.02350108175
peak,2,84,0.4670896859,87,0.3584007975,-0.5279980544,-14.10665701,3.240971991,-0.00330298576,5.495576197,-0.01642177059,-1.390222364,-14.51627989,-3.009955096,0.03604083939,29.31037619,-0.0167270564,-4.046803444,-11.17465809,-0.3808322577,0.002732784446,4.925801588,-0.02849159392,-1.605348505,-13.35369321,-2.906284896,0.004329027829,29.30309045,-0.02879648167
q3,2,95,0.4103980866,107,0.3519362504,4.703365563,-14.54824734,3.524792467,-0.01846933998,5.558017796,-0.01551358408,1.08190956,-14.62893506,-2.948720802,0.06186241904,29.30819587,-0.01581757112,5.032688455,-12.35788406,1.320838562,-0.03107286627,5.190159259,-0.02590988906,1.972063113,-13.88059175,-2.934442344,0.03781094796,29.3027541,-0.02621270918
Tail,2,109,0.3461068402,122,0.3461068402,8.650535006,-14.98660445,5.340536397,-0.02392107553,5.534833457,-0.01494707569,4.744022268,-17.1389198,-4.054194868,0.05536734759,29.40935746,-0.0152474781,8.650535006,-14.98660445,5.340536397,-0.02392107553,5.534833457,-0.01494707569,4.744022268,-17.1389198,-4.054194868,0.05536734759,29.40935746,-0.0152474781
