round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,125,13,13,-1,2000,0.4085989043,33.975938,206.7808626,204.4155936,152.7287048,669.5975927,0.09124224049,0.1658976523
