Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.150667903,0,0.150667903
1,0.1507519962,1,0.1507519962
2,0.1510023967,2,0.1510023967
3,0.1514162831,3,0.1514162831
4,0.1519908217,4,0.1519908217
5,0.1527231514,5,0.1527231514
6,0.1536103649,6,0.1536103649
7,0.1546494837,7,0.1546494837
8,0.1558374311,8,0.1558374311
9,0.1572296273,9,0.1572296273
10,0.15890183,10,0.15890183
11,0.160733521,11,0.160733521
12,0.1627209798,12,0.1627209798
13,0.1648601849,13,0.1648601849
14,0.1671467589,14,0.1671467589
15,0.1695759114,15,0.1695759114
16,0.1721423823,16,0.1721423823
17,0.1748403849,17,0.1748403849
18,0.1776635498,18,0.1776635498
19,0.1806048709,19,0.1806048709
20,0.1836566537,20,0.1836566537
21,0.1868104673,21,0.1868104673
22,0.190057101,22,0.190057101
23,0.1933865274,23,0.1933865274
24,0.1967878708,24,0.1967878708
25,0.2002493854,25,0.2002493854
26,0.2037584419,26,0.2037584419
27,0.2073015241,27,0.2073015241
28,0.2108642378,28,0.2108642378
29,0.2144313321,29,0.2144313321
30,0.2179867335,30,0.2179867335
31,0.2215135953,31,0.2215135953
32,0.2249943605,32,0.2249943605
33,0.2284108418,33,0.2284108418
34,0.2317443148,34,0.2317443148
35,0.2349756285,35,0.2349756285
36,0.2380853292,36,0.2380853292
37,0.2410537987,37,0.2410537987
38,0.2438614065,38,0.2438614065
39,0.2464886716,39,0.2464886716
40,0.2489164357,40,0.2489164357
41,0.2511260427,41,0.2511260427
42,0.2748029911,42,0.2748029911
43,0.3020948958,43,0.3020948958
44,0.330624127,44,0.330624127
45,0.3601597134,45,0.3440628236
46,0.3904185733,46,0.3563138214
47,0.4210669628,47,0.3673645365
48,0.4548321718,48,0.3772201224
49,0.5116689331,49,0.3859009378
50,0.5702976541,50,0.3934401671
51,0.6296154491,51,0.3998816453
52,0.6883464711,52,0.4052779079
53,0.7450813438,53,0.4096884734
54,0.7983303086,54,0.4131783448
55,0.8465877432,55,0.4158167149
56,0.8884043413,56,0.4176758496
57,0.9224621247,57,0.4214784786
58,0.9476467279,58,0.4249023694
59,0.9631112143,59,0.4271548696
60,0.9683260929,60,0.4283172994
61,0.9631112143,61,0.428483535
62,0.9476467279,62,0.4277586441
63,0.9224621247,63,0.4262572898
64,0.8884043413,64,0.4241019582
65,0.8465877432,65,0.4214210798
66,0.7983303086,66,0.4183471229
67,0.7450813438,67,0.4150147351
68,0.6883464711,68,0.4115590083
69,0.6296154491,69,0.4081139236
70,0.5702976541,70,0.4048110229
71,0.5116689331,71,0.4021763879
72,0.4548321718,72,0.4012883878
73,0.4006925072,73,0.4007077194
74,0.3499468031,74,0.4004307439
75,0.3030859265,75,0.4004194745
76,0.2702126138,76,0.4006370283
77,0.2548197867,77,0.4010476684
78,0.2530995243,78,0.4016168653
79,0.2511260427,79,0.4023113766
80,0.2489164357,80,0.4030993455
81,0.2464886716,81,0.4039504139
82,0.2438614065,82,0.4048358495
83,0.2410537987,83,0.4057286827
84,0.2380853292,84,0.4066038496
85,0.2349756285,85,0.4074383376
86,0.2317443148,86,0.4082113298
87,0.2284108418,87,0.4089043428
88,0.2249943605,88,0.4095013556
89,0.2215135953,89,0.4099889245
90,0.2179867335,90,0.4103562812
91,0.2144313321,91,0.4105954114
92,0.2108642378,92,0.4107011108
93,0.2073015241,93,0.410671018
94,0.2037584419,94,0.4105056216
95,0.2002493854,95,0.4102082438
96,0.1967878708,96,0.4097849979
97,0.1933865274,97,0.4092447245
98,0.190057101,98,0.4085989043
99,0.1868104673,99,0.407878885
100,0.1836566537,100,0.4070768283
101,0.1806048709,101,0.4061981416
102,0.1776635498,102,0.4052483823
103,0.1748403849,103,0.4042332746
104,0.1721423823,104,0.4031587264
105,0.1695759114,105,0.4020308469
106,0.1671467589,106,0.4008559648
107,0.1648601849,107,0.3996406452
108,0.1627209798,108,0.3983917072
109,0.160733521,109,0.39711624
110,0.15890183,110,0.3958216183
111,0.1572296273,111,0.3945155165
112,0.1558374311,112,0.3932059219
113,0.1546494837,113,0.3919011462
114,0.1536103649,114,0.3906098352
115,0.1527231514,115,0.3893409784
116,0.1519908217,116,0.3888457596
117,0.1514162831,117,0.3893469872
118,0.1510023967,118,0.390068017
119,0.1507519962,119,0.3910281619
120,0.150667903,120,0.3922468941
nan,nan,121,0.3937437618
