Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.1596277648,0,0.1596277648
1,0.1597180348,1,0.1597180348
2,0.1599868518,2,0.1599868518
3,0.160431233,3,0.160431233
4,0.1610481953,4,0.1610481953
5,0.1618347394,5,0.1618347394
6,0.1627878274,6,0.1627878274
7,0.1639043573,7,0.1639043573
8,0.1651811319,8,0.1651811319
9,0.1666148257,9,0.1666148257
10,0.1682019476,10,0.1682019476
11,0.1699388009,11,0.1699388009
12,0.1718214422,12,0.1718214422
13,0.1738456371,13,0.1738456371
14,0.1760068157,14,0.1760068157
15,0.1783000272,15,0.1783000272
16,0.1807198936,16,0.1807198936
17,0.1832605654,17,0.1832605654
18,0.1859156765,18,0.1859156765
19,0.1886783024,19,0.1886783024
20,0.1915409204,20,0.1915409204
21,0.194495373,21,0.194495373
22,0.1975328357,22,0.1975328357
23,0.2006437897,23,0.2006437897
24,0.2038180009,24,0.2038180009
25,0.207044505,25,0.207044505
26,0.2103116011,26,0.2103116011
27,0.2136068534,27,0.2136068534
28,0.2169171028,28,0.2169171028
29,0.2202888991,29,0.2202888991
30,0.2240070723,30,0.2240070723
31,0.2276998852,31,0.2276998852
32,0.2313492614,32,0.2313492614
33,0.2349364374,33,0.2349364374
34,0.238442057,34,0.238442057
35,0.2418462808,35,0.2418462808
36,0.2451289118,36,0.2451289118
37,0.2482695358,37,0.2482695358
38,0.2512476759,38,0.2512476759
39,0.2540429589,39,0.2540429589
40,0.256635293,40,0.256635293
41,0.2590050541,41,0.2590050541
42,0.261133277,42,0.261133277
43,0.2725826358,43,0.2725826358
44,0.2979967604,44,0.2842365398
45,0.324341596,45,0.2950945833
46,0.3513818898,46,0.3051278144
47,0.3788388729,47,0.3143197985
48,0.4063928689,48,0.3226653884
49,0.4511183061,49,0.3301694516
50,0.5021467691,50,0.3368456048
51,0.5539840633,51,0.3427149921
52,0.6056049124,52,0.3478051335
53,0.6558668201,53,0.352148859
54,0.7036324473,54,0.3557833376
55,0.7609964228,55,0.358749204
56,0.8125875248,56,0.3610897806
57,0.8565276596,57,0.3628503908
58,0.8911329789,58,0.364077756
59,0.9150252074,59,0.3648194695
60,0.927226841,60,0.3651235395
61,0.9272306948,61,0.3650379915
62,0.9150366138,62,0.3646105256
63,0.8911514842,63,0.3638882186
64,0.8565525427,64,0.3629172678
65,0.8126178463,65,0.3617427685
66,0.761031087,66,0.3604085222
67,0.7036702702,67,0.3589568696
68,0.6558964438,68,0.357428545
69,0.605635852,69,0.3558625479
70,0.5540156252,70,0.3542960271
71,0.5021783114,71,0.3527641742
72,0.4511492578,72,0.3514705489
73,0.4018084286,73,0.3511277539
74,0.3548734815,74,0.3509215928
75,0.3108936112,75,0.3512400426
76,0.2702529235,76,0.3520501552
77,0.2645940672,77,0.3529299197
78,0.2630022654,78,0.3538437888
79,0.2611337542,79,0.3547585223
80,0.2590055926,80,0.3556433997
81,0.2566358906,81,0.356470432
82,0.2540436127,82,0.3572145645
83,0.2512483832,83,0.3578538611
84,0.2482702937,84,0.358369662
85,0.2451297174,85,0.3587467095
86,0.2418471311,86,0.3589732332
87,0.2384429489,87,0.3590409928
88,0.2349373679,88,0.3589452746
89,0.2313502276,89,0.3586848399
90,0.2277008841,90,0.3582618272
91,0.2240081011,91,0.3584126049
92,0.2202899549,92,0.3587713469
93,0.2169180885,93,0.3594826529
94,0.2136078607,94,0.3611798891
95,0.2103126277,95,0.3624898447
96,0.207045549,96,0.3634146255
97,0.2038190604,97,0.3639602166
98,0.200644863,98,0.3641362306
99,0.197533921,99,0.3639556038
100,0.1944964688,100,0.3634342523
101,0.1915420252,101,0.3625906957
102,0.1886794148,102,0.3614456633
103,0.1859167954,103,0.3600216892
104,0.1832616897,104,0.3592241972
105,0.1807210224,105,0.3591071969
106,0.1783011595,106,0.3590082098
107,0.1760079508,107,0.3589235556
108,0.1757104649,108,0.3588473421
109,0.1754743004,109,0.3587737639
110,0.1752496276,110,0.3586971712
111,0.175038039,111,0.3586121343
112,0.1748410521,112,0.3585135066
113,0.1746601045,113,0.3583964834
114,0.1744965488,114,0.3582566575
115,0.1743516477,115,0.3580900704
116,0.1742265684,116,0.357893259
117,0.1741223777,117,0.3576632982
118,0.1740400361,118,0.3573978374
119,0.1739803918,119,0.3570951326
120,0.1739441746,120,0.3567540715
121,0.1739319895,121,0.356374194
nan,nan,122,0.3559557054
nan,nan,123,0.3554994839
nan,nan,124,0.3550070815
nan,nan,125,0.3544807191
nan,nan,126,0.3539232744
nan,nan,127,0.3533382648
nan,nan,128,0.3527298238
nan,nan,129,0.352102672
nan,nan,130,0.3514620831
nan,nan,131,0.3508138445
nan,nan,132,0.3501642143
nan,nan,133,0.3495198731
nan,nan,134,0.3500290407
nan,nan,135,0.3514537674
nan,nan,136,0.35295253
nan,nan,137,0.3544440361
nan,nan,138,0.35584554
nan,nan,139,0.3570733134
nan,nan,140,0.3585499145
nan,nan,141,0.3627495939
nan,nan,142,0.3664245807
nan,nan,143,0.3694811736
nan,nan,144,0.3718281168
nan,nan,145,0.3733778557
nan,nan,146,0.3740477828
nan,nan,147,0.3737614453
nan,nan,148,0.372449694
nan,nan,149,0.3700517598
nan,nan,150,0.3665162507
nan,nan,151,0.3618020736
nan,nan,152,0.3558792909
nan,nan,153,0.3487299311
nan,nan,154,0.3403487755
nan,nan,155,0.3307441455
nan,nan,156,0.3199387107
nan,nan,157,0.3079703311
nan,nan,158,0.2948929306
nan,nan,159,0.2807773815
nan,nan,160,0.2657876818
nan,nan,161,0.2652387158
nan,nan,162,0.2645940672
nan,nan,163,0.2630022654
nan,nan,164,0.2611337542
nan,nan,165,0.2590055926
nan,nan,166,0.2566358906
nan,nan,167,0.2540436127
nan,nan,168,0.2512483832
nan,nan,169,0.2482702937
nan,nan,170,0.2451297174
nan,nan,171,0.2418471311
nan,nan,172,0.2384429489
nan,nan,173,0.2349373679
nan,nan,174,0.2313502276
nan,nan,175,0.2277008841
nan,nan,176,0.2240081011
nan,nan,177,0.2202899549
nan,nan,178,0.2169180885
nan,nan,179,0.2136078607
nan,nan,180,0.2103126277
nan,nan,181,0.207045549
nan,nan,182,0.2038190604
nan,nan,183,0.200644863
nan,nan,184,0.197533921
nan,nan,185,0.1944964688
nan,nan,186,0.1915420252
nan,nan,187,0.1886794148
nan,nan,188,0.1859167954
nan,nan,189,0.1832616897
nan,nan,190,0.1807210224
nan,nan,191,0.1783011595
nan,nan,192,0.1760079508
nan,nan,193,0.1757104649
nan,nan,194,0.1754743004
nan,nan,195,0.1752496276
nan,nan,196,0.175038039
nan,nan,197,0.1748410521
nan,nan,198,0.1746601045
nan,nan,199,0.1744965488
nan,nan,200,0.1743516477
nan,nan,201,0.1742265684
nan,nan,202,0.1741223777
nan,nan,203,0.1740400361
nan,nan,204,0.1739803918
nan,nan,205,0.1739441746
nan,nan,206,0.1739319895
