round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,188,50,-1,-1,100,0.52866902,239.611965,164.1879528,253.188197,315.0690759,191.3073182,0.008936493368,0.01004614897
2,119,50,-1,-1,100,0.3805571576,152.18401,963.7367693,951.9109853,903.7919835,1000.029987,0.08396934567,0.02876625877
3,79,50,-1,-1,100,0.3720975604,101.732646,250.2399515,245.3914729,244.9241244,245.8588213,0.04468853865,0.02555254261
