Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.1596338203,0,0.1596338203
1,0.1597240899,1,0.1597240899
2,0.1599929056,2,0.1599929056
3,0.1604372844,3,0.1604372844
4,0.1610542434,4,0.1610542434
5,0.1618407829,5,0.1618407829
6,0.162793865,6,0.162793865
7,0.1639103871,7,0.1639103871
8,0.1651871521,8,0.1651871521
9,0.166620834,9,0.166620834
10,0.1682079413,10,0.1682079413
11,0.1699447771,11,0.1699447771
12,0.1718273973,12,0.1718273973
13,0.1738515672,13,0.1738515672
14,0.1760127165,14,0.1760127165
15,0.1783058935,15,0.1783058935
16,0.1807257202,16,0.1807257202
17,0.1832663461,17,0.1832663461
18,0.1859214047,18,0.1859214047
19,0.1886839709,19,0.1886839709
20,0.1915465214,20,0.1915465214
21,0.194500898,21,0.194500898
22,0.1975382756,22,0.1975382756
23,0.200649135,23,0.200649135
24,0.2038232413,24,0.2038232413
25,0.2070496296,25,0.2070496296
26,0.2103165987,26,0.2103165987
27,0.2136117123,27,0.2136117123
28,0.2169218104,28,0.2169218104
29,0.2202947234,29,0.2202947234
30,0.2240127193,30,0.2240127193
31,0.2277053389,31,0.2277053389
32,0.2313545053,32,0.2313545053
33,0.2349414548,33,0.2349414548
34,0.238446831,34,0.238446831
35,0.2418507944,35,0.2418507944
36,0.2451331482,36,0.2451331482
37,0.2482734785,37,0.2482734785
38,0.2512513085,38,0.2512513085
39,0.2540462659,39,0.2540462659
40,0.2566382594,40,0.2566382594
41,0.2590076656,41,0.2590076656
42,0.2611355207,42,0.2611355207
43,0.2725778685,43,0.2725778685
44,0.2979927164,44,0.2841544712
45,0.3243383532,45,0.2947579651
46,0.3513795056,46,0.3043498764
47,0.3788373783,47,0.3129057211
48,0.4063922635,48,0.3204134069
49,0.4509744995,49,0.326871649
50,0.5020060417,50,0.3322884611
51,0.5538490416,51,0.3366797648
52,0.6054781732,52,0.3400681397
53,0.6557507576,53,0.342481726
54,0.7034813065,54,0.3439532771
55,0.7608643912,55,0.3445193545
56,0.8124774531,56,0.3442196493
57,0.8564413737,57,0.3430964132
58,0.8910711418,58,0.3411939799
59,0.9149872731,59,0.3385583577
60,0.9272111072,60,0.3367352249
61,0.9272344495,61,0.3411289429
62,0.9150563619,62,0.3448902617
63,0.8911832286,63,0.3480434282
64,0.8565920911,64,0.3506151047
65,0.8126611121,65,0.3526341193
66,0.7610743547,66,0.3535836796
67,0.7037104038,67,0.3546632037
68,0.6559137848,68,0.3558196962
69,0.6056484446,69,0.3569652034
70,0.5540227413,70,0.3579921357
71,0.5021796366,71,0.3587873802
72,0.451144848,72,0.35924523
73,0.4017986481,73,0.3592789593
74,0.3548589317,74,0.3588307192
75,0.3108750553,75,0.3578793596
76,0.2702312146,76,0.3564458266
77,0.2645921067,77,0.3545959362
78,0.2629999345,78,0.3524405535
79,0.2611310656,79,0.3501334762
80,0.2590025601,80,0.3478675709
81,0.2566325289,81,0.345817366
82,0.2540399373,82,0.3440767532
83,0.2512444103,83,0.3426737634
84,0.24826604,84,0.3416260553
85,0.2451251997,85,0.3409421343
86,0.2418423666,86,0.3433243348
87,0.2384379549,87,0.3466659065
88,0.2349321613,88,0.3498934587
89,0.2313448253,89,0.3530172843
90,0.2276953027,90,0.3560446621
91,0.2240023565,91,0.3589799415
92,0.2202840628,92,0.3618246134
93,0.2169120963,93,0.3645773622
94,0.2136017626,94,0.3672340954
95,0.2103064353,95,0.3697879486
96,0.2070392731,96,0.3722075439
97,0.2038127114,97,0.3744731666
98,0.2006384504,98,0.3765442361
99,0.1975274538,99,0.3783835548
100,0.1944899552,100,0.379957872
101,0.1915354728,101,0.3812384206
102,0.1886728305,102,0.3822014051
103,0.1859101854,103,0.3828284262
104,0.1832550595,104,0.3831068249
105,0.1807143769,105,0.3830299327
106,0.178294503,106,0.3825972198
107,0.1760012871,107,0.3818143339
108,0.1757089224,108,0.3806930285
109,0.1754727427,109,0.3792509838
110,0.175248056,110,0.377511526
111,0.1750364548,111,0.3755032556
112,0.1748394564,112,0.3732596005
113,0.1746584985,113,0.3708183076
114,0.1744949337,114,0.3682208929
115,0.1743500246,115,0.36551207
116,0.1742249387,116,0.3627391735
117,0.1741207425,117,0.3599515993
118,0.1740383965,118,0.3572002749
119,0.1739787491,119,0.3550737008
120,0.1739425301,120,0.3547919423
121,0.1739303444,121,0.3547293578
nan,nan,122,0.3548238546
nan,nan,123,0.3550096455
nan,nan,124,0.3552890299
nan,nan,125,0.3579639144
nan,nan,126,0.3605057642
nan,nan,127,0.3628371275
nan,nan,128,0.3648797759
nan,nan,129,0.3665556428
nan,nan,130,0.3677878165
nan,nan,131,0.3685015711
nan,nan,132,0.36862541
nan,nan,133,0.3680921001
nan,nan,134,0.3668396703
nan,nan,135,0.3648123503
nan,nan,136,0.3619614295
nan,nan,137,0.3582460181
nan,nan,138,0.3536336994
nan,nan,139,0.3481010676
nan,nan,140,0.3416341515
nan,nan,141,0.3342287307
nan,nan,142,0.3258905572
nan,nan,143,0.3166354963
nan,nan,144,0.3064896064
nan,nan,145,0.2954891742
nan,nan,146,0.2836807208
nan,nan,147,0.2711209884
nan,nan,148,0.2668624307
nan,nan,149,0.2657930849
nan,nan,150,0.2647953899
nan,nan,151,0.2638659002
nan,nan,152,0.2629999345
nan,nan,153,0.2611310656
nan,nan,154,0.2590025601
nan,nan,155,0.2566325289
nan,nan,156,0.2540399373
nan,nan,157,0.2512444103
nan,nan,158,0.24826604
nan,nan,159,0.2451251997
nan,nan,160,0.2418423666
nan,nan,161,0.2384379549
nan,nan,162,0.2349321613
nan,nan,163,0.2313448253
nan,nan,164,0.2276953027
nan,nan,165,0.2240023565
nan,nan,166,0.2202840628
nan,nan,167,0.2169120963
nan,nan,168,0.2136017626
nan,nan,169,0.2103064353
nan,nan,170,0.2070392731
nan,nan,171,0.2038127114
nan,nan,172,0.2006384504
nan,nan,173,0.1975274538
nan,nan,174,0.1944899552
nan,nan,175,0.1915354728
nan,nan,176,0.1886728305
nan,nan,177,0.1859101854
nan,nan,178,0.1832550595
nan,nan,179,0.1807143769
nan,nan,180,0.178294503
nan,nan,181,0.1760012871
nan,nan,182,0.1757089224
nan,nan,183,0.1754727427
nan,nan,184,0.175248056
nan,nan,185,0.1750364548
nan,nan,186,0.1748394564
nan,nan,187,0.1746584985
nan,nan,188,0.1744949337
nan,nan,189,0.1743500246
nan,nan,190,0.1742249387
nan,nan,191,0.1741207425
nan,nan,192,0.1740383965
nan,nan,193,0.1739787491
nan,nan,194,0.1739425301
nan,nan,195,0.1739303444
