Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,44,0.330624127,44,0.330624127,-11.71555556,-10,4,0,6,0,-11.71555556,-39,12,0,27,0,-11.71555556,-10,4,0,6,0,-11.71555556,-39,12,0,27,0
q1,1,52,0.6883464711,65,0.4034687967,-5.964444444,-10,4,0,6,0,-5.964444444,-39,12,0,27,0,-9.645134634,-3.234062629,9.069300249,0.006399938315,6.435841992,-0.01153493384,-6.109547149,-39.24321424,11.81262266,-0.01240525748,26.9904788,-0.01153497519
peak,1,60,0.9683260929,91,0.4080628544,8.326672685e-15,-10,4,0,6,0,8.326672685e-15,-39,12,0,27,0,-0.008964876536,1.704033718,12.73527079,-0.01552934861,6.907764006,-0.01503036608,-0.01441233528,-39.40144349,11.69271821,-0.01503023718,26.98661718,-0.01503036575
q3,1,68,0.6883464711,117,0.403391516,5.964444444,-10,4,0,6,0,5.964444444,-39,12,0,27,0,9.651020498,-3.228132622,9.083162839,-0.03063629286,6.438677114,-0.01153493384,6.08818712,-39.24421869,11.81228317,-0.01066678671,26.99047748,-0.01153497519
Tail,1,76,0.2702126138,138,0.2702126138,11.71555556,-10,4,0,6,0,11.71555556,-39,12,0,27,0,11.71555556,-10,4,0,6,0,11.71555556,-39,12,0,27,0
