round,inner_step,G_norm,d_norm,alpha
1,1,14.73992397,14.73992397,0.7284824805
1,2,14.02920785,19.35861725,0.4105906114
1,3,5.071883962,5.665387358,0.5391099633
1,4,5.892051949,9.66968354,0.500434891
1,5,5.545924522,10.22777285,1.374548641
1,6,14.53517927,71.75104498,0.05474345337
1,7,14.96169754,77.48603969,0.04847266505
1,8,14.29736681,72.18758675,0.05210508216
1,9,12.69051895,58.26748162,0.05692408088
1,10,11.03389457,45.39854951,0.06360964685
1,11,10.40710103,41.6890938,0.07101864352
1,12,10.72730487,45.55027468,0.07144489262
1,13,10.97588467,48.90426916,0.0645128155
1,14,10.27628471,44.05352005,0.05848539252
1,15,8.992774915,34.88627577,0.05789635307
1,16,8.071307292,29.21642757,0.06300070846
1,17,8.044204683,30.10012255,0.07092291349
1,18,8.945260616,38.27519589,0.07522860566
1,19,10.35953645,52.37163326,0.07105916971
1,20,11.38917364,64.3232041,0.06145731025
1,21,11.28735605,64.18966445,0.05345470047
1,22,10.28467922,54.28892572,0.05000324327
1,23,9.159662215,44.04000024,0.05076317924
1,24,8.524915486,39.10440141,0.05450755307
1,25,8.63136899,41.02127852,0.05805176383
1,26,9.338491922,48.93208219,0.05659363415
1,27,10.05753413,57.6550039,0.05007162457
1,28,10.10439388,59.07596799,0.04384589346
1,29,9.384498631,51.82449857,0.04080335411
1,30,8.352725588,41.90279523,0.04089060894
1,31,7.538627454,34.95734556,0.04349974408
1,32,7.259488383,33.21598433,0.0472790855
1,33,7.557787624,36.77756514,0.04951870983
1,34,8.205059303,44.10295245,0.04815786132
1,35,8.741206968,50.79585139,0.04432075968
1,36,8.71476234,51.21738484,0.04046337552
1,37,8.007412773,43.9571957,0.03779677476
1,38,6.887765329,33.22773746,0.0365700718
1,39,5.759966361,23.92557964,0.03685445713
1,40,4.912222136,18.07083806,0.03879019193
1,41,4.472428985,15.62912078,0.04237867026
1,42,4.471133105,16.25007009,0.04678473882
1,43,4.87598773,19.94038396,0.04993516528
1,44,5.544401217,26.38402456,0.04977252745
1,45,6.141981386,32.96976507,0.04641504813
1,46,6.25969116,34.82782955,0.0423525164
1,47,5.825221931,30.73242134,0.04015587672
1,48,5.213168719,25.17178703,0.0408987418
1,49,4.838451839,22.22568271,0.04431970714
1,50,4.897041906,23.29357935,0.04864977048
1,51,5.374657468,28.57133864,0.05086226114
1,52,6.04724027,36.67149468,0.04909725635
1,53,6.491038851,42.74549494,0.04460014626
1,54,6.356034052,41.47301639,0.04027574274
1,55,5.722680687,34.09967447,0.03789812384
1,56,4.964788558,26.1375672,0.0377263818
1,57,4.387916028,20.8786465,0.03950869132
1,58,4.130563895,18.95315143,0.04274991322
1,59,4.226795554,20.2886698,0.0463115091
1,60,4.642601407,24.91121722,0.04833130197
1,61,5.23214857,32.06862198,0.0471947169
1,62,5.667752884,38.05546724,0.04309849399
1,63,5.560889867,37.05502882,0.03828208828
1,64,4.849463276,28.59697986,0.03489245189
1,65,3.886832478,18.78082051,0.03365749095
1,66,3.054900795,12.0015535,0.03465056439
1,67,2.526801716,8.596053074,0.03791807691
1,68,2.321592561,7.624135525,0.04292609925
1,69,2.399951513,8.497951904,0.0476859631
1,70,2.688515153,11.00068414,0.04984083497
1,71,3.051904185,14.50093529,0.04893188853
1,72,3.293096437,17.20038493,0.04633044215
1,73,3.262946831,17.19593218,0.04382425638
1,74,3.001892407,14.85536068,0.04281365722
1,75,2.694541664,12.26080672,0.04393449137
