round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,323,8,8,-1,20480,0.3527632459,70.227511,477.0983677,476.4751531,579.2764103,285.5585327,0.06864365542,0.1056270841
2,272,8,8,-1,2560,0.3562545082,58.575507,350.4745203,347.190702,411.5565889,227.6540547,0.04942312527,0.07906945998
3,74,8,8,-1,2560,0.3585561414,16.360703,189.0262848,185.3450266,181.6957629,192.1222305,0.04945875601,0.05338512378
