Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,41,0.2613218884,41,0.2613218884,-14.30258924,-21.77313691,21.21717011,-0.0001422992163,0.5560282808,0.0001218851659,-14.00289569,-23.19372674,-6.099015362,-0.000267101653,29.29236356,0.0003051261801,-14.30258924,-21.77313691,21.21717011,-0.0001422992163,0.5560282808,0.0001218851659,-14.00289569,-23.19372674,-6.099015362,-0.000267101653,29.29236356,0.0003051261801
q1,1,52,0.6447247932,55,0.3498494029,-6.586091945,-21.77312358,21.21715444,-0.0001446757864,0.5560198282,0.0001276627171,-6.281559375,-23.19363157,-6.098960964,-0.0002666165514,29.29227951,0.0002933216596,-12.28287821,-21.37977179,20.00562619,-0.01037757146,0.4249246732,-0.01140786828,-8.441620935,-20.52320271,-5.33152476,-0.04152578493,29.21538508,-0.01124045468
peak,1,61,0.9668824321,68,0.3527632459,0.06250102198,-21.7731121,21.21714094,-0.0001467234572,0.5560125454,0.0001326406993,0.3712029297,-23.19354956,-6.098914094,-0.0002661985842,29.2922071,0.0002831507945,-11.95410944,-20.84749126,18.44709302,-0.01253784235,0.2680922727,-0.01489828103,-3.51653553,-17.03633545,-4.330084644,-0.08360830803,29.12720499,-0.01474616843
q3,1,69,0.6741009782,119,0.3516163196,5.967758109,-21.7731019,21.21712896,-0.0001485421914,0.5560060768,0.0001370621258,6.280163209,-23.19347673,-6.098872465,-0.0002658273471,29.29214278,0.0002741170677,10.34513667,-20.97077918,19.00385009,-0.0135428068,0.3129455581,-0.01139797029,8.010451056,-18.47884091,-4.73989655,0.01408914782,29.16817813,-0.01126067796
Tail,1,78,0.2820352602,134,0.2820352602,12.33669892,-21.7730909,21.21711603,-0.0001505037334,0.5559991003,0.0001418307249,12.65309799,-23.19339818,-6.098827566,-0.0002654269604,29.29207341,0.0002643740081,12.33669892,-21.7730909,21.21711603,-0.0001505037334,0.5559991003,0.0001418307249,12.65309799,-23.19339818,-6.098827566,-0.0002654269604,29.29207341,0.0002643740081
Head,2,63,0.3408822612,63,0.3408822612,-12.31263267,-21.04415409,19.01086079,-0.01253441925,0.3242827915,-0.01456722861,-5.249586309,-18.29526677,-4.691746267,-0.07185371525,29.15797489,-0.01441000807,-12.31263267,-21.04415409,19.01086079,-0.01253441925,0.3242827915,-0.01456722861,-5.249586309,-18.29526677,-4.691746267,-0.07185371525,29.15797489,-0.01441000807
q1,2,79,0.5022148185,83,0.3541530265,-8.624236997,-20.47885339,17.43466197,-0.01485352195,0.1619719399,-0.0166719412,-0.4219239377,-14.84200467,-3.69828663,-0.08210733387,29.07302885,-0.01652601722,-10.17825362,-17.88971163,16.47153009,-0.02421111349,0.1044079161,-0.02597131331,-2.04360923,-10.56668754,-2.174913217,-0.08950403134,28.94342248,-0.02582100553
peak,2,93,0.6670847446,123,0.3562545082,-1.196176407,-20.24096472,16.85068044,-0.01971694311,0.09258687778,-0.01940146597,2.53197297,-13.68217661,-3.362007551,-0.04476828833,29.04367918,-0.0192570476,8.10888193,-17.49712509,15.73255593,-0.0290924177,0.06248957267,-0.02866520965,5.18936362,-9.353953479,-1.468042741,0.005012121506,28.90146193,-0.02852049949
q3,2,107,0.5072012905,137,0.3505274496,6.42297047,-20.40172562,17.38559442,-0.02070237264,0.1411662488,-0.01848742479,5.224259657,-14.95609772,-3.726179227,-0.001115315447,29.07636145,-0.01834408117,9.679099265,-19.49580505,17.72723211,-0.02387349461,0.2200948534,-0.02263822909,7.285509181,-14.77388205,-3.369133451,0.006621642951,29.05243003,-0.02249902901
Tail,2,124,0.3411987629,152,0.3411987629,10.84008404,-21.32800593,19.99322257,-0.007777486428,0.4211037925,-0.006356489817,9.438555743,-20.59256055,-5.349022217,0.009768908777,29.22366271,-0.006224042881,10.84008404,-21.32800593,19.99322257,-0.007777486428,0.4211037925,-0.006356489817,9.438555743,-20.59256055,-5.349022217,0.009768908777,29.22366271,-0.006224042881
Head,3,79,0.3395838987,79,0.3395838987,-11.14960785,-18.65395762,17.04125461,-0.02132205593,0.1516108543,-0.02326606793,-2.675442324,-12.32982315,-2.768299743,-0.09038690035,28.99311311,-0.02311497151,-11.14960785,-18.65395762,17.04125461,-0.02132205593,0.1516108543,-0.02326606793,-2.675442324,-12.32982315,-2.768299743,-0.09038690035,28.99311311,-0.02311497151
q1,3,91,0.4613087904,95,0.3497317898,-7.072997385,-16.80107085,15.57490399,-0.0282289479,0.03327936349,-0.02958840489,-0.6667694324,-7.970250779,-1.259998924,-0.07738543758,28.86982542,-0.02943916265,-8.731835903,-16.31221882,14.91386878,-0.03605887173,0.08099211948,-0.03745864442,-1.135318842,-6.367576793,0.1205841256,-0.09984637599,28.7736998,-0.03730936406
peak,3,102,0.5678616926,112,0.3585561414,-1.298731838,-16.23502135,14.93342188,-0.03043829879,-0.01180653525,-0.03120598987,1.385619016,-6.451639112,-0.6393967135,-0.04651736028,28.82556015,-0.031057707,-4.617555738,-14.0932749,13.01194964,-0.04181788612,0.02110796903,-0.04251229277,0.9801054821,-1.043812188,2.799754191,-0.08511484803,28.58131373,-0.04236481703
q3,3,114,0.4639172257,135,0.3562180447,4.93313565,-16.63979372,15.05351605,-0.03009250954,0.005718353932,-0.03018178943,3.635470891,-7.251161531,-0.79265035,-0.01097797128,28.84524503,-0.03003495711,5.650496195,-15.33838564,13.90997318,-0.03964199905,0.0593241331,-0.03945783199,4.576082878,-3.986076731,1.415196965,-0.01433562526,28.68672236,-0.03931240301
Tail,3,128,0.3435224791,154,0.3435224791,8.968325291,-18.13524328,16.33189689,-0.02840002277,0.1095901661,-0.02768618398,5.969634229,-11.02417342,-2.045267019,0.00713407378,28.94669463,-0.02754322276,8.968325291,-18.13524328,16.33189689,-0.02840002277,0.1095901661,-0.02768618398,5.969634229,-11.02417342,-2.045267019,0.00713407378,28.94669463,-0.02754322276
