round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,536,50,-1,-1,100,0.3804791709,680.326003,998.9176997,984.0867526,819.6232006,1148.550305,0.0003122685807,8.840340882e-05
2,127,50,-1,-1,100,0.3730900242,162.215142,415.1600585,409.8924971,389.4036261,430.3813681,0.07414639512,0.08022399113
