round,inner_step,G_norm,d_norm,alpha
1,1,16.3675727,10.29468987,1
1,2,3.812544279,3.399919411,1
1,3,0.4434005568,0.8857287235,1
1,4,1.502792638,6.223866031,1
1,5,2.905512372,2.426337586,1
1,6,0.4106337208,1.353724167,1
1,7,2.532550298,3.388514102,1
1,8,0.7086326324,0.8681333695,1
1,9,0.05080437221,0.1337110547,1
1,10,3.548800071,3.169167004,1
1,11,0.2652815775,0.2631052548,1
1,12,0.004848858462,0.008796254656,1
1,13,1.797702466,0.5464429535,1
1,14,0.009749252403,0.005287050252,1
1,15,2.62941416,8.559875531,1
1,16,9.440932936,4.140490686,1
1,17,1.623130164,2.785428684,1
1,18,0.8652870811,1.090779452,1
1,19,0.1465868753,0.3821404726,1
1,20,0.01612099567,0.02883596473,1
1,21,2.716469528,1.186330566,1
1,22,0.1512140149,8.542816348,1
1,23,7.637854712,3.091675588,1
1,24,0.9004580053,2.089575124,1
1,25,0.5284249337,1.247019264,1
1,26,0.1913687386,1.48020659,1
1,27,0.2337236469,7.897059138,1
1,28,6.701675818,2.601369185,1
1,29,0.7252789707,1.650688927,1
1,30,0.3325182807,0.7184881363,1
1,31,0.0669334121,0.2752319638,1
1,32,1.924011947,1.294708478,1
1,33,0.09844288126,0.5225822449,1
1,34,1.201882071,1.131439444,1
1,35,0.03951088584,0.07232253974,1
1,36,1.145461288,0.9957700525,1
1,37,0.02264560438,0.03130908799,1
1,38,1.072974272,0.7780791073,1
1,39,0.01576860761,0.05504187366,1
1,40,0.8835348574,1.063516025,1
1,41,0.1169457648,0.7962096089,1
1,42,0.1082127001,2.03845307,1
1,43,0.4107824629,1.243272511,1
1,44,0.1116970765,0.7970805948,1
1,45,0.1079891077,2.035436194,1
1,46,0.4095764224,1.241289514,1
1,47,0.1113876061,0.7961733171,1
1,48,0.1080361937,2.032562483,1
1,49,0.4083861752,1.239310614,1
1,50,0.1110797985,0.7952717877,1
1,51,0.1080832246,2.029718754,1
1,52,0.4072087824,1.237348629,1
1,53,0.1107756039,0.7943787696,1
1,54,0.1081299793,2.026915719,1
1,55,0.4060486445,1.23541103,1
1,56,0.1104761455,0.7934976841,1
1,57,0.1081762776,2.02416339,1
1,58,0.4049098738,1.233504906,1
1,59,0.1101824803,0.7926316588,1
1,60,0.1082219463,2.021470617,1
1,61,0.4037961418,1.231636646,1
1,62,0.1098955388,0.7917835604,1
1,63,0.1082668218,2.018845733,1
1,64,0.4027108391,1.229812187,1
1,65,0.1096161841,0.7909560647,1
1,66,0.1083107551,2.016296098,1
1,67,0.401656977,1.228361689,1
1,68,0.1093168232,0.7899998577,1
1,69,0.1083618283,2.013408935,1
1,70,0.4004638705,1.227988441,1
1,71,0.1088748835,0.788321813,1
1,72,0.1084522399,2.008524355,1
1,73,0.3984459632,1.23062109,1
1,74,0.1079782759,0.7839546997,1
1,75,0.1086897238,1.996262626,1
1,76,0.3933848103,1.26170451,1
1,77,0.1078294337,0.7600138584,1
1,78,0.1097502503,1.942375607,1
1,79,0.3712948914,1.270074072,1
1,80,0.1068481799,3.400618223,1
1,81,0.7032749043,2.744254327,1
1,82,0.4480232588,2.927620124,1
1,83,0.7762039509,1.433141978,1
1,84,0.2207444141,1.096068633,1
1,85,0.1055885078,4.855478133,1
1,86,2.589753368,2.551372925,1
1,87,0.5586452024,1.318016645,1
1,88,0.1976932556,1.055088168,1
1,89,0.1079600979,3.728084893,1
1,90,1.531642364,1.829798621,1
1,91,0.3937339525,1.334240277,1
1,92,0.1226444058,0.8253065068,1
1,93,0.1065619951,2.135339615,1
1,94,0.4512784957,1.307977593,1
1,95,0.1223273953,0.8270224289,1
1,96,0.1065304156,2.138850002,1
1,97,0.4527470372,1.31023748,1
1,98,0.1227172462,0.8280840116,1
1,99,0.106482172,2.142842743,1
1,100,0.4544286052,1.312819735,1
1,101,0.1231639638,0.8292975797,1
1,102,0.1064273108,2.147437199,1
1,103,0.4563650706,1.315784468,1
1,104,0.1236788033,0.8306925112,1
1,105,0.1063646347,2.152757592,1
1,106,0.4586095142,1.319208866,1
1,107,0.1242760618,0.8323058831,1
1,108,0.1062926556,2.158963861,1
1,109,0.4612304383,1.323191758,1
1,110,0.1249742097,0.8341853058,1
1,111,0.1062095317,2.166265404,1
1,112,0.4643177633,1.327861609,1
1,113,0.1257975459,0.8364188333,1
1,114,0.1061208367,2.174867374,1
1,115,0.4679615949,1.333340605,1
1,116,0.1267700667,0.839585878,1
1,117,0.1061492741,2.183679441,1
1,118,0.4716924168,1.338890123,1
1,119,0.1277625323,0.8469665074,1
1,120,0.1069953648,2.182129278,1
1,121,0.4708203036,1.337497077,1
1,122,0.1275162618,0.844711564,1
1,123,0.1067051682,2.183624404,1
1,124,0.4715337241,1.338587477,1
1,125,0.1277104721,0.8464811154,1
1,126,0.1069315832,2.182489891,1
1,127,0.4709908866,1.337757201,1
1,128,0.1275625877,0.8451170788,1
1,129,0.1067560451,2.183395486,1
1,130,0.4714229176,1.33841748,1
1,131,0.1276801982,0.8461932933,1
1,132,0.1068940161,2.182696862,1
1,133,0.4710889975,1.337906889,1
