round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,252,7,7,-1,20480,0.3555616547,58.102447,329.8552229,326.4161388,370.8898469,281.9424308,0.09103209628,0.09103209628
2,266,8,8,-1,20480,0.3584003399,61.168831,134.7218951,131.7667111,187.621677,75.91174525,0.09733441913,0.09733441913
